,GSM904985,GSM904986,GSM904988,GSM904989
CPT2,10.031917638,9.6920036095,10.141306709,9.69114153
CPTP,8.412108465,8.053462642,8.099061552,8.115548529
CPVL,10.64522021,8.633507674,10.08695896,9.200875774
CPXCR1,3.1107498805,3.4896210015,3.603145208,3.5615054555
CPXM1,5.86926564,5.69923043,6.008492742,5.60994256
CPXM2,7.989344182,5.993804564,7.257259857,6.555678941
CR1,5.638340033,5.128699272,5.753968853,5.098476063
CR1L,4.737879057,4.742796552,4.618705649,4.36206599
CR2,4.8479295755,3.4130138685,6.03815322,3.7763626575
CRABP1,6.3066061155,5.472845281,6.457225873,5.5608502825
CRABP2,7.112868054,7.035649444,7.521271698,6.364176279
CRACR2A,5.874645004,5.723585875,6.332088543,5.511424373
CRACR2B,6.347066407,7.464782589,6.701484314,6.795997277
CRADD,8.621787416,8.390605933,9.412262594,9.419355681
CRAMP1,4.071182388,4.61280121,5.253929951,5.338790593
CRAT,8.976768382,8.876292102,9.474238219,8.8315824645
CRAT37,3.279070716,3.198518313,3.396642208,3.693569746
CRB1,4.9219471675,4.405681696,5.2896008845,4.411021939
CRB2,5.725102566,4.687565042,5.397951087,4.325690667
CRB3,8.612506913,8.921910641,8.856767928,8.423036134
CRBN,10.09815566,9.466852748,10.155697455,9.9693741095
CRCP,8.0824819575,8.435562177,8.2009614415,8.28263671
CRCT1,4.207693743,4.402472211,4.636484717,3.895884784
CREB1,8.380322079,8.56282636,7.941070524,8.483124807
CREB3,9.389076763,9.899479343,9.368250897,9.905113565
CREB3L1,6.650231248,6.497861672,6.630080987,6.1958322695
CREB3L2,7.00578215,6.467803974,6.97809787,7.131613425
CREB3L3,4.165104699,4.856685161,5.337687373,5.578847722
CREB3L4,7.286899442,7.399413197,7.184971027,8.069260364
CREB5,6.450379293,6.890043756,6.344291139,6.504772557
CREBBP,7.149605497,7.6063033765,6.886787545,6.671237064
CREBL2,9.9384641,9.894663131,10.31893731,10.19177335
CREBRF,9.228120122,8.442869951,8.980142277,9.397779433
CREBZF,6.898359352,6.758283418,6.486656206,7.004271804
CREG1,11.40712143,11.45621043,11.98153915,12.23289806
CREG2,4.4075198275,4.2900207315,3.726572052,4.2732173565
CRELD1,8.203791545,7.851885667,7.980488618,7.833146816
CRELD2,9.929868059,10.71767276,9.408446069,9.896449555
CREM,9.297174408,9.162379389,8.8770893795,8.3933437865
CRH,5.7162059455,5.6850417745,5.8080394835,5.5307286295
CRHBP,9.541876698,5.502585667,8.992446033,5.143987356
CRHR1,6.246015552,5.945636101,6.56482117,6.132684959
CRHR2,4.5624184245,5.048218319,5.1381206925,4.9219052525
CRIM1,10.46153622,10.42659226,10.16845347,10.0752022
CRIP1,10.48757334,12.13900989,9.319772223,10.66110021
CRIP2,9.784736298,10.39737701,9.061007249,9.342109401
CRIP3,6.128856517,5.300231652,6.249590408,5.477770917
CRIPAK,7.8142754915,8.021856798,7.8005471215,7.6619670405
CRIPT,8.0463415695,7.732865529,7.8278369385,9.0076605265
CRISP1,3.983206736,3.706699941,3.8123437975,4.21273742
CRISP2,5.797799552,2.936545876,3.877641794,3.257512522
CRISP3,3.510619729,3.566932826,3.090123219,3.70983515
CRISPLD1,6.868192298,7.022874479,5.149204608,5.290975836
CRISPLD2,8.3406257095,8.5325868525,7.402369062,7.4159280285
CRK,9.862027121,10.48854215,9.866827385,9.956163444
CRKL,7.429414252,8.0578003115,7.438750619,8.0350483245
CRLF1,6.420683326,6.523098205,6.954999639,5.843459374
CRLF2,6.196557484,5.455536326,6.090136361,5.119341131
CRLF3,9.361863435,9.433709806,8.804228386,9.425229615
CRLS1,7.408711034,6.928720162,8.264034429,7.105913155
CRMP1,6.534184522,7.259223297,6.912259711,6.397704848
CRNDE,8.385046278,9.872065819,7.692485473,11.0909929
CRNKL1,8.478283664,8.321101797,8.689180135,8.865035376
CRNN,5.328032965,5.549112818,6.084574694,6.008410113
CROCC,4.954622733,6.183656854,5.856596181,5.963797842
CROCCP2,7.570265637,7.289324033,7.696871262,7.57220425
CROCCP3,6.237154513,5.832406985,5.944666182,6.1601279585
CROT,5.574897836,5.07651753,5.044610107,5.202097669
CRP,4.6681315935,4.408346212,4.7159837835,4.895683383
CRTAC1,5.7202114085,5.857179751,6.0817515665,5.3870196725
CRTAM,3.766994214,4.511975429,4.092589317,4.617694462
CRTAP,9.108369509,9.190027341,9.104544294,9.278573885
CRTC1,7.66851211,7.7077711455,8.1365807475,7.5170690405
CRTC2,7.894561471,8.18461623,7.243413048,7.578052888
CRTC3,7.6826442345,8.1681480675,7.174857441,7.6115224195
CRX,4.8583777025,4.8645409685,4.83169921,5.2150074065
CRY1,9.608072283,10.2088417,9.418573642,8.62922138
CRY2,8.931509917,9.032796905,8.37745358,8.258070143
CRYAA,8.004567491,6.460444501,10.77695572,7.044447972
CRYAB,12.71666639,12.71838436,13.10462914,14.07045938
CRYBA1,3.463346064,3.555918434,3.937822832,4.290060958
CRYBA2,4.254108804,4.292729052,4.178026938,4.500108771
CRYBA4,5.574897836,5.393653344,5.769099768,5.285016407
CRYBB1,6.215036334,6.552532917,6.837917703,6.795997277
CRYBB2,6.693138218,7.369093747,7.463605522,7.159924221
CRYBB2P1,4.745731123,5.046178635,5.203209474,5.264942166
CRYBB3,6.78080201,6.545443515,7.690138537,6.37499231
CRYBG3,8.941449681,8.333634791,8.620785563,8.899773698
CRYGA,5.603967494,5.061975835,4.831424157,5.424139722
CRYGB,5.589173156,5.895589426,5.436386484,5.791929013
CRYGC,6.948401897,6.921608543,7.018096366,7.04957566
CRYGD,6.114518859,6.051529464,6.100409289,5.941577843
CRYGN,5.841825444,5.139330681,6.174674293,5.540257363
CRYGS,5.4036818545,5.3792319805,4.910184848,5.2727848985
CRYL1,11.34314716,11.0055969,12.45438312,11.10628075
CRYM,10.51887442,9.958004352,11.02496363,10.14908406
CRYZ,12.44421824,12.70330515,12.50034536,12.70355838
CRYZL1,8.149283843,8.737994838,8.148213424,9.089362143
CS,10.3488393,9.969755979,10.41137226,9.628558806
CSAD,7.160436425,6.587185769,6.897312763,6.792618243
CSDC2,7.372589256,7.635749396,8.506022774,6.658273895
CSDE1,11.49729248,11.64124901,11.32323008,11.57382557
CSE1L,9.2922394405,9.06179593,9.1917752025,9.416195295
CSF1,5.926449963,6.213427113,6.5222818755,6.233318602
CSF1R,8.320072925,8.445585554,7.798540617,8.483563563
CSF2,6.503416279,6.4920355015,6.68454879,6.259976154
CSF2RA,6.191706472,6.5812919325,5.462157127,6.747030196
CSF2RB,6.885210357,7.836399127,6.204066225,7.601612808
CSF3,6.974555703,6.884772407,7.005731632,6.896330281
CSF3R,6.665508281,6.9799332565,6.737661269,7.2822417025
CSGALNACT1,7.3615273645,8.0089269455,7.1185328225,6.9615689135
CSGALNACT2,7.815391477,8.56425494,7.35991279,8.282615515
CSH1,4.526978193,5.264111884,4.817736681,5.155663256
CSHL1,4.705969684,5.008611394,4.781776785,4.559193659
CSK,8.802633404,8.915333509,8.189765944,8.818105618
CSMD1,4.300318043,4.039382733,4.466137857,4.482458
CSMD2,5.609630905,5.607555657,5.566856917,5.59697907
CSMD2-AS1,5.616860334,5.567717956,5.868798688,5.709344053
CSMD3,3.617642783,3.577882303,3.921374389,3.836311002
CSN1S1,4.458982655,4.770804267,4.48062411,4.94995547
CSN1S2AP,4.303482739,4.308352789,4.263701125,4.6729935
CSN2,3.940060264,4.662072477,4.522369565,4.653231985
CSN3,3.910344469,4.027455314,4.147760774,3.648027616
CSNK1A1,7.62515747,8.188916267,7.479548461,8.281431585
CSNK1A1P1,3.277720524,3.405725616,3.499739293,3.086815174
CSNK1D,7.991925584,8.94939278,7.920857478,8.2682277
CSNK1E,7.778918645,8.6348042395,7.37829327,7.8496347005
CSNK1G1,6.8772085855,6.8489154565,6.8811819295,6.553744135
CSNK1G2,8.345518649,8.544061717,8.2358009235,8.102325029
CSNK1G2-AS1,6.377820061,6.148680233,6.51023216,6.256909529
CSNK1G3,8.824745269,8.544941277,8.159359973,9.162465119
CSNK2A1,8.353558628,8.7207570835,8.5350458625,8.932304768
CSNK2A2,8.6542236345,9.1107102455,8.5677961655,9.4658974995
CSNK2B,11.00020599,11.15175522,11.31477458,11.3253877
CSPG4,5.9407062435,8.3068956485,5.479806608,6.7433197925
CSPG4P1Y,5.863703205,5.804021749,5.979840406,6.045177678
CSPG4P5,5.423969116,5.61421146,5.699168018,5.119341131
CSPG5,5.562227538,5.689040031,5.6754572265,5.261477875
CSPP1,6.725313595,6.156718766,6.901599682,6.500130676
CSRNP1,8.677364518,9.183492372,7.99512722,7.225974686
CSRNP2,7.389813785,7.219434302,7.0095559765,7.3187899885
CSRNP3,5.19175644,4.745671534,5.144212388,4.831447936
CSRP1,11.38994279,10.4249092,10.68116892,10.40808317
CSRP2,10.1493242095,11.41801833,10.58707166,11.33063895
CSRP3,4.198504142,4.683772885,4.488647727,4.348547756
CST1,4.988054761,5.03395522,4.998053052,5.269733658
CST11,4.756901892,4.5134128535,4.8183685685,4.7108046315
CST13P,3.845397914,3.873498775,3.671736983,3.878531651
CST2,5.992661435,6.10754358,6.666089957,6.197196905
CST3,6.373423191,7.147620955,6.264479601,6.056535008
CST4,6.456879535,6.439675663,6.559785243,6.925311279
CST5,6.48243398,5.668005977,6.568026758,5.828049953
CST6,6.1408250305,5.9302258515,5.5898934165,5.8762427075
CST7,7.016705562,7.757051978,7.089797266,8.908569298
CST8,6.22303412,6.218899348,6.300208342,5.952985182
CST9,6.389400569,5.589663396,5.97028341,5.919635433
CST9L,4.359859744,3.841629651,4.502219126,4.849730403
CSTA,6.367535613,7.848317608,6.045254082,7.663294822
CSTB,8.9050685825,9.9131220225,8.8162214395,9.262598577
CSTF1,8.096381076,8.1743441735,8.2380044155,8.517627078
CSTF2,6.9824269815,7.1069626055,7.036586293,7.3610841665
CSTF2T,8.182029726,8.2625252465,8.1174748195,8.2087490885
CSTF3,8.017959925,7.447459617,7.808551958,7.572527864
CSTF3-AS1,3.355800625,3.360772023,3.198546754,3.010952105
CSTL1,3.341647586,3.981665082,3.897787241,3.907167756
CT55,5.108503124,5.595514495,5.771287422,5.457072258
CT62,4.988054761,4.930677883,5.143002844,4.805553293
CT83,3.93456264,4.362068478,4.171634387,4.154695466
CTAG2,4.985478009,4.8677390385,5.148370556,5.408448421
CTAGE1,3.703562592,3.624103171,3.87429314,3.373602856
CTAGE11P,4.692805559,4.143480127,4.847577228,4.123540725
CTAGE5,6.035850376,6.057807493,6.792455621,5.21600771
CTB-113P19.1,5.797935738,5.821282231,5.732871184,5.183348536
CTB-12O2.1,3.7578362195,3.847480383,3.9847647695,3.932293474
CTB-49A3.2,6.349880506,5.688669045,6.353213752,5.791929013
CTBP1,10.73128807,11.174526515,10.390769755,10.0961222065
CTBP1-AS,4.793027469,5.545246529,4.763238172,5.092669828
CTBP1-AS2,6.790519825,7.0825856505,6.8104454285,6.9909793775
CTBP2,11.28615952,11.997971155,10.7472778,10.8555856
CTBS,9.7456974705,9.681743949,9.7636172915,9.2794369205
CTC-338M12.4,7.1984402485,7.172422202,6.950943096,7.710334739
CTC1,6.47599897,6.554227332,6.315322042,6.256961106
CTCF,9.298331067,9.408840448,8.977324108,9.494987612
CTCFL,3.438882922,3.36828259,3.42271035,3.747687061
CTD-2194D22.4,3.791659067,3.33432783,4.014258859,4.198771908
CTD-2297D10.2,5.34843154,5.396176593,5.711119451,4.862001581
CTD-2350J17.1,3.370105074,3.335925422,3.217785831,3.556021305
CTD-3080P12.3,4.200053593,4.033581717,5.586189221,4.265862071
CTDNEP1,9.280919863,10.24879225,9.230733878,9.171215397
CTDP1,8.432196098,8.288703048,8.188483646,8.028826211
CTDSP1,9.743486292,10.34026657,9.817119543,10.02679614
CTDSP2,9.3763195535,9.5828725215,9.3238319775,9.4240586185
CTDSPL,9.28855523,8.042706854,8.274687306,7.726457824
CTDSPL2,7.6383165495,7.7781648265,6.8570929935,7.327006752
CTF1,7.269569068,6.519321132,7.490440242,6.452928866
CTGF,12.16862408,9.308543372,11.4786267,8.594034221
CTH,7.6036490065,6.6156760345,8.6081112505,6.1317088945
CTHRC1,7.331364568,9.102738801,5.924781423,8.771803199
CTIF,7.8359031065,7.3575091005,7.708146015,7.2937225105
CTLA4,5.378298873,5.444284055,5.464624446,5.696339575
CTNNA1,9.715982881,10.29688977,9.848865288,10.39400605
CTNNA1P1,5.543073858,5.510882733,5.236912181,5.395738185
CTNNA2,5.643484621,5.086687304,5.06040317,5.5821332
CTNNA3,4.050313132,4.0033594215,4.0063093325,4.244405909
CTNNAL1,10.41407424,9.758181307,10.04724389,8.460780782
CTNNB1,9.740373599,10.27714992,9.760417709,9.711037292
CTNNBIP1,8.746085217,8.543027569,8.618965517,8.066605361
CTNNBL1,8.894674605,9.230794262,8.666690158,9.447178092
CTNND2,4.297946911,4.532667458,4.68555002,4.499703141
CTNS,7.980487315,8.241403322,8.703699934,7.377654292
CTPS1,7.781559824,9.027885466,7.836196782,7.864817568
CTPS2,7.451560115,7.4893977435,7.437600498,6.9687649245
CTR9,10.2151624,9.668996736,9.864066866,9.708556473
CTRB2,6.423539928,6.722396491,6.545052188,6.219283264
CTRC,5.874645004,6.22176799,6.175521116,6.795682705
CTRL,5.661839036,5.77063124,5.827144052,5.462748496
CTSA,11.73659844,10.77333485,12.41425645,10.45219709
CTSB,12.01721907,11.78299376,13.03629486,11.69126331
CTSC,9.662647583,9.5660631105,9.8539815025,10.2401987465
CTSD,10.53120469,10.04997603,10.21921131,9.415692453
CTSE,6.250499645,5.928068401,5.908093804,6.826217002
CTSF,10.48160186,8.831058992,10.34676203,10.5151773
CTSG,6.664872338,6.677423188,6.912264047,6.542341941
CTSH,12.89989639,11.67629457,13.34795921,10.99012069
CTSK,8.42642425,7.798033678,7.41363203,7.807077448
CTSL,11.05250339,11.13087726,11.33830416,11.22547453
CTSLP8,5.818017262,5.414259089,6.774434831,6.347135076
CTSO,9.75480364,9.88021276,9.547901845,10.14577301
CTSS,8.45097781,9.392605324,7.950713481,9.514699316
CTSV,8.870301734,7.610044343,9.717920366,7.515123119
CTSW,6.161331561,6.611212114,6.856877794,7.227038535
CTSZ,7.6946503155,7.960383575,8.0719423785,8.115343854
CTTN,7.784199242,7.462558144,8.236311796,7.199958326
CTTNBP2,7.495655864,6.863841638,6.765318545,6.32168022
CTTNBP2NL,6.942901498,7.327429908,7.062194963,7.474707185
CTU2,6.636459225,6.6476995105,7.14031804,6.591704398
CTXN1,5.791774893,5.122420599,6.271755066,5.818279318
CTXN3,9.9116052745,5.2199745665,11.339432205,10.246189475
CUBN,12.04350862,11.92169591,12.8146765,11.48101649
CUEDC1,7.9919524315,7.362791084,7.1837856595,7.1548275565
CUEDC2,10.67411147,10.49444969,10.71128117,10.98606998
CUL1,8.2271206755,8.4308033395,8.0521181605,8.0548297015
CUL2,7.86699494,7.7936906045,7.5211181685,7.7776419995
CUL3,8.52904856,8.518155259,8.292708976,8.869736509
CUL4A,7.869173456,7.9246666135,7.712378609,7.835896132
CUL4B,7.302991865,7.8742600705,7.6577955565,8.2261114765
CUL5,8.133059466,7.5986630125,7.9441882215,7.4136926515
CUL7,7.1013435745,7.2328625225,7.119375708,7.073047449
CUL9,7.0614368845,7.001615342,6.932352095,6.8774453695
CUTA,11.69182931,11.52936725,11.56584534,11.40370949
CUTC,8.370537824,8.235999236,8.428988089,8.751999208
CUX1,9.119258518,8.48678354,8.748221734,7.965680293
CUX2,4.873902831,4.515215752,4.9187495855,4.939905351
CUZD1,5.21192285,5.42885505,4.882250283,5.115598661
CWC15,10.91567585,10.77051923,10.88056681,11.38865694
CWC22,8.453175572,9.372212013,8.351437033,8.833146085
CWC25,7.715256839,8.0239347275,7.6110198815,7.4920648825
CWC27,7.792020122,7.555649124,7.379249837,7.755996921
CWF19L1,7.632048526,7.640234949,7.638019817,7.431563553
CWF19L2,5.856534464,6.220333936,6.2989644315,6.063697787
CWH43,7.8827243525,4.6940240275,7.236777982,4.6615354535
CX3CL1,8.570512097,9.963606215,8.3090906075,8.629734613
CX3CR1,5.751725414,6.0152618715,6.191458688,7.4792250685
CXADR,8.7381950155,8.6557079285,7.843685664,5.0896016
CXCL1,7.779729253,6.451110365,7.813659944,11.94753467
CXCL10,7.564835854,7.893716868,6.968594812,9.864285485
CXCL11,4.2750310125,5.319889289,4.1313058015,7.685607411
CXCL12,11.13045079,7.762530486,10.875361275,8.143692328
CXCL13,3.577569535,3.332209969,3.632330175,4.442569682
CXCL14,12.81057609,12.08147476,13.14792557,13.17664208
CXCL16,8.934369221,9.046673323,8.136505593,9.047165911
CXCL17,6.153498648,6.180835444,6.373655496,6.053976829
CXCL2,4.912668941,5.327594403,5.16143776,5.204493675
CXCL3,5.608609835,5.468664696,5.278062315,5.139032533
CXCL5,3.727687546,3.547952646,3.623412638,4.087945628
CXCL6,8.904512913,4.808737778,6.599933488,11.15378245
CXCL8,5.8378235315,5.270842176,6.5450746765,7.4249730795
CXCL9,6.624876898,8.029210142,6.705632348,9.457312043
CXCR1,7.356039854,7.12672034,7.452777708,7.266220084
CXCR2,6.410812288,5.157263148,5.856854516,6.785325433
CXCR3,6.180064374,6.220989547,6.576728421,6.176434926
CXCR4,9.091625551,11.57770393,8.333843211,10.9622448
CXCR5,6.042398963,5.789830344,6.053624816,5.78963998
CXCR6,6.561588124,6.6663287485,6.6095543035,6.9139677685
CXorf21,7.617333316,8.040117579,7.450949604,7.839356933
CXorf23,7.764987136,6.872685429,6.990865808,7.722201429
CXorf36,5.8924939045,7.3430621915,6.1764384685,6.9135974195
CXorf38,8.598388519,8.9661365015,8.1610481805,8.9532328355
CXorf40A,9.472918077,9.372333561,9.617675436,10.06298063
CXorf40B,9.316246134,9.290851675,9.511661267,9.798418715
CXorf56,6.1519801435,6.191517353,6.16918774,6.54261747
CXorf57,5.446779439,5.658058653,5.201945552,5.543647498
CXorf58,3.31407247,3.614957625,3.913440677,3.808957956
CXorf65,4.686401429,4.443462966,4.701578466,5.308519229
CXorf67,4.294244098,4.465608256,4.52443478,4.496812304
CXXC1,8.9882362885,9.193403061,8.943679029,8.906312025
CXXC1P1,4.745731123,4.797962983,4.653584809,4.094027751
CXXC4,6.3023322775,6.436262856,6.2813331895,6.2701128825
CXXC5,11.45496753,11.29201548,10.87133619,11.27177842
CYAT1,5.850806969,5.33688165,5.472266,5.313937023
CYB561,9.539100741,9.370959223,9.227534688,9.135210566
CYB561A3,8.939896114,8.717376644,9.080083225,8.956414347
CYB561D1,8.378971694,8.833635149,8.333186847,9.199915925
CYB561D2,8.1233284155,7.4276920575,8.1703416865,7.51175901
CYB5A,12.58862071,13.059317545,13.124785545,13.46304221
CYB5B,8.226161177,8.1938492175,7.6392927415,8.48327569
CYB5D1,8.812840702,8.7548810905,9.0203560125,8.9472733025
CYB5D2,9.967153952,9.4586381,10.18134256,8.940276812
CYB5R1,8.012889812,7.7459665095,8.3633429125,8.277354118
CYB5R2,7.070092178,5.694432688,6.300208342,7.557505254
CYB5R3,9.8672698915,10.8039377995,10.35251509,10.646638492
CYB5R4,6.423702152,6.2708281675,6.274867051,6.8956977725
CYB5RL,5.583485245,5.1838570075,5.3219651975,5.4522234295
CYBA,9.2313950345,9.5324749225,9.6351785025,9.411680168
CYBB,5.698044505,5.496592709,5.9789778525,6.221199641
CYBRD1,8.948984622,8.2836011855,8.1219738195,8.0618132085
CYC1,11.17480816,9.881494089,11.4204235,10.85410648
CYCS,8.778380633,8.127503926,8.312547783,6.881461364
CYFIP1,10.98673124,11.11286384,10.67108237,10.63040709
CYFIP2,11.02189576,9.508911486,10.89023796,9.6722830075
CYGB,7.151039861,7.588750537,7.091162309,7.258517138
CYHR1,7.740673267,7.319934612,7.389911527,7.218155712
CYLC1,3.498960153,3.635483834,4.327851296,3.463162363
CYLC2,3.196347607,3.711303856,3.65269664,3.964153142
CYLD,7.300908479,7.579300325,7.196686761,8.232954236
CYMP,6.089030937,5.981536096,7.001130159,6.267094235
CYP11A1,5.092992435,4.68767531,4.804267113,5.096622753
CYP11B1,4.008501101,4.4240063665,4.300855774,4.4863213495
CYP11B2,7.344475267,7.353117227,7.770038605,7.148959461
CYP17A1,5.741915586,4.5501228065,7.1560900015,4.4522124765
CYP19A1,3.844921273,3.7019962,4.077608871,4.009144627
CYP1A1,5.931034899,5.527816085,6.074488618,5.61978178
CYP1A2,6.928819404,6.8805767,6.8882653965,6.636719612
CYP1B1,10.129207575,8.3315066965,8.1033011925,7.4436371845
CYP1B1-AS1,4.8099507535,4.553869602,5.1197971915,4.927023736
CYP20A1,8.290818153,7.945927135,8.459906024,8.31989865
CYP24A1,5.262522384,4.651406572,8.934985616,8.624590021
CYP26A1,5.898750284,5.153094361,5.422632086,5.432984395
CYP26B1,7.162392355,5.572384931,6.5361941335,6.033033353
CYP27A1,9.262666815,10.18584125,10.23502786,9.681146271
CYP27B1,8.476774139,4.68767531,8.115962003,4.115176325
CYP27C1,2.939972123,3.566799874,3.423713545,3.427421147
CYP2A13,7.01091117,6.717010161,6.908149297,6.571062301
CYP2A6,6.782998794,6.6546621455,6.8000119195,6.810177945
CYP2A7,5.609940682,5.197500398,5.879775051,5.741778236
CYP2A7P1,5.280418957,5.326166638,5.1248153775,5.232061096
CYP2B6,5.53609538,4.949886046,6.864344483,5.201065742
CYP2B7P,6.371332393,6.489154735,6.423531218,5.351899961
CYP2C18,4.8727017385,4.3608587645,4.7849947795,4.7950232755
CYP2C19,4.602708998,4.72514188,4.402837825,4.626578669
CYP2C8,3.929544272,4.213632306,4.6268025135,4.569071703
CYP2C9,5.698573931,4.997572368,5.691605006,6.1095588
CYP2D6,7.2004870735,7.5367893205,7.82814792,7.585012597
CYP2E1,5.182026471,5.100724434,5.45694047,4.8914514725
CYP2F1,4.104553455,3.39694538,3.986554045,4.04726681
CYP2J2,6.906655141,11.91062014,6.883410174,10.6539097
CYP2R1,6.290417877,6.350513164,5.672985516,5.812450277
CYP2S1,5.949737993,6.170213467,6.239664698,6.167721594
CYP2U1,6.2639725655,5.9105255435,6.052247263,6.028047517
CYP2W1,6.502838624,6.300870676,6.740480278,6.508482333
CYP39A1,7.505664934,6.151057791,7.628417849,5.801814501
CYP3A4,6.716041501,6.41272854,7.120713964,6.798834114
CYP3A43,6.5654709505,6.753181132,6.557563769,6.3871711285
CYP3A5,9.186229292,8.9149825645,7.7481670685,7.9662710895
