sample	chromosome	start	end	num.mark	seg.mean
TCGA.06.0166	14	25879379	26117863	24	-0.0976
TCGA.06.0166	14	26123642	69078818	3702	-0.3242
TCGA.06.0166	14	69088190	69092211	2	0.4635
TCGA.06.0166	14	69098569	69098569	1	NA
TCGA.06.0166	14	69106345	73060301	437	-0.3636
TCGA.06.0166	14	73071404	73092018	4	0.2235
TCGA.06.0166	14	73104572	105946993	3157	-0.348
TCGA.06.0166	15	18362555	22374850	196	0.0394
TCGA.06.0166	15	22384416	25081874	242	0.2534
TCGA.06.0166	15	25091190	26829499	114	-0.0459
TCGA.06.0166	15	26863267	37333333	917	-0.3521
TCGA.06.0166	15	37344163	37971440	63	-0.094
TCGA.06.0166	15	37977782	38124532	24	-0.3788
TCGA.06.0166	15	38136482	38399822	35	0.0512
TCGA.06.0166	15	38405290	38546417	30	0.2909
TCGA.06.0166	15	38549340	38578113	7	-0.2268
TCGA.06.0166	15	38586392	39046027	80	0.2494
TCGA.06.0166	15	39053478	39593881	74	0.4527
TCGA.06.0166	15	39599261	39662248	13	0.2849
TCGA.06.0166	15	39677340	39859392	21	-0.043
TCGA.06.0166	15	39868651	40008698	21	0.2526
TCGA.06.0166	15	40015965	40760625	97	-0.0374
TCGA.06.0166	15	40767916	40891125	15	0.2673
TCGA.06.0166	15	40902477	43719634	375	-0.0039
TCGA.06.0166	15	43724753	45194281	59	0.2618
TCGA.06.0166	15	45215827	45836322	50	-0.0251
TCGA.06.0166	15	45844585	46190898	42	0.2848
TCGA.06.0166	15	46199006	46306712	17	0.0389
TCGA.06.0166	15	46312239	46387317	11	0.3608
TCGA.06.0166	15	46400530	46505181	15	0.0194
TCGA.06.0166	15	46515527	56292391	984	0.2899
TCGA.06.0166	15	56307215	56944998	75	0.0077
TCGA.06.0166	15	56958543	57054625	12	0.34
TCGA.06.0166	15	57061356	57298048	34	-0.352
TCGA.06.0166	15	57301404	57698222	46	0.2061
TCGA.06.0166	15	57702443	57873199	23	-0.3436
TCGA.06.0166	15	57889044	58155802	16	0.297
TCGA.06.0166	15	58196795	61703397	349	0.0104
TCGA.06.0166	15	61708747	61958771	37	0.2832
TCGA.06.0166	15	61963205	63163587	166	-0.0084
TCGA.06.0166	15	63169163	63286003	21	0.3555
TCGA.06.0166	15	63293635	99758154	3672	0.046
TCGA.06.0166	15	99763774	99958679	20	0.9782
TCGA.06.0166	15	99979003	100282819	35	0.0271
TCGA.06.0166	16	28087	83089912	6205	0.0605
TCGA.06.0166	16	83102093	83318253	27	0.3298
TCGA.06.0166	16	83324597	88690571	562	0.0469
TCGA.06.0166	17	24516344	26676968	243	-0.3596
TCGA.06.0166	17	26681479	26820851	17	-1.0202
TCGA.06.0166	17	26830034	26830034	1	NA
TCGA.06.0166	17	26841498	31456645	492	-0.3595
TCGA.06.0166	17	29169	24503438	2377	0.0821
TCGA.06.0166	17	31461588	31486540	4	-0.912
TCGA.06.0166	17	31504564	37548773	642	-0.3631
TCGA.06.0166	17	37559380	37800369	34	0.0912
TCGA.06.0166	17	37807961	37936430	15	0.4683
TCGA.06.0166	17	37942429	78638467	3831	0.0882
TCGA.06.0166	17	78653545	78653545	1	NA
TCGA.06.0166	18	4316	76110964	5774	-0.0178
TCGA.06.0166	19	11044905	11135962	11	0.3202
TCGA.06.0166	19	11137830	40539029	1878	0.0083
TCGA.06.0166	19	1384778	1482441	16	0.3587
TCGA.06.0166	19	1492798	9868509	945	-0.0175
TCGA.06.0166	19	40543992	40548081	2	-0.7406
TCGA.06.0166	19	40556205	51707795	1274	-0.0087
TCGA.06.0166	19	51728201	51881246	17	0.3319
TCGA.06.0166	19	51898342	63784327	1502	-0.0278
TCGA.06.0166	19	64418	1376923	176	-0.0026
TCGA.06.0166	19	9884898	9975103	11	0.3638
TCGA.06.0166	19	9983132	11033566	145	-0.0363
TCGA.06.0166	2	107922555	108472775	49	0.4414
TCGA.06.0166	2	108491918	231932761	9406	-0.0372
TCGA.06.0166	2	20341	28679979	2180	-0.0631
TCGA.06.0166	2	231941908	232043653	14	0.2143
TCGA.06.0166	2	232052551	242717016	1048	-0.0857
TCGA.06.0166	2	28693319	28868088	18	0.3124
TCGA.06.0166	2	28877156	34539740	507	-0.0758
TCGA.06.0166	2	34556434	34580533	2	-2.7805
TCGA.06.0166	2	34608979	107907010	5310	-0.0465
TCGA.06.0166	20	1516966	1528899	2	-1.6579
TCGA.06.0166	20	1539155	55072322	4364	-0.0813
TCGA.06.0166	20	55096989	55135628	5	0.3477
TCGA.06.0166	20	55146036	62379059	769	-0.086
TCGA.06.0166	20	8747	1506379	191	-0.0877
TCGA.06.0166	21	10055549	46914686	3352	-0.0504
TCGA.06.0166	21	9896630	10022306	10	-0.7492
TCGA.06.0166	22	14504218	20632371	561	-0.0093
TCGA.06.0166	22	20637583	22671374	258	-0.362
TCGA.06.0166	22	22677959	22725305	10	0.184
TCGA.06.0166	22	22731196	23973040	159	-0.367
TCGA.06.0166	22	23984069	24254026	28	-0.0402
TCGA.06.0166	22	24268562	49565816	3063	-0.3713
TCGA.06.0166	23	107496529	107764792	29	-0.9113
TCGA.06.0166	23	107782888	154037006	3491	0.1436
TCGA.06.0166	23	154050185	154078819	3	0.8533
TCGA.06.0166	23	154086636	154582414	43	0.1457
TCGA.06.0166	23	2710316	29877018	2214	0.1427
TCGA.06.0166	23	29883394	30021949	6	1.0775
TCGA.06.0166	23	30072107	107490041	5152	0.1385
TCGA.06.0166	24	2710450	57440809	1293	-0.1081
TCGA.06.0166	3	105664754	106243439	20	-0.2287
TCGA.06.0166	3	106309750	117221142	880	0.1329
TCGA.06.0166	3	117233010	117525893	34	-0.338
TCGA.06.0166	3	117539149	121386673	259	0.1128
TCGA.06.0166	3	121397698	121505030	11	-0.3454
TCGA.06.0166	3	121514527	126227519	499	0.1027
TCGA.06.0166	3	126235764	126321163	10	0.3873
TCGA.06.0166	3	126337270	175933667	3924	0.1222
TCGA.06.0166	3	175961561	176297766	31	-0.3235
TCGA.06.0166	3	176304538	176304538	1	NA
TCGA.06.0166	3	176311656	196830270	1735	0.1143
TCGA.06.0166	3	196904349	196942158	7	-0.6709
TCGA.06.0166	3	196943380	196943380	1	NA
TCGA.06.0166	3	196945209	199379566	266	0.0981
TCGA.06.0166	3	39066	47083557	3910	0.1147
TCGA.06.0166	3	47093323	47232022	14	-0.3747
TCGA.06.0166	3	47244906	86691069	3302	0.1114
TCGA.06.0166	3	86713819	90391698	248	-0.3095
TCGA.06.0166	3	95021157	98765531	216	0.1391
TCGA.06.0166	3	98774087	98848960	9	-0.2423
TCGA.06.0166	3	98854585	105629860	509	0.1346
TCGA.06.0166	4	182236192	182690730	17	-0.6318
TCGA.06.0166	4	182737773	187359259	422	-0.1925
TCGA.06.0166	4	187370017	188575207	116	-0.6216
TCGA.06.0166	4	188585332	191173837	195	-0.2061
TCGA.06.0166	4	3873353	4080112	4	0.2669
TCGA.06.0166	4	41413	3852806	423	-0.2274
TCGA.06.0166	4	4240948	7862366	397	-0.2304
TCGA.06.0166	4	52383858	58236072	483	0.6545
TCGA.06.0166	4	58269905	59485264	38	0.2917
TCGA.06.0166	4	59499362	71052731	625	-0.1519
TCGA.06.0166	4	71056865	71064772	2	-1.2131
TCGA.06.0166	4	71070599	86048610	1300	-0.1801
TCGA.06.0166	4	7876794	8048297	25	0.0622
TCGA.06.0166	4	8054653	49276565	2648	-0.1835
TCGA.06.0166	4	86057744	86124342	8	-0.6497
TCGA.06.0166	4	86138042	182216821	6650	-0.168
TCGA.06.0166	5	739292	848744	11	0.3348
TCGA.06.0166	5	75149	725942	73	-0.059
TCGA.06.0166	5	859176	859176	1	NA
TCGA.06.0166	5	873416	180644810	13159	-0.0077
TCGA.06.0166	6	165645537	165650610	2	-1.1401
TCGA.06.0166	6	165657596	170867396	471	-0.3322
TCGA.06.0166	6	32558677	32567382	2	-1.0835
TCGA.06.0166	6	32586131	32586131	1	NA
TCGA.06.0166	6	32595402	32629848	4	-3.0074
TCGA.06.0166	6	32634044	35862502	392	-0.374
TCGA.06.0166	6	35866245	35873335	2	-1.2841
TCGA.06.0166	6	35882448	165640218	9429	-0.303
TCGA.06.0166	6	97634	32519935	2962	-0.3501
TCGA.06.0166	7	10021299	13293575	226	0.0721
TCGA.06.0166	7	13310378	15263022	144	0.4497
TCGA.06.0166	7	140213	9055171	906	0.0499
TCGA.06.0166	7	141413352	141438504	3	-0.7115
TCGA.06.0166	7	141452085	141687978	26	0.0831
TCGA.06.0166	7	141705163	141711513	2	2.2672
TCGA.06.0166	7	141720324	143514962	223	0.0975
TCGA.06.0166	7	143582864	143584350	3	-0.7194
TCGA.06.0166	7	143705425	158811268	1423	0.0662
TCGA.06.0166	7	15274978	16127666	61	0.1175
TCGA.06.0166	7	16149449	19006243	234	0.427
TCGA.06.0166	7	19016720	19504771	30	0.6465
TCGA.06.0166	7	19534067	19793295	19	0.1527
TCGA.06.0166	7	19811959	20979857	80	0.4131
TCGA.06.0166	7	21019084	21824358	59	0.0084
TCGA.06.0166	7	21837566	23821288	189	0.4077
TCGA.06.0166	7	23838321	25275355	112	0.6561
TCGA.06.0166	7	25318645	25425676	5	1.1762
TCGA.06.0166	7	25479324	32360389	684	0.6753
TCGA.06.0166	7	32383491	35679385	302	0.4117
TCGA.06.0166	7	35684980	37702107	180	0.1374
TCGA.06.0166	7	37712837	38397824	70	0.5434
TCGA.06.0166	7	38405899	38773709	39	0.3739
TCGA.06.0166	7	38780217	39397672	68	0.6396
TCGA.06.0166	7	39411022	41190962	156	0.388
TCGA.06.0166	7	41246609	41728404	20	0.1031
TCGA.06.0166	7	41734845	49437303	648	0.4725
TCGA.06.0166	7	49465418	62183467	522	0.1751
TCGA.06.0166	7	62194461	68879974	424	0.3674
TCGA.06.0166	7	68890313	70280092	141	0.004
TCGA.06.0166	7	70290296	73284452	282	0.3747
TCGA.06.0166	7	73291189	73398189	14	0.1279
TCGA.06.0166	7	73411921	73552875	19	0.377
TCGA.06.0166	7	73558187	141408013	5871	0.0911
TCGA.06.0166	7	9077792	9996759	56	0.4359
TCGA.06.0166	8	15466032	15475696	2	1.0174
TCGA.06.0166	8	15491923	67591246	3730	-0.0114
TCGA.06.0166	8	3400896	3882637	58	-0.3602
TCGA.06.0166	8	3892116	15453544	824	-0.0143
TCGA.06.0166	8	63810	3389996	324	-0.046
TCGA.06.0166	8	67596813	67654730	7	0.4482
TCGA.06.0166	8	67666264	146264846	6015	-0.0047
TCGA.06.0166	9	101375150	102880484	130	0.1075
TCGA.06.0166	9	102889941	102999683	15	0.4928
TCGA.06.0166	9	103011642	104542776	113	0.1155
TCGA.06.0166	9	104567603	104774601	8	0.5199
TCGA.06.0166	9	104781974	106595465	118	0.1346
TCGA.06.0166	9	106606792	107137753	38	0.4178
TCGA.06.0166	9	107143629	107204671	9	0.0887
TCGA.06.0166	9	107215228	108347632	85	0.454
TCGA.06.0166	9	108364087	108604506	14	0.0933
TCGA.06.0166	9	108633033	109539772	62	0.4162
TCGA.06.0166	9	109560492	110045698	19	0.0687
TCGA.06.0166	9	110087453	110999593	75	0.4465
TCGA.06.0166	9	111010115	111411192	42	0.0595
TCGA.06.0166	9	111420437	111606594	23	0.3849
TCGA.06.0166	9	111621391	112249259	76	0.0459
TCGA.06.0166	9	112258813	112988047	65	0.3958
TCGA.06.0166	9	113010671	115262867	257	0.1198
TCGA.06.0166	9	115273127	115995827	70	0.4326
TCGA.06.0166	9	116001079	116029869	9	0.064
TCGA.06.0166	9	116036772	119356960	310	0.4108
TCGA.06.0166	9	119427988	120315763	37	0.1559
TCGA.06.0166	9	120332426	120741188	15	0.3374
TCGA.06.0166	9	120791415	122327148	94	0.0809
TCGA.06.0166	9	122337766	127270140	567	0.416
TCGA.06.0166	9	127278412	127602269	39	0.0537
TCGA.06.0166	9	127610156	127610156	1	NA
TCGA.06.0166	9	127615566	139324936	1396	0.3822
TCGA.06.0166	9	139332280	139338869	2	-0.3625
TCGA.06.0166	9	139345200	140241876	106	0.3589
TCGA.06.0166	9	153131	21947735	1801	-0.3186
TCGA.06.0166	9	21957548	22059983	15	-0.9591
TCGA.06.0166	9	22076798	28016855	325	-0.2964
TCGA.06.0166	9	28023204	28209132	22	-0.9289
TCGA.06.0166	9	28216376	40622401	923	-0.3307
TCGA.06.0166	9	40761173	69214232	31	-0.0808
TCGA.06.0166	9	70091642	71304203	129	-0.3595
TCGA.06.0166	9	71316891	71689408	40	0.088
TCGA.06.0166	9	71695913	71990918	25	0.3911
TCGA.06.0166	9	71996442	72058984	8	0.0799
TCGA.06.0166	9	72072663	74056000	198	-0.3194
TCGA.06.0166	9	74078017	74539678	45	0.063
TCGA.06.0166	9	74547114	74924072	32	-0.3035
TCGA.06.0166	9	74938693	81458770	445	0.087
TCGA.06.0166	9	81464377	81654348	15	0.4411
TCGA.06.0166	9	81682492	82673496	39	0.1157
TCGA.06.0166	9	82707065	83114868	16	-0.3015
TCGA.06.0166	9	83149410	84609373	72	0.0692
TCGA.06.0166	9	84636021	86229276	136	-0.3318
TCGA.06.0166	9	86245683	97165827	900	0.0699
TCGA.06.0166	9	97188447	97947280	63	-0.3369
TCGA.06.0166	9	97977086	98519296	56	0.0899
TCGA.06.0166	9	98530687	101346118	272	0.3946
TCGA.06.0168	1	116976749	116995577	2	-0.561
TCGA.06.0168	1	117001475	150816180	849	0.3419
TCGA.06.0168	1	150819451	150836484	3	-0.1469
TCGA.06.0168	1	150839754	150848509	3	-1.608
TCGA.06.0168	1	150852858	151027357	32	0.3485
TCGA.06.0168	1	151033188	151036435	2	-4.9906
TCGA.06.0168	1	151040463	161003563	1256	0.3691
TCGA.06.0168	1	161009860	161056083	4	-0.0621
TCGA.06.0168	1	161061712	177662982	1437	0.3675
TCGA.06.0168	1	16187514	16408529	35	-0.3045
TCGA.06.0168	1	16412124	37805034	2070	-0.4872
TCGA.06.0168	1	177680694	177693495	2	-0.3307
TCGA.06.0168	1	177702678	194978218	1139	0.3566
TCGA.06.0168	1	195005520	195067764	8	-0.2586
TCGA.06.0168	1	195091758	200613454	485	0.3824
TCGA.06.0168	1	200622656	200880607	24	0.0585
TCGA.06.0168	1	200891077	240487783	3293	0.378
TCGA.06.0168	1	240496626	240589480	9	0.0497
TCGA.06.0168	1	240599783	241104851	29	0.3638
TCGA.06.0168	1	241131940	241370614	6	-0.0138
TCGA.06.0168	1	241375674	246427528	535	0.374
TCGA.06.0168	1	246433956	246805521	46	0.5583
TCGA.06.0168	1	246812523	247190718	42	0.3925
TCGA.06.0168	1	37809277	72533856	3175	0.3571
TCGA.06.0168	1	4010525	16181177	1106	-0.4971
TCGA.06.0168	1	554268	3987228	411	0.3334
TCGA.06.0168	1	72550248	72568009	2	1.5695
TCGA.06.0168	1	72602597	116970390	3240	0.3661
TCGA.06.0168	10	115544	38522525	3160	-0.5143
TCGA.06.0168	10	134760851	135038309	49	-0.2597
TCGA.06.0168	10	135041191	135356671	37	-0.5344
TCGA.06.0168	10	38531099	41940808	17	-0.2202
TCGA.06.0168	10	41971605	45468415	252	-0.4733
TCGA.06.0168	10	45478103	46568496	31	-0.1281
TCGA.06.0168	10	47010385	134751059	7489	-0.5005
TCGA.06.0168	11	182372	4195010	473	0.0346
TCGA.06.0168	11	4219393	4323836	3	-0.558
TCGA.06.0168	11	4343816	55118214	3739	0.0028
TCGA.06.0168	11	55124730	55194990	11	-0.6136
TCGA.06.0168	11	55200744	70505018	1888	0.0126
TCGA.06.0168	11	70513116	70559370	7	-0.3938
TCGA.06.0168	11	70562838	134432265	5314	-0.0037
TCGA.06.0168	12	11404653	11430887	4	-0.4543
TCGA.06.0168	12	11444721	61035406	4186	-0.0032
TCGA.06.0168	12	33854	11393473	1226	-0.0022
TCGA.06.0168	12	61044279	61054010	2	-0.7757
TCGA.06.0168	12	61064300	65172224	366	0.0096
TCGA.06.0168	12	65181647	65187706	2	-0.6681
TCGA.06.0168	12	65197400	132289090	5381	0.0054
TCGA.06.0168	13	101826332	102272432	49	0.0064
TCGA.06.0168	13	102281935	108879700	380	-0.4584
TCGA.06.0168	13	108908443	109030743	6	-0.0546
TCGA.06.0168	13	109074127	111002243	210	-0.4233
TCGA.06.0168	13	111016251	114123862	299	0.0104
TCGA.06.0168	13	18065953	21528549	339	-0.019
TCGA.06.0168	13	21541833	24377393	238	-0.4271
TCGA.06.0168	13	24385222	24769803	36	-0.0017
TCGA.06.0168	13	24774962	25915518	142	0.3155
TCGA.06.0168	13	25940299	27622173	174	0.0073
TCGA.06.0168	13	27632431	31148666	326	-0.4242
TCGA.06.0168	13	31169202	34260732	286	-0.0317
TCGA.06.0168	13	34277840	35331982	122	-0.4471
TCGA.06.0168	13	35338075	35695760	46	-0.0293
TCGA.06.0168	13	35700616	45779703	1009	-0.4437
TCGA.06.0168	13	45795037	49896768	400	-0.0336
TCGA.06.0168	13	49917447	56650373	433	-0.4371
TCGA.06.0168	13	56658479	56770498	6	-0.0768
TCGA.06.0168	13	56792837	58855152	90	-0.4554
TCGA.06.0168	13	58887644	61571088	167	-0.0266
TCGA.06.0168	13	61612065	61841945	10	-0.4502
TCGA.06.0168	13	61860421	72939014	622	-0.0572
TCGA.06.0168	13	72953267	73014985	5	0.3383
TCGA.06.0168	13	73037356	73759084	78	-0.0325
TCGA.06.0168	13	73784310	101819086	2179	-0.4351
TCGA.06.0168	14	105845658	105881279	5	-0.478
TCGA.06.0168	14	105898674	106349756	50	-0.0267
TCGA.06.0168	14	18149473	19490630	40	-0.7816
TCGA.06.0168	14	19497023	21518235	323	0.0131
TCGA.06.0168	14	21523818	21523818	1	NA
TCGA.06.0168	14	21529816	22034704	62	0.2364
TCGA.06.0168	14	22046097	44224015	1756	-0.009
TCGA.06.0168	14	44259404	44292300	2	-1.0188
TCGA.06.0168	14	44311083	69078818	2366	-0.0128
TCGA.06.0168	14	69088190	69092211	2	0.7499
TCGA.06.0168	14	69098569	105839439	3589	0.0052
TCGA.06.0168	15	18362555	19537035	50	-0.1867
TCGA.06.0168	15	19786655	20079935	26	-0.677
TCGA.06.0168	15	20220416	30232492	748	-0.0086
TCGA.06.0168	15	30249934	30686791	6	-0.38
TCGA.06.0168	15	30694606	100282819	7178	-0.006
TCGA.06.0168	16	28087	32004586	2979	-0.4281
TCGA.06.0168	16	32105104	33875313	35	-0.1431
TCGA.06.0168	16	34059589	69391442	1974	-0.4409
TCGA.06.0168	16	69397102	69397102	1	NA
TCGA.06.0168	16	69409493	69753919	38	-0.0937
TCGA.06.0168	16	69763173	88690571	1767	-0.4332
TCGA.06.0168	17	29169	41508943	4248	0.0076
TCGA.06.0168	17	41515622	41700762	16	-0.3297
TCGA.06.0168	17	41706870	77478901	3241	3e-04
TCGA.06.0168	17	77503378	77519913	4	0.8004
TCGA.06.0168	17	77535412	78653545	148	0.0295
TCGA.06.0168	18	4316	76110964	5774	0.0097
TCGA.06.0168	19	47895271	48276273	17	0.3122
TCGA.06.0168	19	48337389	63784327	1928	0.0103
TCGA.06.0168	19	64418	47887897	4032	0.0121
TCGA.06.0168	2	131675472	131814520	5	-0.6064
TCGA.06.0168	2	131828315	132093699	23	-0.0416
TCGA.06.0168	2	132117324	132206366	6	-0.5123
TCGA.06.0168	2	132210342	242501239	8891	-0.0038
TCGA.06.0168	2	20341	131667831	9573	-0.0039
TCGA.06.0168	2	242505261	242677069	33	-0.6595
TCGA.06.0168	2	242689978	242717016	3	0.0791
TCGA.06.0168	20	1516966	1539155	3	-0.5592
TCGA.06.0168	20	1546858	62379059	5137	0.0144
TCGA.06.0168	20	8747	1506379	191	0.0311
TCGA.06.0168	21	14314039	46914686	3315	0.4787
TCGA.06.0168	21	9896630	14307674	47	0.0782
TCGA.06.0168	22	14504218	22671374	819	-0.4368
TCGA.06.0168	22	22677959	22725305	10	0.5007
TCGA.06.0168	22	22731196	49565816	3250	-0.4631
TCGA.06.0168	23	154050185	154078819	3	1.3298
TCGA.06.0168	23	154086636	154582414	43	0.3981
TCGA.06.0168	23	2710316	2734453	4	0.4901
TCGA.06.0168	23	2742851	2782031	5	0.1848
TCGA.06.0168	23	2788489	2832157	6	0.5131
TCGA.06.0168	23	2836003	2846358	3	-0.2624
TCGA.06.0168	23	2850957	47739288	3575	0.4555
TCGA.06.0168	23	47747688	47871484	17	0.1153
TCGA.06.0168	23	47892993	88874915	2513	0.4565
TCGA.06.0168	23	88936228	89968680	18	0.0717
TCGA.06.0168	23	90003509	90865947	29	0.4757
TCGA.06.0168	23	90917565	92062991	51	0.0687
TCGA.06.0168	23	92125423	154037006	4671	0.4659
TCGA.06.0168	24	10379512	10473791	6	-4.6092
TCGA.06.0168	24	10492169	10511255	2	-3.0274
TCGA.06.0168	24	10537808	12486140	16	-0.357
TCGA.06.0168	24	12502304	24685322	746	-3.3223
TCGA.06.0168	24	24754207	57440809	29	-0.7921
TCGA.06.0168	24	2710450	3223585	58	-3.373
TCGA.06.0168	24	3318461	3780841	20	-0.6486
TCGA.06.0168	24	3889692	4597974	21	-1.5235
TCGA.06.0168	24	4694587	4836367	7	-2.6863
TCGA.06.0168	24	4846477	6652868	47	-1.0868
TCGA.06.0168	24	6696721	7233852	83	-2.7566
TCGA.06.0168	24	7237287	7289497	13	-1.4153
TCGA.06.0168	24	7292728	7332632	7	-4.947
TCGA.06.0168	24	7340782	7653087	18	-3.2806
TCGA.06.0168	24	7657197	7676416	6	-1.3062
TCGA.06.0168	24	7679075	7709619	8	-3.7229
TCGA.06.0168	24	7714929	7753961	9	-1.0929
TCGA.06.0168	24	7758646	7799614	7	-2.054
TCGA.06.0168	24	7802397	7866716	11	-3.0425
TCGA.06.0168	24	7870400	8186454	49	-3.6681
TCGA.06.0168	24	8194312	8695195	76	-2.5939
TCGA.06.0168	24	8701183	8730100	7	-4.358
TCGA.06.0168	24	8740566	8740566	1	NA
TCGA.06.0168	24	8745923	8894764	15	-3.1812
TCGA.06.0168	24	8918006	9094806	7	-4.2776
TCGA.06.0168	24	9118845	10260135	24	-2.154
TCGA.06.0168	3	166528663	166548114	2	-1.0349
TCGA.06.0168	3	166586661	166586661	1	NA
TCGA.06.0168	3	166602243	196942158	2544	0.0076
TCGA.06.0168	3	196943380	196950095	3	0.8796
TCGA.06.0168	3	196958467	199379566	264	0.0052
TCGA.06.0168	3	39066	46761824	3874	0.0085
TCGA.06.0168	3	46771035	46823673	4	-0.9042
TCGA.06.0168	3	46829442	166512920	9194	0.0015
TCGA.06.0168	4	41413	191173837	13353	0.0165
TCGA.06.0168	5	180342860	180342860	1	NA
TCGA.06.0168	5	180351118	180362342	3	-0.9481
TCGA.06.0168	5	180365950	180644810	42	0.0518
TCGA.06.0168	5	75149	180194323	13198	0.039
TCGA.06.0168	6	168086690	168312868	27	0.6124
TCGA.06.0168	6	168324002	170867396	209	0.0361
TCGA.06.0168	6	29950805	30031367	10	0.4429
TCGA.06.0168	6	30040917	32519935	382	0.0446
TCGA.06.0168	6	32558677	32600962	5	-0.9495
TCGA.06.0168	6	32605300	35862502	394	0.0288
TCGA.06.0168	6	35866245	35873335	2	-0.6562
TCGA.06.0168	6	35882448	168068481	9666	0.031
TCGA.06.0168	6	97634	29939288	2570	0.0301
TCGA.06.0168	7	140213	38262701	3338	0.3659
TCGA.06.0168	7	141705163	141711513	2	1.1166
TCGA.06.0168	7	141720324	142159154	51	0.4524
TCGA.06.0168	7	142164247	142171618	3	-0.1914
TCGA.06.0168	7	142178220	158811268	1595	0.3808
TCGA.06.0168	7	38270942	38405899	20	0.58
TCGA.06.0168	7	38416860	43966300	465	0.3673
TCGA.06.0168	7	43983679	44020860	2	-0.4237
TCGA.06.0168	7	44050079	57536005	966	0.3757
TCGA.06.0168	7	57548601	57931397	12	0.085
TCGA.06.0168	7	61469275	141687978	6787	0.3671
TCGA.06.0168	8	113870375	113870375	1	NA
TCGA.06.0168	8	113881552	114425897	64	0.4511
TCGA.06.0168	8	114431771	146264846	2479	0.0054
TCGA.06.0168	8	39356595	39505256	20	0.7118
TCGA.06.0168	8	39511632	113859035	5227	-0.008
TCGA.06.0168	8	63810	39341524	3169	-0.0017
TCGA.06.0168	9	140241876	140241876	1	NA
TCGA.06.0168	9	153131	140193674	9402	-0.0037
TCGA.06.0171	1	111584135	111668986	11	0.5327
TCGA.06.0171	1	111678340	143697723	764	0.0355
TCGA.06.0171	1	143700072	143787504	10	-0.2835
TCGA.06.0171	1	143793179	143793179	1	NA
TCGA.06.0171	1	143802400	147213294	167	-0.0062
TCGA.06.0171	1	147307637	147965985	12	-0.4443
TCGA.06.0171	1	147978622	150816180	364	0.0409
TCGA.06.0171	1	150819451	150819451	1	NA
TCGA.06.0171	1	150823073	150848509	5	1.5919
TCGA.06.0171	1	150852858	151027357	32	0.1112
TCGA.06.0171	1	151033188	151036435	2	1.394
TCGA.06.0171	1	151040463	247190718	8315	0.0443
TCGA.06.0171	1	16799334	17088704	16	-0.6832
TCGA.06.0171	1	17094475	17094475	1	NA
TCGA.06.0171	1	17104345	17148592	5	-1.187
TCGA.06.0171	1	17157415	27331351	1052	-0.4913
TCGA.06.0171	1	27342233	27414984	7	0.1054
TCGA.06.0171	1	27428748	27579695	26	-0.468
TCGA.06.0171	1	27583465	27592750	3	0.0785
TCGA.06.0171	1	27603256	28723949	128	-0.4209
TCGA.06.0171	1	28732213	111579069	6735	0.0413
TCGA.06.0171	1	554268	639581	3	0.3431
TCGA.06.0171	1	736483	8000487	763	-0.469
TCGA.06.0171	1	8010807	9203074	125	-0.762
TCGA.06.0171	1	9214361	16719747	697	-0.4907
TCGA.06.0171	10	115544	25295456	2120	-0.5133
TCGA.06.0171	10	127578239	127603523	5	0.0823
TCGA.06.0171	10	127612803	135356671	708	-0.5218
TCGA.06.0171	10	25303369	25471398	15	-0.1665
TCGA.06.0171	10	25480148	25480148	1	NA
TCGA.06.0171	10	25488202	38555662	1027	-0.5077
TCGA.06.0171	10	38563575	42175348	18	-0.1205
TCGA.06.0171	10	42184626	127563278	7141	-0.5087
TCGA.06.0171	11	101896611	101896671	2	-0.6941
TCGA.06.0171	11	101900816	106294787	348	0.0268
TCGA.06.0171	11	106300283	106315675	2	-0.9035
TCGA.06.0171	11	106325433	134432265	2466	0.0428
TCGA.06.0171	11	182372	55118214	4215	0.0414
TCGA.06.0171	11	55124730	55194990	11	-0.668
TCGA.06.0171	11	55200744	101884357	4391	0.0403
TCGA.06.0171	12	10464018	10484956	4	-0.8148
TCGA.06.0171	12	10493984	132289090	10030	0.0369
TCGA.06.0171	12	33854	7832607	854	0.0371
TCGA.06.0171	12	7837178	7969578	16	0.295
TCGA.06.0171	12	7979868	10457163	263	0.0478
TCGA.06.0171	13	18065953	56650373	3551	0.0068
TCGA.06.0171	13	56658479	56691355	4	0.5485
TCGA.06.0171	13	56726008	94891392	2363	-0.0044
TCGA.06.0171	13	94895954	95049125	19	0.2675
TCGA.06.0171	13	95059393	114123862	1715	-0.0023
TCGA.06.0171	14	105602756	105623070	3	-4.0875
TCGA.06.0171	14	105630089	106349756	78	-0.2202
TCGA.06.0171	14	18149473	19216369	10	-0.1696
TCGA.06.0171	14	19268776	19490630	30	-0.9943
TCGA.06.0171	14	19497023	20394777	152	-0.2893
TCGA.06.0171	14	20406205	21479168	166	0.0713
TCGA.06.0171	14	21485351	22034704	68	0.3223
TCGA.06.0171	14	22046097	38334746	1453	0.0292
TCGA.06.0171	14	38357174	40304343	130	-0.264
TCGA.06.0171	14	40355069	50483478	667	0.0151
TCGA.06.0171	14	50491253	105594189	5439	-0.2958
TCGA.06.0171	15	18362555	18454050	6	0.0834
TCGA.06.0171	15	18657388	19465359	43	-1.1761
TCGA.06.0171	15	19537035	19786655	2	-3.2645
TCGA.06.0171	15	19805960	20079935	25	-0.736
TCGA.06.0171	15	20220416	20249886	2	0.6427
