"","gene_id","eff_length"
"40713","ENSG00000251203.1",669
"40714","ENSG00000251204.1",1666
"40715","ENSG00000251205.2",525
"40716","ENSG00000251206.1",509
"40717","ENSG00000251209.6",4649
"40718","ENSG00000251210.4",968
"40719","ENSG00000251211.1",861
"40720","ENSG00000251212.1",288
"40721","ENSG00000251213.1",335
"40722","ENSG00000251214.1",638
"40723","ENSG00000251215.1",980
"40724","ENSG00000251216.1",1993
"40725","ENSG00000251218.1",2096
"40726","ENSG00000251219.1",562
"40727","ENSG00000251220.2",345
"40728","ENSG00000251221.1",440
"40729","ENSG00000251223.1",1534
"40730","ENSG00000251224.1",466
"40731","ENSG00000251226.1",3684
"40732","ENSG00000251228.1",249
"40733","ENSG00000251229.1",900
"40734","ENSG00000251230.4",986
"40735","ENSG00000251234.1",686
"40736","ENSG00000251235.3",475
"40737","ENSG00000251236.1",733
"40738","ENSG00000251237.1",289
"40739","ENSG00000251239.1",510
"40740","ENSG00000251243.1",440
"40741","ENSG00000251244.1",519
"40742","ENSG00000251246.1",1042
"40743","ENSG00000251247.8",4738
"40744","ENSG00000251248.1",440
"40745","ENSG00000251249.1",2997
"40746","ENSG00000251250.1",332
"40747","ENSG00000251252.1",616
"40748","ENSG00000251253.1",1025
"40749","ENSG00000251254.1",675
"40750","ENSG00000251256.1",465
"40751","ENSG00000251257.2",726
"40752","ENSG00000251258.1",1900
"40753","ENSG00000251259.1",549
"40754","ENSG00000251260.1",493
"40755","ENSG00000251261.4",306
"40756","ENSG00000251264.1",624
"40757","ENSG00000251266.1",749
"40758","ENSG00000251270.1",392
"40759","ENSG00000251271.3",768
"40760","ENSG00000251273.1",534
"40761","ENSG00000251275.1",343
"40762","ENSG00000251276.1",472
"40763","ENSG00000251278.1",514
"40764","ENSG00000251279.1",796
"40765","ENSG00000251281.1",425
"40766","ENSG00000251283.1",607
"40767","ENSG00000251284.2",1178
"40768","ENSG00000251285.2",251
"40769","ENSG00000251286.2",1042
"40770","ENSG00000251287.7",1499
"40771","ENSG00000251288.2",1241
"40772","ENSG00000251291.1",430
"40773","ENSG00000251292.1",639
"40774","ENSG00000251293.1",433
"40775","ENSG00000251294.1",1791
"40776","ENSG00000251296.1",607
"40777","ENSG00000251297.1",1305
"40778","ENSG00000251298.1",568
"40779","ENSG00000251299.1",290
"40780","ENSG00000251300.1",793
"40781","ENSG00000251301.5",2695
"40782","ENSG00000251303.1",460
"40783","ENSG00000251304.3",595
"40784","ENSG00000251306.1",391
"40785","ENSG00000251307.1",770
"40786","ENSG00000251308.1",322
"40787","ENSG00000251309.1",603
"40788","ENSG00000251310.1",412
"40789","ENSG00000251311.1",707
"40790","ENSG00000251312.2",645
"40791","ENSG00000251313.1",781
"40792","ENSG00000251314.2",1488
"40793","ENSG00000251317.1",326
"40794","ENSG00000251320.1",593
"40795","ENSG00000251321.1",2247
"40796","ENSG00000251322.6",7455
"40797","ENSG00000251323.2",1642
"40798","ENSG00000251324.1",440
"40799","ENSG00000251325.1",649
"40800","ENSG00000251326.1",630
"40801","ENSG00000251329.1",849
"40802","ENSG00000251330.3",514
"40803","ENSG00000251331.5",699
"40804","ENSG00000251332.1",710
"40805","ENSG00000251333.3",711
"40806","ENSG00000251334.2",299
"40807","ENSG00000251336.1",401
"40808","ENSG00000251338.1",1117
"40809","ENSG00000251339.4",1813
"40810","ENSG00000251340.1",1137
"40811","ENSG00000251342.1",1098
"40812","ENSG00000251345.2",993
"40813","ENSG00000251347.2",2164
"40814","ENSG00000251348.1",1702
"40815","ENSG00000251349.3",2069
"40816","ENSG00000251350.1",2823
"40817","ENSG00000251352.1",707
"40818","ENSG00000251353.1",333
"40819","ENSG00000251354.3",779
"40820","ENSG00000251356.1",637
"40821","ENSG00000251357.4",788
"40822","ENSG00000251359.4",2183
"40823","ENSG00000251360.2",508
"40824","ENSG00000251361.1",625
"40825","ENSG00000251363.2",696
"40826","ENSG00000251364.5",7284
"40827","ENSG00000251365.1",596
"40828","ENSG00000251366.1",262
"40829","ENSG00000251367.1",600
"40830","ENSG00000251368.1",196
"40831","ENSG00000251369.7",5087
"40832","ENSG00000251370.1",1679
"40833","ENSG00000251371.1",540
"40834","ENSG00000251372.4",1350
"40835","ENSG00000251373.1",913
"40836","ENSG00000251374.1",103
"40837","ENSG00000251376.1",591
"40838","ENSG00000251377.1",787
"40839","ENSG00000251378.1",516
"40840","ENSG00000251379.1",871
"40841","ENSG00000251380.3",3135
"40842","ENSG00000251381.5",2202
"40843","ENSG00000251383.1",1143
"40844","ENSG00000251385.2",1129
"40845","ENSG00000251387.1",553
"40846","ENSG00000251388.1",619
"40847","ENSG00000251389.1",1646
"40848","ENSG00000251391.4",445
"40849","ENSG00000251393.3",680
"40850","ENSG00000251395.1",355
"40851","ENSG00000251396.5",4428
"40852","ENSG00000251398.1",508
"40853","ENSG00000251399.1",355
"40854","ENSG00000251400.1",1533
"40855","ENSG00000251401.2",128
"40856","ENSG00000251402.3",1395
"40857","ENSG00000251405.2",2653
"40858","ENSG00000251407.1",951
"40859","ENSG00000251408.1",4121
"40860","ENSG00000251409.1",450
"40861","ENSG00000251410.1",600
"40862","ENSG00000251411.1",1110
"40863","ENSG00000251412.1",764
"40864","ENSG00000251413.1",597
"40865","ENSG00000251414.1",528
"40866","ENSG00000251416.1",255
"40867","ENSG00000251417.2",1963
"40868","ENSG00000251418.2",647
"40869","ENSG00000251419.1",1510
"40870","ENSG00000251421.2",935
"40871","ENSG00000251423.1",612
"40872","ENSG00000251424.1",156
"40873","ENSG00000251426.1",642
"40874","ENSG00000251427.1",709
"40875","ENSG00000251429.1",3616
"40876","ENSG00000251430.1",196
"40877","ENSG00000251431.1",356
"40878","ENSG00000251432.5",3283
"40879","ENSG00000251433.1",678
"40880","ENSG00000251434.1",602
"40881","ENSG00000251435.1",1104
"40882","ENSG00000251436.2",1738
"40883","ENSG00000251437.1",318
"40884","ENSG00000251438.1",541
"40885","ENSG00000251439.1",193
"40886","ENSG00000251440.2",439
"40887","ENSG00000251441.2",3685
"40888","ENSG00000251442.4",2951
"40889","ENSG00000251443.1",517
"40890","ENSG00000251445.1",183
"40891","ENSG00000251446.1",553
"40892","ENSG00000251447.1",115
"40893","ENSG00000251448.1",254
"40894","ENSG00000251449.2",315
"40895","ENSG00000251450.1",1166
"40896","ENSG00000251451.1",301
"40897","ENSG00000251452.2",452
"40898","ENSG00000251453.1",832
"40899","ENSG00000251454.1",422
"40900","ENSG00000251455.1",2565
"40901","ENSG00000251456.1",558
"40902","ENSG00000251458.1",354
"40903","ENSG00000251459.1",783
"40904","ENSG00000251460.1",859
"40905","ENSG00000251461.3",432
"40906","ENSG00000251463.2",1347
"40907","ENSG00000251464.2",739
"40908","ENSG00000251467.1",723
"40909","ENSG00000251468.2",1418
"40910","ENSG00000251470.1",447
"40911","ENSG00000251471.1",539
"40912","ENSG00000251473.2",1114
"40913","ENSG00000251474.5",4504
"40914","ENSG00000251476.2",492
"40915","ENSG00000251477.1",926
"40916","ENSG00000251478.1",1562
"40917","ENSG00000251482.1",352
"40918","ENSG00000251483.2",691
"40919","ENSG00000251484.3",609
"40920","ENSG00000251485.1",788
"40921","ENSG00000251487.1",1157
"40922","ENSG00000251488.1",587
"40923","ENSG00000251489.2",530
"40924","ENSG00000251490.1",699
"40925","ENSG00000251491.2",975
"40926","ENSG00000251492.1",394
"40927","ENSG00000251493.3",2458
"40928","ENSG00000251495.1",493
"40929","ENSG00000251497.2",2289
"40930","ENSG00000251498.1",706
"40931","ENSG00000251501.1",1770
"40932","ENSG00000251503.6",2301
"40933","ENSG00000251504.1",1594
"40934","ENSG00000251506.1",444
"40935","ENSG00000251508.1",324
"40936","ENSG00000251510.1",1483
"40937","ENSG00000251511.1",993
"40938","ENSG00000251513.2",1793
"40939","ENSG00000251515.1",1162
"40940","ENSG00000251516.1",372
"40941","ENSG00000251517.1",1128
"40942","ENSG00000251518.1",546
"40943","ENSG00000251520.1",537
"40944","ENSG00000251521.2",977
"40945","ENSG00000251523.1",489
"40946","ENSG00000251525.5",1254
"40947","ENSG00000251526.1",584
"40948","ENSG00000251527.1",768
"40949","ENSG00000251529.1",491
"40950","ENSG00000251532.1",692
"40951","ENSG00000251533.2",1558
"40952","ENSG00000251535.1",529
"40953","ENSG00000251536.2",1986
"40954","ENSG00000251537.4",5514
"40955","ENSG00000251538.4",2377
"40956","ENSG00000251539.1",671
"40957","ENSG00000251542.1",751
"40958","ENSG00000251543.1",301
"40959","ENSG00000251544.1",1449
"40960","ENSG00000251545.2",1142
"40961","ENSG00000251546.1",376
"40962","ENSG00000251548.1",619
"40963","ENSG00000251549.2",208
"40964","ENSG00000251550.1",308
"40965","ENSG00000251552.1",724
"40966","ENSG00000251553.1",1966
"40967","ENSG00000251555.1",454
"40968","ENSG00000251556.1",439
"40969","ENSG00000251557.2",2513
"40970","ENSG00000251562.6",8755
"40971","ENSG00000251563.1",3173
"40972","ENSG00000251566.1",598
"40973","ENSG00000251567.4",1358
"40974","ENSG00000251568.1",1114
"40975","ENSG00000251569.1",1935
"40976","ENSG00000251571.1",1994
"40977","ENSG00000251572.2",903
"40978","ENSG00000251573.2",606
"40979","ENSG00000251574.5",2409
"40980","ENSG00000251575.2",1505
"40981","ENSG00000251576.1",2284
"40982","ENSG00000251577.4",927
"40983","ENSG00000251578.1",348
"40984","ENSG00000251579.1",523
"40985","ENSG00000251580.1",422
"40986","ENSG00000251583.1",655
"40987","ENSG00000251584.1",792
"40988","ENSG00000251585.1",496
"40989","ENSG00000251586.1",537
"40990","ENSG00000251587.1",992
"40991","ENSG00000251588.2",2827
"40992","ENSG00000251590.1",834
"40993","ENSG00000251591.2",289
"40994","ENSG00000251593.1",1732
"40995","ENSG00000251595.6",2790
"40996","ENSG00000251596.1",2284
"40997","ENSG00000251597.1",276
"40998","ENSG00000251598.1",582
"40999","ENSG00000251599.1",449
"41000","ENSG00000251600.4",1921
"41001","ENSG00000251601.1",382
"41002","ENSG00000251602.5",2279
"41003","ENSG00000251603.1",304
"41004","ENSG00000251604.1",780
"41005","ENSG00000251605.1",412
"41006","ENSG00000251608.1",947
"41007","ENSG00000251609.2",805
"41008","ENSG00000251610.1",197
"41009","ENSG00000251611.1",358
"41010","ENSG00000251613.3",1081
"41011","ENSG00000251614.1",1517
"41012","ENSG00000251615.3",3249
"41013","ENSG00000251616.1",678
"41014","ENSG00000251618.1",723
"41015","ENSG00000251619.1",426
"41016","ENSG00000251620.1",537
"41017","ENSG00000251621.1",560
"41018","ENSG00000251623.1",920
"41019","ENSG00000251624.1",705
"41020","ENSG00000251627.1",904
"41021","ENSG00000251628.1",570
"41022","ENSG00000251629.5",1926
"41023","ENSG00000251630.1",186
"41024","ENSG00000251632.1",2264
"41025","ENSG00000251633.3",698
"41026","ENSG00000251634.2",2851
"41027","ENSG00000251635.1",500
"41028","ENSG00000251636.1",481
"41029","ENSG00000251637.5",3962
"41030","ENSG00000251638.1",283
"41031","ENSG00000251639.2",1204
"41032","ENSG00000251642.1",367
"41033","ENSG00000251643.1",1223
"41034","ENSG00000251644.1",657
"41035","ENSG00000251647.2",639
"41036","ENSG00000251648.2",682
"41037","ENSG00000251649.1",300
"41038","ENSG00000251652.1",515
"41039","ENSG00000251654.2",558
"41040","ENSG00000251655.5",1311
"41041","ENSG00000251656.1",460
"41042","ENSG00000251660.1",614
"41043","ENSG00000251661.3",1887
"41044","ENSG00000251663.1",245
"41045","ENSG00000251664.3",5454
"41046","ENSG00000251665.1",1229
"41047","ENSG00000251666.1",745
"41048","ENSG00000251667.1",951
"41049","ENSG00000251668.1",174
"41050","ENSG00000251669.4",3476
"41051","ENSG00000251670.1",457
"41052","ENSG00000251675.1",664
"41053","ENSG00000251676.1",1198
"41054","ENSG00000251678.1",564
"41055","ENSG00000251679.1",457
"41056","ENSG00000251680.4",881
"41057","ENSG00000251682.1",591
"41058","ENSG00000251685.3",1620
"41059","ENSG00000251686.1",929
"41060","ENSG00000251687.1",794
"41061","ENSG00000251688.1",1028
"41062","ENSG00000251689.1",310
"41063","ENSG00000251691.2",705
"41064","ENSG00000251692.6",1688
"41065","ENSG00000251694.1",1593
"41066","ENSG00000251696.1",91
"41067","ENSG00000251697.1",284
"41068","ENSG00000251698.1",115
"41069","ENSG00000251702.1",110
"41070","ENSG00000251703.1",101
"41071","ENSG00000251704.1",93
"41072","ENSG00000251705.1",152
"41073","ENSG00000251706.1",61
"41074","ENSG00000251707.2",60
"41075","ENSG00000251710.1",76
"41076","ENSG00000251711.1",64
"41077","ENSG00000251712.2",62
"41078","ENSG00000251713.1",85
"41079","ENSG00000251714.1",235
"41080","ENSG00000251715.1",83
"41081","ENSG00000251717.1",135
"41082","ENSG00000251718.1",113
"41083","ENSG00000251719.1",100
"41084","ENSG00000251720.1",60
"41085","ENSG00000251722.1",68
"41086","ENSG00000251724.1",61
"41087","ENSG00000251725.1",93
"41088","ENSG00000251726.1",61
"41089","ENSG00000251727.1",99
"41090","ENSG00000251728.1",96
"41091","ENSG00000251729.1",127
"41092","ENSG00000251730.1",135
"41093","ENSG00000251731.1",132
"41094","ENSG00000251732.1",296
"41095","ENSG00000251733.1",131
"41096","ENSG00000251735.1",124
"41097","ENSG00000251738.1",85
"41098","ENSG00000251739.1",101
"41099","ENSG00000251741.1",126
"41100","ENSG00000251742.1",244
"41101","ENSG00000251744.1",105
"41102","ENSG00000251745.1",62
"41103","ENSG00000251746.1",99
"41104","ENSG00000251747.1",62
"41105","ENSG00000251748.1",126
"41106","ENSG00000251750.1",111
"41107","ENSG00000251751.1",234
"41108","ENSG00000251752.1",174
"41109","ENSG00000251753.1",104
"41110","ENSG00000251754.1",105
"41111","ENSG00000251756.1",110
"41112","ENSG00000251757.1",107
"41113","ENSG00000251759.1",94
"41114","ENSG00000251760.1",117
"41115","ENSG00000251761.1",107
"41116","ENSG00000251763.1",104
"41117","ENSG00000251764.1",82
"41118","ENSG00000251766.1",119
"41119","ENSG00000251767.1",62
"41120","ENSG00000251768.1",91
"41121","ENSG00000251770.1",83
"41122","ENSG00000251772.1",71
"41123","ENSG00000251773.1",104
"41124","ENSG00000251774.1",102
"41125","ENSG00000251775.1",143
"41126","ENSG00000251776.1",289
"41127","ENSG00000251778.1",96
"41128","ENSG00000251779.1",98
"41129","ENSG00000251781.1",94
"41130","ENSG00000251783.1",106
"41131","ENSG00000251785.1",84
"41132","ENSG00000251787.1",62
"41133","ENSG00000251788.1",116
"41134","ENSG00000251789.2",135
"41135","ENSG00000251791.1",265
"41136","ENSG00000251792.1",102
"41137","ENSG00000251794.1",71
"41138","ENSG00000251796.1",138
"41139","ENSG00000251798.1",104
"41140","ENSG00000251799.1",97
"41141","ENSG00000251802.1",133
"41142","ENSG00000251803.1",113
"41143","ENSG00000251804.1",81
"41144","ENSG00000251805.1",128
"41145","ENSG00000251807.1",96
"41146","ENSG00000251808.1",95
"41147","ENSG00000251809.1",329
"41148","ENSG00000251810.1",208
"41149","ENSG00000251811.1",120
"41150","ENSG00000251812.1",99
"41151","ENSG00000251813.1",103
"41152","ENSG00000251814.1",275
"41153","ENSG00000251815.1",96
"41154","ENSG00000251816.1",43
"41155","ENSG00000251818.1",138
"41156","ENSG00000251819.1",103
"41157","ENSG00000251821.1",92
"41158","ENSG00000251822.1",114
"41159","ENSG00000251823.2",44
"41160","ENSG00000251825.1",252
"41161","ENSG00000251828.1",134
"41162","ENSG00000251829.1",115
"41163","ENSG00000251830.1",102
"41164","ENSG00000251831.1",107
"41165","ENSG00000251834.1",108
"41166","ENSG00000251835.1",76
"41167","ENSG00000251837.1",97
"41168","ENSG00000251838.1",96
"41169","ENSG00000251839.1",62
"41170","ENSG00000251840.1",288
"41171","ENSG00000251841.1",105
"41172","ENSG00000251842.1",103
"41173","ENSG00000251843.1",102
"41174","ENSG00000251844.1",92
"41175","ENSG00000251849.1",85
"41176","ENSG00000251850.1",107
"41177","ENSG00000251851.1",105
"41178","ENSG00000251852.1",101
"41179","ENSG00000251854.1",100
"41180","ENSG00000251856.1",92
"41181","ENSG00000251857.1",118
"41182","ENSG00000251858.1",129
"41183","ENSG00000251859.1",104
"41184","ENSG00000251861.1",116
"41185","ENSG00000251862.2",84
"41186","ENSG00000251864.1",107
"41187","ENSG00000251865.1",96
"41188","ENSG00000251866.1",140
"41189","ENSG00000251867.3",1059
"41190","ENSG00000251868.1",60
"41191","ENSG00000251869.1",130
"41192","ENSG00000251870.1",100
"41193","ENSG00000251871.1",121
"41194","ENSG00000251873.1",82
"41195","ENSG00000251874.1",106
"41196","ENSG00000251875.1",82
"41197","ENSG00000251876.1",119
"41198","ENSG00000251877.1",187
"41199","ENSG00000251878.1",84
"41200","ENSG00000251879.2",93
"41201","ENSG00000251880.1",62
"41202","ENSG00000251882.1",104
"41203","ENSG00000251883.1",71
"41204","ENSG00000251884.1",93
"41205","ENSG00000251886.1",103
"41206","ENSG00000251887.2",97
"41207","ENSG00000251888.1",286
"41208","ENSG00000251889.1",140
"41209","ENSG00000251890.1",97
"41210","ENSG00000251891.1",62
"41211","ENSG00000251892.1",62
"41212","ENSG00000251893.2",153
"41213","ENSG00000251895.1",111
"41214","ENSG00000251896.1",92
"41215","ENSG00000251897.1",109
"41216","ENSG00000251898.1",136
"41217","ENSG00000251899.1",132
"41218","ENSG00000251900.1",103
"41219","ENSG00000251904.1",111
"41220","ENSG00000251905.1",62
"41221","ENSG00000251906.2",100
"41222","ENSG00000251907.1",97
"41223","ENSG00000251908.1",110
"41224","ENSG00000251912.1",85
"41225","ENSG00000251913.1",104
"41226","ENSG00000251914.1",62
"41227","ENSG00000251915.1",112
"41228","ENSG00000251916.1",151
"41229","ENSG00000251917.1",154
"41230","ENSG00000251919.1",62
"41231","ENSG00000251920.1",123
"41232","ENSG00000251922.1",141
"41233","ENSG00000251923.1",96
"41234","ENSG00000251924.1",100
"41235","ENSG00000251925.1",138
"41236","ENSG00000251927.1",73
"41237","ENSG00000251929.1",101
"41238","ENSG00000251931.1",100
"41239","ENSG00000251933.1",75
"41240","ENSG00000251934.1",104
"41241","ENSG00000251935.1",217
"41242","ENSG00000251936.1",99
"41243","ENSG00000251937.1",62
"41244","ENSG00000251939.1",107
"41245","ENSG00000251940.1",94
"41246","ENSG00000251941.1",98
"41247","ENSG00000251942.1",183
"41248","ENSG00000251943.1",107
"41249","ENSG00000251946.1",106
"41250","ENSG00000251947.1",266
"41251","ENSG00000251951.1",244
"41252","ENSG00000251952.1",112
"41253","ENSG00000251953.1",116
"41254","ENSG00000251954.1",99
"41255","ENSG00000251955.1",107
"41256","ENSG00000251956.1",107
"41257","ENSG00000251957.1",108
"41258","ENSG00000251958.1",96
"41259","ENSG00000251960.1",98
"41260","ENSG00000251961.1",131
"41261","ENSG00000251962.1",85
"41262","ENSG00000251963.1",127
"41263","ENSG00000251965.1",78
"41264","ENSG00000251966.2",113
"41265","ENSG00000251967.1",81
"41266","ENSG00000251969.3",130
"41267","ENSG00000251970.1",162
"41268","ENSG00000251971.1",93
"41269","ENSG00000251972.1",102
"41270","ENSG00000251973.1",107
"41271","ENSG00000251974.1",130
"41272","ENSG00000251975.1",105
"41273","ENSG00000251976.1",338
"41274","ENSG00000251977.1",107
"41275","ENSG00000251978.1",116
"41276","ENSG00000251980.1",114
"41277","ENSG00000251981.1",63
"41278","ENSG00000251982.1",320
"41279","ENSG00000251983.1",282
"41280","ENSG00000251985.1",102
"41281","ENSG00000251986.1",98
"41282","ENSG00000251987.1",80
"41283","ENSG00000251988.1",126
"41284","ENSG00000251989.2",77
"41285","ENSG00000251990.1",101
"41286","ENSG00000251991.1",62
"41287","ENSG00000251992.1",144
"41288","ENSG00000251993.1",113
"41289","ENSG00000251994.1",142
"41290","ENSG00000251996.1",112
"41291","ENSG00000251997.1",119
"41292","ENSG00000251998.1",101
"41293","ENSG00000251999.1",133
"41294","ENSG00000252000.1",122
"41295","ENSG00000252001.1",130
"41296","ENSG00000252002.1",111
"41297","ENSG00000252003.1",62
"41298","ENSG00000252004.2",88
"41299","ENSG00000252005.2",109
"41300","ENSG00000252008.1",100
"41301","ENSG00000252010.1",276
"41302","ENSG00000252011.1",82
"41303","ENSG00000252012.1",116
"41304","ENSG00000252013.1",89
"41305","ENSG00000252014.1",110
"41306","ENSG00000252015.1",101
"41307","ENSG00000252016.1",127
"41308","ENSG00000252017.1",104
"41309","ENSG00000252018.1",141
"41310","ENSG00000252019.1",116
"41311","ENSG00000252020.1",143
"41312","ENSG00000252021.1",107
"41313","ENSG00000252022.1",88
"41314","ENSG00000252023.1",105
"41315","ENSG00000252025.1",102
"41316","ENSG00000252026.1",96
"41317","ENSG00000252027.1",91
"41318","ENSG00000252028.1",250
"41319","ENSG00000252029.1",50
"41320","ENSG00000252030.1",94
"41321","ENSG00000252031.1",102
"41322","ENSG00000252032.1",105
"41323","ENSG00000252033.1",102
"41324","ENSG00000252034.1",96
"41325","ENSG00000252035.1",104
"41326","ENSG00000252036.1",268
"41327","ENSG00000252037.1",103
"41328","ENSG00000252038.1",95
"41329","ENSG00000252039.1",98
"41330","ENSG00000252040.1",132
"41331","ENSG00000252041.1",133
"41332","ENSG00000252042.1",93
"41333","ENSG00000252045.1",136
"41334","ENSG00000252046.1",95
"41335","ENSG00000252047.1",99
"41336","ENSG00000252049.1",117
"41337","ENSG00000252050.1",130
"41338","ENSG00000252051.1",268
"41339","ENSG00000252053.1",81
"41340","ENSG00000252057.2",59
"41341","ENSG00000252059.2",92
"41342","ENSG00000252060.1",108
"41343","ENSG00000252061.1",97
"41344","ENSG00000252062.1",101
"41345","ENSG00000252063.1",102
"41346","ENSG00000252064.1",105
"41347","ENSG00000252065.1",108
"41348","ENSG00000252066.1",147
"41349","ENSG00000252067.1",113
"41350","ENSG00000252068.1",103
"41351","ENSG00000252069.1",107
"41352","ENSG00000252070.1",117
"41353","ENSG00000252072.1",124
"41354","ENSG00000252073.1",106
"41355","ENSG00000252074.1",103
"41356","ENSG00000252076.1",345
"41357","ENSG00000252079.1",127
"41358","ENSG00000252080.1",62
"41359","ENSG00000252081.1",106
"41360","ENSG00000252082.1",102
"41361","ENSG00000252083.1",107
"41362","ENSG00000252084.1",143
"41363","ENSG00000252086.1",87
"41364","ENSG00000252087.1",305
"41365","ENSG00000252089.1",125
"41366","ENSG00000252091.1",102
"41367","ENSG00000252094.1",106
"41368","ENSG00000252096.1",135
"41369","ENSG00000252097.1",111
"41370","ENSG00000252098.1",104
"41371","ENSG00000252100.2",87
"41372","ENSG00000252101.2",89
"41373","ENSG00000252102.1",98
"41374","ENSG00000252103.1",104
"41375","ENSG00000252104.1",94
"41376","ENSG00000252105.1",146
"41377","ENSG00000252106.2",97
"41378","ENSG00000252107.1",104
"41379","ENSG00000252108.1",86
"41380","ENSG00000252111.1",84
"41381","ENSG00000252112.1",64
"41382","ENSG00000252113.2",54
"41383","ENSG00000252115.1",88
"41384","ENSG00000252116.1",126
"41385","ENSG00000252117.1",104
"41386","ENSG00000252118.1",149
"41387","ENSG00000252119.1",117
"41388","ENSG00000252120.1",85
"41389","ENSG00000252121.1",107
"41390","ENSG00000252122.1",135
"41391","ENSG00000252124.1",77
"41392","ENSG00000252125.1",100
"41393","ENSG00000252126.2",112
"41394","ENSG00000252128.1",72
"41395","ENSG00000252129.1",180
"41396","ENSG00000252130.1",107
"41397","ENSG00000252131.1",135
"41398","ENSG00000252132.1",103
"41399","ENSG00000252133.1",95
"41400","ENSG00000252135.1",135
"41401","ENSG00000252136.1",108
"41402","ENSG00000252137.1",91
"41403","ENSG00000252138.1",111
"41404","ENSG00000252139.1",83
"41405","ENSG00000252141.1",98
"41406","ENSG00000252142.1",60
"41407","ENSG00000252143.1",143
"41408","ENSG00000252145.1",65
"41409","ENSG00000252146.1",74
"41410","ENSG00000252147.1",101
"41411","ENSG00000252148.1",103
"41412","ENSG00000252149.1",116
"41413","ENSG00000252150.1",109
"41414","ENSG00000252151.1",103
"41415","ENSG00000252153.1",96
"41416","ENSG00000252155.1",108
"41417","ENSG00000252156.1",100
"41418","ENSG00000252157.1",105
"41419","ENSG00000252158.1",94
"41420","ENSG00000252161.1",92
"41421","ENSG00000252162.1",107
"41422","ENSG00000252163.1",278
"41423","ENSG00000252164.1",108
"41424","ENSG00000252166.1",160
"41425","ENSG00000252167.1",103
"41426","ENSG00000252169.1",103
"41427","ENSG00000252170.2",72
"41428","ENSG00000252171.1",113
"41429","ENSG00000252172.1",108
"41430","ENSG00000252173.1",107
"41431","ENSG00000252174.1",62
"41432","ENSG00000252177.1",85
"41433","ENSG00000252178.1",62
"41434","ENSG00000252179.1",107
"41435","ENSG00000252181.1",85
"41436","ENSG00000252182.1",109
"41437","ENSG00000252183.1",107
"41438","ENSG00000252184.1",211
"41439","ENSG00000252185.1",102
"41440","ENSG00000252186.1",101
"41441","ENSG00000252188.1",120
"41442","ENSG00000252190.1",125
"41443","ENSG00000252191.1",101
"41444","ENSG00000252192.1",129
"41445","ENSG00000252193.1",125
"41446","ENSG00000252198.1",149
"41447","ENSG00000252199.1",95
"41448","ENSG00000252200.1",75
"41449","ENSG00000252202.1",96
"41450","ENSG00000252204.1",103
"41451","ENSG00000252205.1",105
"41452","ENSG00000252206.1",64
"41453","ENSG00000252207.1",107
"41454","ENSG00000252209.1",162
"41455","ENSG00000252210.1",85
"41456","ENSG00000252211.1",125
"41457","ENSG00000252212.1",183
"41458","ENSG00000252213.1",141
"41459","ENSG00000252214.1",103
"41460","ENSG00000252215.1",104
"41461","ENSG00000252217.1",96
"41462","ENSG00000252218.1",127
"41463","ENSG00000252219.2",77
"41464","ENSG00000252220.1",103
"41465","ENSG00000252222.1",62
"41466","ENSG00000252223.1",107
"41467","ENSG00000252224.1",126
"41468","ENSG00000252225.1",91
"41469","ENSG00000252228.1",162
"41470","ENSG00000252230.1",86
"41471","ENSG00000252231.1",131
"41472","ENSG00000252233.1",309
"41473","ENSG00000252234.1",109
"41474","ENSG00000252236.1",141
"41475","ENSG00000252237.1",129
"41476","ENSG00000252238.1",84
"41477","ENSG00000252242.1",55
"41478","ENSG00000252243.1",106
"41479","ENSG00000252244.1",62
"41480","ENSG00000252246.1",110
"41481","ENSG00000252247.2",60
"41482","ENSG00000252249.1",124
"41483","ENSG00000252250.1",93
"41484","ENSG00000252252.1",89
"41485","ENSG00000252254.1",113
"41486","ENSG00000252255.1",142
"41487","ENSG00000252257.1",223
"41488","ENSG00000252258.1",133
"41489","ENSG00000252259.1",115
"41490","ENSG00000252260.1",104
"41491","ENSG00000252261.1",126
"41492","ENSG00000252262.1",100
"41493","ENSG00000252263.1",104
"41494","ENSG00000252264.1",62
"41495","ENSG00000252266.1",100
"41496","ENSG00000252267.1",110
"41497","ENSG00000252268.1",108
"41498","ENSG00000252269.1",113
"41499","ENSG00000252270.1",72
"41500","ENSG00000252271.1",101
"41501","ENSG00000252272.1",106
"41502","ENSG00000252273.1",97
"41503","ENSG00000252274.1",137
"41504","ENSG00000252275.1",61
"41505","ENSG00000252277.1",85
"41506","ENSG00000252279.1",107
"41507","ENSG00000252282.1",104
"41508","ENSG00000252283.1",102
"41509","ENSG00000252284.1",68
"41510","ENSG00000252287.1",95
"41511","ENSG00000252288.1",104
"41512","ENSG00000252289.1",119
"41513","ENSG00000252290.1",132
"41514","ENSG00000252291.1",106
"41515","ENSG00000252292.1",249
"41516","ENSG00000252294.1",107
"41517","ENSG00000252296.2",89
"41518","ENSG00000252297.1",106
"41519","ENSG00000252301.1",96
"41520","ENSG00000252302.1",109
"41521","ENSG00000252305.1",180
"41522","ENSG00000252306.1",85
"41523","ENSG00000252307.1",76
"41524","ENSG00000252308.1",85
"41525","ENSG00000252309.1",86
"41526","ENSG00000252311.1",125
"41527","ENSG00000252312.1",220
"41528","ENSG00000252313.1",135
