,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
ENSG00000100393,3.26854737822895e-24,-0.292888068391311,1,1,5.71603565504679e-20,6,ENSG00000100393
ENSG00000204316,3.51040895282828e-24,0.262436338480721,0.978,0.733,6.13900317670609e-20,6,ENSG00000204316
ENSG00000130303,5.03735281143116e-24,0.297431117052629,1,0.944,8.80932259663081e-20,6,ENSG00000130303
ENSG00000104722,5.43795893230524e-24,-0.281846616316751,0.764,0.941,9.5099025808154e-20,6,ENSG00000104722
ENSG00000164056,6.28215272348163e-24,0.271817912818575,0.989,0.944,1.09862286828247e-19,6,ENSG00000164056
ENSG00000181885,6.78284930494211e-24,-0.272751427683488,0.775,0.961,1.18618468644828e-19,6,ENSG00000181885
ENSG00000112667,7.55349333470878e-24,0.30887127153047,0.978,0.893,1.32095491437387e-19,6,ENSG00000112667
ENSG00000162194.3,1.04983430724493e-23,0.271797415349368,1,0.999,1.83595023650993e-19,6,ENSG00000162194
ENSG00000171314.1,1.26746941158586e-23,0.292044075701628,1,0.997,2.21655050698135e-19,6,ENSG00000171314
ENSG00000204922,1.42299607193411e-23,0.285535809460639,1,0.992,2.48853553059837e-19,6,ENSG00000204922
ENSG00000135821,1.73367333046257e-23,-0.268138458340645,1,1,3.03184792031294e-19,6,ENSG00000135821
ENSG00000152061.2,1.78012518235494e-23,-0.331055774437035,0.989,0.993,3.11308291890231e-19,6,ENSG00000152061
ENSG00000182768,2.11024743632691e-23,0.273368285736568,0.989,0.844,3.6904007166485e-19,6,ENSG00000182768
ENSG00000198712,2.27989920818281e-23,-0.271120961687564,1,1,3.9870877352701e-19,6,ENSG00000198712
ENSG00000117335,3.36046291358841e-23,-0.278365088628384,0.989,1,5.87677754328341e-19,6,ENSG00000117335
ENSG00000167900,3.78678192832086e-23,0.268268242645936,1,0.997,6.62232423624753e-19,6,ENSG00000167900
ENSG00000182551,3.84928875302748e-23,0.267929926432125,1,0.957,6.73163617129445e-19,6,ENSG00000182551
ENSG00000143368,5.72567641058201e-23,0.295406770362252,1,0.968,1.00130629068258e-18,6,ENSG00000143368
ENSG00000130312,5.75920741620658e-23,0.261919810819343,1,0.992,1.00717019294621e-18,6,ENSG00000130312
ENSG00000151914.1,6.64167722449345e-23,-0.308770917988584,1,0.997,1.16149651301941e-18,6,ENSG00000151914
ENSG00000138768.1,8.22190349721891e-23,-0.291030357434398,1,1,1.43784648359364e-18,6,ENSG00000138768
ENSG00000101220,1.0244619645575e-22,0.284189016726375,0.978,0.917,1.79157908361816e-18,6,ENSG00000101220
ENSG00000160932,1.67746981319096e-22,0.251622090144794,0.989,0.95,2.93355920930835e-18,6,ENSG00000160932
ENSG00000066279,1.79969283093941e-22,-0.320480641889877,1,0.999,3.14730282274684e-18,6,ENSG00000066279
ENSG00000136371.1,1.81189955065643e-22,0.272559602976178,1,0.957,3.16864993418797e-18,6,ENSG00000136371
ENSG00000178896,2.99341826055427e-22,0.257120148727166,1,0.915,5.23488985405731e-18,6,ENSG00000178896
ENSG00000124486,3.00008134277746e-22,-0.259223643497593,1,1,5.24654225224922e-18,6,ENSG00000124486
ENSG00000145337,3.03549731682407e-22,0.252404996392772,1,0.93,5.30847770766193e-18,6,ENSG00000145337
ENSG00000092621,4.56568056357758e-22,0.253888020260184,1,1,7.98446216958447e-18,6,ENSG00000092621
ENSG00000242265,8.54227479501146e-22,0.280884304497363,1,0.993,1.4938730161516e-17,6,ENSG00000242265
ENSG00000139364.2,8.64867269266996e-22,-0.336175311822381,0.888,0.978,1.51247988049412e-17,6,ENSG00000139364
ENSG00000152082,8.85051008048688e-22,0.280981560356252,1,0.909,1.54777720287555e-17,6,ENSG00000152082
ENSG00000167645,1.16083912427621e-21,0.266591579894517,0.978,0.888,2.03007546053424e-17,6,ENSG00000167645
ENSG00000158769,1.2941048562174e-21,-0.309408978095206,1,0.999,2.26313057255299e-17,6,ENSG00000158769
ENSG00000120437.3,1.4585958200765e-21,0.278844335540442,1,1,2.55079237014978e-17,6,ENSG00000120437
ENSG00000101745,2.61105528815239e-21,-0.284112094368794,1,1,4.5662134879209e-17,6,ENSG00000101745
ENSG00000146938.1,2.96727190185491e-21,-0.301072682283512,1,1,5.18916510196387e-17,6,ENSG00000146938
ENSG00000145979,3.8925398803605e-21,0.268868441225431,0.989,0.887,6.80727374277445e-17,6,ENSG00000145979
ENSG00000131149,5.63944380533933e-21,-0.251719408312181,0.876,0.979,9.86225932677741e-17,6,ENSG00000131149
ENSG00000106211,9.51836999034205e-21,0.273067761415083,1,0.997,1.66457254391102e-16,6,ENSG00000106211
ENSG00000136997,1.05570306286765e-20,-0.28590144641312,0.798,0.949,1.84621351634294e-16,6,ENSG00000136997
ENSG00000143799.1,1.47211776872015e-20,-0.254231206079239,1,1,2.5744395539378e-16,6,ENSG00000143799
ENSG00000130706,2.3440436544633e-20,0.25807901628521,1,0.996,4.09926354292542e-16,6,ENSG00000130706
ENSG00000159167.1,2.44843931684767e-20,-0.289246236075337,0.73,0.919,4.28183067730321e-16,6,ENSG00000159167
ENSG00000140575.1,2.96834171327435e-20,-0.316635269465403,1,1,5.19103598817419e-16,6,ENSG00000140575
ENSG00000143442,3.25889437863938e-20,-0.25806732353869,0.989,1,5.69915448936455e-16,6,ENSG00000143442
ENSG00000196323,4.73003042002999e-20,-0.257453932578835,1,1,8.27187719854845e-16,6,ENSG00000196323
ENSG00000185088.4,5.7203181139293e-20,-0.458934788839547,1,1,1.00036923176396e-15,6,ENSG00000185088
ENSG00000173726,5.79659770912056e-20,-0.274234966745561,1,1,1.013709007371e-15,6,ENSG00000173726
ENSG00000169230,8.21008171494948e-20,0.307736882644002,0.989,0.994,1.43577909031037e-15,6,ENSG00000169230
ENSG00000143418.2,9.28507420176245e-20,-0.279781007338465,1,0.994,1.62377377640422e-15,6,ENSG00000143418
ENSG00000075292,1.347517161984e-19,-0.257001564906459,1,1,2.35653801287763e-15,6,ENSG00000075292
ENSG00000104635,1.57011144447407e-19,-0.261217924565638,1,0.999,2.74581089409625e-15,6,ENSG00000104635
ENSG00000185630.2,1.78178023205809e-19,-0.306582409493781,1,1,3.11597726982318e-15,6,ENSG00000185630
ENSG00000106538.1,2.03925985462641e-19,0.272417568366105,1,0.994,3.56625763377067e-15,6,ENSG00000106538
ENSG00000144674,2.12068316591601e-19,-0.258769836317544,1,0.999,3.70865072055391e-15,6,ENSG00000144674
ENSG00000151718,2.68693105501645e-19,-0.261646427552637,0.989,0.996,4.69890502901277e-15,6,ENSG00000151718
ENSG00000142192,5.28193247300004e-19,-0.277178978593497,0.989,1,9.23704350878247e-15,6,ENSG00000142192
ENSG00000198763,5.83083024258745e-19,-0.300730910455352,1,1,1.01969559282369e-14,6,ENSG00000198763
ERCC-00004.2,1.05261761832893e-18,-0.720871340120159,1,1,1.84081769093363e-14,6,ERCC-00004
ERCC-00171.1,1.3191750389864e-18,-0.612964456292601,1,1,2.30697330817941e-14,6,ERCC-00171
ENSG00000214087,1.80094410694029e-18,0.260622739627554,0.978,0.858,3.14949105421718e-14,6,ENSG00000214087
ENSG00000136938,2.47641443556316e-18,-0.262300998286793,0.921,0.972,4.33075356491285e-14,6,ENSG00000136938
ENSG00000187193.5,3.78499090425811e-18,-0.443652652300257,0.798,0.93,6.61919209336658e-14,6,ENSG00000187193
ENSG00000198899,3.85752711481225e-18,-0.305820844710703,1,1,6.74604341838366e-14,6,ENSG00000198899
ENSG00000104341.2,8.14575900251995e-18,-0.257390124799135,1,1,1.42453033436069e-13,6,ENSG00000104341
ENSG00000127603.1,8.3861523777678e-18,-0.27101168948544,1,1,1.46657032782403e-13,6,ENSG00000127603
ENSG00000136110.2,9.13313471450649e-18,-0.278485571495109,0.955,0.964,1.5972025988729e-13,6,ENSG00000136110
ENSG00000138759,9.14801402301145e-18,-0.25575990656515,0.955,0.985,1.59980469234424e-13,6,ENSG00000138759
ENSG00000196924,1.01285425017056e-17,-0.250211825638663,0.989,0.996,1.77127951269827e-13,6,ENSG00000196924
ENSG00000111752.2,3.0194127995215e-17,-0.256108424470342,1,0.997,5.28034910380321e-13,6,ENSG00000111752
ENSG00000143183.2,3.51143842803146e-17,-0.25218713410821,1,1,6.14080352294141e-13,6,ENSG00000143183
ENSG00000117724.2,4.25181960804708e-17,-0.272721763277782,1,1,7.43558213055273e-13,6,ENSG00000117724
ENSG00000092964.3,6.66733816973636e-17,-0.278248459445011,1,1,1.16598409912349e-12,6,ENSG00000092964
ENSG00000105894,9.65996002954232e-17,0.26990717968419,1,0.996,1.68933380996636e-12,6,ENSG00000105894
ENSG00000158470.1,1.44810984235871e-16,-0.275103658599475,1,0.999,2.53245449231691e-12,6,ENSG00000158470
ERCC-00074.1,2.35428235869588e-16,-0.729463617336414,1,1,4.11716898888735e-12,6,ERCC-00074
ENSG00000149591,3.4245786321169e-16,-0.264030121727988,0.955,0.967,5.98890311184604e-12,6,ENSG00000149591
ERCC-00046.2,5.12389584399481e-16,-0.679536225767916,1,1,8.96066905197812e-12,6,ERCC-00046
ENSG00000198938.1,9.83890957026096e-16,-0.259799980450865,1,1,1.72062850564724e-11,6,ENSG00000198938
ENSG00000143248.1,1.24554774892831e-15,-0.318380669091095,0.933,0.974,2.17821390332582e-11,6,ENSG00000143248
ENSG00000076716.1,2.04334734633664e-15,-0.271484776137437,0.989,0.997,3.57340583927352e-11,6,ENSG00000076716
ENSG00000212993,4.76307548424404e-15,-0.277201627125791,0.989,0.996,8.32966640684599e-11,6,ENSG00000212993
ENSG00000044574.1,1.68701633013852e-14,-0.250496678588517,1,1,2.95025415814625e-10,6,ENSG00000044574
ENSG00000026025.5,2.8423824938165e-14,0.296170774717578,0.989,0.952,4.9707585051863e-10,6,ENSG00000026025
ENSG00000143320.2,5.63627090240243e-14,-0.267562615329047,0.888,0.937,9.85671055412136e-10,6,ENSG00000143320
ENSG00000110092.3,1.0462279888973e-13,-0.266778214662845,0.966,0.957,1.82964350698359e-09,6,ENSG00000110092
ERCC-00003.3,1.51583536440023e-13,-0.619933486005199,1,1,2.65089288526312e-09,6,ERCC-00003
ENSG00000118523.2,1.53500682665087e-13,-0.260243979930096,0.843,0.926,2.68441993844705e-09,6,ENSG00000118523
ERCC-00130.3,2.0397536388333e-13,-0.65548005856514,1,1,3.56712116359167e-09,6,ERCC-00130
ENSG00000159228.1,1.71194141630758e-12,-0.259122958646939,0.966,0.981,2.9938431488387e-08,6,ENSG00000159228
ERCC-00145.3,4.99111705610324e-12,-0.503819382666523,1,1,8.72846550771335e-08,6,ERCC-00145
ERCC-00096.3,1.37685064567484e-11,-0.659472707266156,1,1,2.40783640915616e-07,6,ERCC-00096
ERCC-00002.5,3.43175019884249e-11,-0.661080229025614,1,1,6.00144474773574e-07,6,ERCC-00002
ERCC-00136.3,1.0890460755035e-10,-0.610778770550321,1,1,1.90452377684051e-06,6,ERCC-00136
ENSG00000256618.5,3.75952568038709e-09,-0.595588866156138,1,0.993,6.57465850986095e-05,6,ENSG00000256618
ENSG00000269028,1.41824560009864e-08,-0.329058438724089,1,0.999,0.000248022790545251,6,ENSG00000269028
ENSG00000110713.1,1.65935311843382e-07,-0.353686784186672,0.989,0.99,0.00290187673351707,6,ENSG00000110713
ERCC-00042.3,2.23847627922863e-07,-0.431012293237391,1,0.999,0.00391464731711503,6,ERCC-00042
ERCC-00113.3,1.85113622573166e-06,-0.538583141147425,1,1,0.0323726703155952,6,ERCC-00113
ERCC-00009.1,2.46134131446879e-06,-0.405170224644071,0.989,1,0.0430439369074303,6,ERCC-00009
ENSG00000125148.4,2.98565474702242e-06,-0.420354556719392,0.247,0.471,0.0522131302159281,6,ENSG00000125148
ENSG00000169715.4,3.54958845953723e-06,-0.252929333801689,0,0.201,0.0620752029803872,6,ENSG00000169715
ERCC-00043.3,3.58217690332591e-06,-0.464412962329344,0.989,0.999,0.0626451096853635,6,ERCC-00043
ERCC-00111.2,6.03233185784872e-06,-0.376729486974035,1,0.986,0.105493419530058,6,ERCC-00111
ERCC-00108.2,6.11463216319336e-06,-0.468327311156456,1,1,0.106932687269925,6,ERCC-00108
ERCC-00112.3,5.49377574894938e-05,-0.251060604005715,0.876,0.93,0.960751502976268,6,ERCC-00112
ERCC-00060.3,0.000359971166974675,-0.281224550500981,0.955,0.972,1,6,ERCC-00060
ENSG00000154556.5,0.0018887606011707,-0.267742942854324,0.989,0.971,1,6,ENSG00000154556
ENSG00000187193.6,9.60238453254173e-48,0.866220727805269,1,0.905,1.6792650070509e-43,7,ENSG00000187193
ENSG00000131969.4,9.73232334740314e-48,0.77702088384436,1,0.847,1.70198870699386e-43,7,ENSG00000131969
ENSG00000163106.3,1.89031644955442e-45,0.68900919238463,1,0.814,3.30578540698077e-41,7,ENSG00000163106
ENSG00000214265,2.45970227546521e-39,0.386114937719623,1,1,4.30152733933356e-35,7,ENSG00000214265
ENSG00000159228.2,3.05145674045042e-38,0.47651877753696,1,0.977,5.33638754769969e-34,7,ENSG00000159228
ENSG00000124766.2,4.21569835187348e-36,0.327896721357233,1,1,7.37241327775634e-32,7,ENSG00000124766
ENSG00000135549.1,4.40108277003459e-33,0.263544351522267,0.932,0.263,7.69661354823649e-29,7,ENSG00000135549
ENSG00000142871.2,7.03293406664263e-32,0.410653986183276,1,0.931,1.22991950957446e-27,7,ENSG00000142871
ENSG00000077458.2,2.15792375799076e-31,0.451841895662639,0.989,0.964,3.77377706797425e-27,7,ENSG00000077458
ENSG00000163931,2.61919421858858e-31,0.297190644536213,1,1,4.58044684946771e-27,7,ENSG00000163931
ENSG00000143248.2,3.86547504385868e-30,0.461248323180414,1,0.966,6.75994275670006e-26,7,ENSG00000143248
ENSG00000100604,1.41000700315494e-29,-0.309655054249202,0.545,0.933,2.46582024711736e-25,7,ENSG00000100604
ENSG00000170561.3,4.21971604594013e-28,-0.315146423605287,0.045,0.721,7.3794394211401e-24,7,ENSG00000170561
ENSG00000158710,6.7806724534331e-28,0.333544878076135,1,0.941,1.18580399865638e-23,7,ENSG00000158710
ENSG00000147604.1,7.04303276214723e-28,0.3901491316249,1,0.994,1.23168556944431e-23,7,ENSG00000147604
ENSG00000022556.4,3.9745687379726e-26,0.42728399837066,1,0.703,6.95072580896649e-22,7,ENSG00000022556
ENSG00000062716.1,2.38554437994233e-25,0.376470877548328,1,0.999,4.17184001164314e-21,7,ENSG00000062716
ENSG00000065154,3.19303515333155e-25,0.300165126925346,1,0.999,5.58397987614621e-21,7,ENSG00000065154
ENSG00000188846.1,1.4109142544226e-24,-0.273243715787565,1,1,2.46740684813424e-20,7,ENSG00000188846
ENSG00000198763.1,2.58992106770869e-24,-0.34962951041745,1,1,4.52925396320895e-20,7,ENSG00000198763
ENSG00000178031,4.86294399789677e-24,0.279883083709412,0.977,0.875,8.50431646352187e-20,7,ENSG00000178031
ENSG00000110492.2,6.54182905840435e-24,-0.336593692159784,1,1,1.14403506573375e-19,7,ENSG00000110492
ENSG00000124839.1,5.01930976172343e-23,0.291751657796542,1,0.785,8.77776891130193e-19,7,ENSG00000124839
ENSG00000154240,6.88115133280445e-23,0.271838927225638,1,0.891,1.20337574508084e-18,7,ENSG00000154240
ENSG00000102309.2,1.58911557706941e-22,0.302827558506812,1,0.972,2.77904532117898e-18,7,ENSG00000102309
ENSG00000110931,1.65561169462432e-22,0.324515238690343,0.989,0.923,2.89533373155902e-18,7,ENSG00000110931
ENSG00000137285,3.28574696270387e-22,0.253360905912533,1,1,5.74611428837652e-18,7,ENSG00000137285
ENSG00000076685,1.60202029914345e-21,0.254606181877398,0.989,0.828,2.80161309914207e-17,7,ENSG00000076685
ENSG00000136160,1.37002647778924e-20,0.266787400376147,0.909,0.631,2.39590230435782e-16,7,ENSG00000136160
ENSG00000067225.1,1.92471427511518e-20,0.321316884731491,1,0.999,3.36594032432142e-16,7,ENSG00000067225
ENSG00000163191.2,2.00412737997356e-20,-0.356826182372613,1,1,3.50481796209776e-16,7,ENSG00000163191
ENSG00000154556.6,2.57414459472896e-20,-0.472472215416104,0.909,0.981,4.501664067262e-16,7,ENSG00000154556
ERCC-00136.4,3.88618307327728e-20,-0.724951416047884,1,1,6.79615695854731e-16,7,ERCC-00136
ENSG00000124193.1,7.73403532078617e-20,-0.274279637048652,0.989,1,1.35252809689909e-15,7,ENSG00000124193
ENSG00000256618.6,1.10087116644654e-19,0.444447121624329,1,0.993,1.92520349588171e-15,7,ENSG00000256618
ENSG00000147601.3,1.98225681500761e-19,0.276206664239433,1,1,3.46657071808531e-15,7,ENSG00000147601
ENSG00000198888.2,3.38333787245638e-18,-0.302938288347906,1,1,5.91678127135172e-14,7,ENSG00000198888
ENSG00000163032.3,8.62888312110143e-18,0.263759567506728,1,0.99,1.50901908021822e-13,7,ENSG00000163032
ERCC-00074.2,2.7856780975338e-17,-0.744346855811906,1,1,4.8715938569671e-13,7,ERCC-00074
ENSG00000185088.5,3.78872369566358e-17,0.317921241142657,1,1,6.62571999897647e-13,7,ENSG00000185088
ENSG00000177200.1,4.47994162138844e-17,-0.252890327317053,0.989,1,7.83452190748411e-13,7,ENSG00000177200
ENSG00000105894.1,7.06708169418166e-17,-0.285355961790368,1,0.996,1.23589124667849e-12,7,ENSG00000105894
ENSG00000164434.2,1.00253800205993e-16,-0.303029528223343,0.693,0.89,1.7532384580024e-12,7,ENSG00000164434
ENSG00000141543.1,1.91189881784626e-16,0.317314451253481,1,1,3.34352865264955e-12,7,ENSG00000141543
ENSG00000160888.1,2.07033082737491e-16,0.251481124007739,1,0.975,3.62059455091324e-12,7,ENSG00000160888
ENSG00000198518,2.64897937675443e-16,0.421467200553476,0.955,0.824,4.63253513406815e-12,7,ENSG00000198518
ENSG00000121207.2,3.85950810406823e-16,-0.318922021984565,0.83,0.975,6.74950777239451e-12,7,ENSG00000121207
ENSG00000182718,1.37563123003734e-15,0.264738717002014,1,0.95,2.4057038950893e-11,7,ENSG00000182718
ENSG00000008311.2,2.72489781812312e-15,0.261829012470626,1,0.996,4.76530130433372e-11,7,ENSG00000008311
ERCC-00108.3,6.76530770087982e-15,-0.577574118633566,1,1,1.18311701072986e-10,7,ERCC-00108
ERCC-00130.4,1.14103058597103e-13,-0.661479967628726,1,1,1.99543428874614e-09,7,ERCC-00130
ERCC-00004.3,1.39204704920728e-13,-0.66878420651131,1,1,2.43441187965369e-09,7,ERCC-00004
ERCC-00009.2,1.90391560316618e-13,-0.494733495737735,1,0.999,3.32956760681701e-09,7,ERCC-00009
ERCC-00092.1,1.20793274326691e-11,-0.271543153410081,0.761,0.889,2.11243278142518e-07,7,ERCC-00092
ERCC-00096.4,1.41315459528976e-11,-0.662881070375956,1,1,2.47132475624273e-07,7,ERCC-00096
ERCC-00113.4,1.26759674455844e-10,-0.60103470441353,1,1,2.2167731868838e-06,7,ERCC-00113
ERCC-00002.6,4.41074707410325e-10,-0.65398056242691,1,1,7.71351448319177e-06,7,ERCC-00002
ERCC-00171.2,7.30812990097162e-08,-0.503408432854467,1,1,0.00127804575708192,7,ERCC-00171
ERCC-00046.3,9.42891645010572e-08,-0.583345683334929,1,1,0.00164892890879449,7,ERCC-00046
ENSG00000167996.2,4.98939003711694e-07,-0.257345590168301,1,1,0.00872544529691011,7,ENSG00000167996
ERCC-00042.4,9.16260378622048e-06,-0.393292926161449,1,0.999,0.160235615013424,7,ERCC-00042
ERCC-00043.4,1.13465207084564e-05,-0.45252614789505,0.989,0.999,0.198427954149485,7,ERCC-00043
ERCC-00111.3,6.01497353647402e-05,-0.358502356305833,1,0.986,1,7,ERCC-00111
ERCC-00145.4,0.000111075571925403,-0.408958854402323,1,1,1,7,ERCC-00145
ERCC-00003.4,0.00372128219395852,-0.474982159820497,1,1,1,7,ERCC-00003
ENSG00000135549.2,7.53859054062347e-40,0.347279827285682,0.962,0.268,1.31834871374423e-35,8,ENSG00000135549
ENSG00000185885.2,2.75019971815566e-29,-0.56702338999801,1,1,4.80954926711062e-25,8,ENSG00000185885
ENSG00000141543.2,2.38831737118805e-27,0.492562972257327,1,1,4.17668941873366e-23,8,ENSG00000141543
ENSG00000256618.7,2.75075184042429e-24,0.694663958100092,1,0.993,4.810514818534e-20,8,ENSG00000256618
ENSG00000077458.3,6.6473708022997e-24,0.391842457286959,1,0.963,1.16249220590617e-19,8,ENSG00000077458
ENSG00000163191.3,4.62772377634984e-22,-0.403458686327705,1,1,8.09296334008059e-18,8,ENSG00000163191
ENSG00000170561.4,2.22026613574683e-21,-0.29249233885069,0.127,0.704,3.88280141819406e-17,8,ENSG00000170561
ENSG00000170906.3,7.11438462163133e-21,-0.320172971616151,1,1,1.24416358263089e-16,8,ENSG00000170906
ENSG00000022556.5,8.52874597343422e-21,0.367225613808383,1,0.707,1.49150709583418e-16,8,ENSG00000022556
ENSG00000138495.2,8.73045057154666e-21,-0.300312178409933,1,1,1.52678119595208e-16,8,ENSG00000138495
ENSG00000131203.1,1.44340497319984e-19,-0.276647032753988,0.785,0.955,2.52422661713187e-15,8,ENSG00000131203
ENSG00000177954.1,4.99497645134982e-19,0.277202498240458,1,1,8.73521481812056e-15,8,ENSG00000177954
ENSG00000008311.3,1.95451224545144e-14,-0.287346045056431,1,0.996,3.41805101484548e-10,8,ENSG00000008311
ENSG00000198825.2,7.47757046665973e-13,-0.256035073106782,0.456,0.74,1.30767752320945e-08,8,ENSG00000198825
ENSG00000198865.5,1.11895922262101e-12,0.310157223016158,1,0.639,1.95683588851962e-08,8,ENSG00000198865
ERCC-00009.3,1.09366394979687e-11,-0.502503396819748,1,0.999,1.91259951540477e-07,8,ERCC-00009
ERCC-00002.7,3.55100888416475e-10,-0.685282677854574,1,1,6.21000433662731e-06,8,ERCC-00002
ENSG00000185088.6,1.0628173594969e-08,0.259856627636618,1,1,0.000185865499828817,8,ENSG00000185088
ENSG00000154556.7,5.27370585552336e-08,-0.329091300919421,0.949,0.976,0.000922265680013924,8,ENSG00000154556
ERCC-00113.5,9.46721844780837e-08,-0.572117747948821,1,1,0.00165562716215273,8,ERCC-00113
ERCC-00145.5,1.15514824544652e-07,-0.449074774262777,1,1,0.00202012325163687,8,ERCC-00145
ERCC-00108.4,1.23741077778696e-07,-0.482730033061432,1,1,0.00216398396819383,8,ERCC-00108
ERCC-00046.4,3.65283211339325e-07,-0.595307657245405,1,1,0.00638807279990212,8,ERCC-00046
ERCC-00111.4,3.72605000116569e-07,-0.396691120887883,0.962,0.99,0.00651611624203855,8,ERCC-00111
ERCC-00171.3,8.42391718926695e-07,-0.491618724179463,1,1,0.01473174638059,8,ERCC-00171
ERCC-00074.3,1.24501816440975e-06,-0.642045799917041,1,1,0.0217728776591977,8,ERCC-00074
ERCC-00003.5,1.27373310110251e-06,-0.532760115791288,1,1,0.0222750444720808,8,ERCC-00003
ERCC-00060.4,5.00088779029177e-06,-0.291250379384064,0.975,0.97,0.0874555256766225,8,ERCC-00060
ERCC-00096.5,1.06390636742542e-05,-0.612962489226295,1,1,0.186055945535357,8,ERCC-00096
ERCC-00043.5,1.38372481080389e-05,-0.437193141629659,1,0.997,0.241985794913385,8,ERCC-00043
ERCC-00130.5,2.19733328125607e-05,-0.581591969433342,1,1,0.384269644226061,8,ERCC-00130
ERCC-00004.4,0.000106978899552616,-0.558585549248392,1,1,1,8,ERCC-00004
ERCC-00042.5,0.000245903339600815,-0.360378220571644,0.987,1,1,8,ERCC-00042
ERCC-00136.5,0.00131419679237392,-0.475074744056241,1,1,1,8,ERCC-00136
