Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-R6-A8W5	X	43884663	44765501	422	0.998085
TCGA-R6-A8W5	X	44767505	49823892	2126	0
TCGA-R6-A8W5	X	49831110	50067467	83	2.065997
TCGA-R6-A8W5	X	50074325	53161981	1056	0
TCGA-R6-A8W5	X	53162739	53465014	115	1.093944
TCGA-R6-A8W5	X	53465296	96013824	14138	0
TCGA-R6-A8W5	X	96014295	96177060	95	-0.424386
TCGA-R6-A8W5	X	96182493	151389448	26061	0
TCGA-R6-A8W5	X	151389653	151590409	97	-0.452864
TCGA-R6-A8W5	X	151594347	152740907	81	0
TCGA-R6-A8W5	X	152752424	153781435	342	1.138188
TCGA-R6-A8W5	X	154883301	154905589	14	0
TCGA-R6-A8W8	1	3218610	19067368	8479	0
TCGA-R6-A8W8	1	19068249	19070568	6	-0.798975
TCGA-R6-A8W8	1	19070609	36923133	9023	0
TCGA-R6-A8W8	1	36924676	36937414	9	-0.676048
TCGA-R6-A8W8	1	36937496	100113371	38172	0
TCGA-R6-A8W8	1	100116253	100133290	10	-0.4866
TCGA-R6-A8W8	1	100134252	185157250	33644	0
TCGA-R6-A8W8	1	185174207	193788603	5191	0.130955
TCGA-R6-A8W8	1	193789296	247812431	34062	0
TCGA-R6-A8W8	2	484222	36234293	21142	0
TCGA-R6-A8W8	2	36236169	36246830	17	0.318995
TCGA-R6-A8W8	2	36246928	37405791	853	0
TCGA-R6-A8W8	2	37410316	37446394	21	-0.605028
TCGA-R6-A8W8	2	37449772	49915398	7344	0
TCGA-R6-A8W8	2	49919446	49959158	28	0.189801
TCGA-R6-A8W8	2	49961893	173785000	62397	0
TCGA-R6-A8W8	2	173786507	174687707	698	-0.559864
TCGA-R6-A8W8	2	174690128	242476062	38303	0
TCGA-R6-A8W8	3	2212571	5218940	1685	-1.034867
TCGA-R6-A8W8	3	5233351	5313079	47	1.945323
TCGA-R6-A8W8	3	5313149	5499592	113	0.998158
TCGA-R6-A8W8	3	6149014	10048683	2609	0
TCGA-R6-A8W8	3	10057552	10097107	12	-1.292893
TCGA-R6-A8W8	3	10098131	22700118	7358	0
TCGA-R6-A8W8	3	22707056	67087448	25949	-0.436694
TCGA-R6-A8W8	3	67122444	67321270	133	-0.990431
TCGA-R6-A8W8	3	67321740	72541062	3673	-0.436694
TCGA-R6-A8W8	3	72548062	73829911	904	0
TCGA-R6-A8W8	3	73831582	74309644	350	-0.456827
TCGA-R6-A8W8	3	74313375	74329839	11	0.227154
TCGA-R6-A8W8	3	74332240	74344356	8	1.161847
TCGA-R6-A8W8	3	74345173	74402086	49	0
TCGA-R6-A8W8	3	74405726	80505813	3028	-0.412456
TCGA-R6-A8W8	3	80509151	90485962	4744	0
TCGA-R6-A8W8	3	93734671	104175365	5407	-0.407051
TCGA-R6-A8W8	3	104175991	110942609	3749	0
TCGA-R6-A8W8	3	110946704	139248983	16273	-0.430505
TCGA-R6-A8W8	3	139250996	139271063	13	-0.930595
TCGA-R6-A8W8	3	139271970	139725440	334	-0.430505
TCGA-R6-A8W8	3	139726990	189991083	26116	0
TCGA-R6-A8W8	3	189991416	190654350	447	-0.412672
TCGA-R6-A8W8	3	190654730	197538677	2942	0
TCGA-R6-A8W8	4	1053934	33255277	19857	0
TCGA-R6-A8W8	4	33256613	33270653	16	-0.831047
TCGA-R6-A8W8	4	33270870	66190432	15910	0
TCGA-R6-A8W8	4	66192562	66201700	12	0.782342
TCGA-R6-A8W8	4	66208079	75758512	4687	0
TCGA-R6-A8W8	4	75762800	75795190	19	0.383861
TCGA-R6-A8W8	4	75796534	109726353	19270	0
TCGA-R6-A8W8	4	109731082	111335563	964	0.409251
TCGA-R6-A8W8	4	111337840	111430638	52	1.256806
TCGA-R6-A8W8	4	111433409	112174688	422	0
TCGA-R6-A8W8	4	112176909	117595782	3050	0.587213
TCGA-R6-A8W8	4	117596143	133707298	8481	0
TCGA-R6-A8W8	4	133707730	144240473	5869	0.475995
TCGA-R6-A8W8	4	144240657	144717889	304	1.148945
TCGA-R6-A8W8	4	144724286	144726169	7	0
TCGA-R6-A8W8	4	144755582	152900692	4121	1.492862
TCGA-R6-A8W8	4	152904043	153036944	98	2.763305
TCGA-R6-A8W8	4	153054360	175994261	12789	0
TCGA-R6-A8W8	4	175998587	176233504	112	0.554959
TCGA-R6-A8W8	4	176239722	188762240	6092	0
TCGA-R6-A8W8	5	914233	6660681	4070	0
TCGA-R6-A8W8	5	6661587	6717594	42	0.450371
TCGA-R6-A8W8	5	6719794	59570629	27681	0
TCGA-R6-A8W8	5	59576835	59602991	14	0.45207
TCGA-R6-A8W8	5	59606247	124897611	34821	0
TCGA-R6-A8W8	5	124898302	124915593	17	-0.512524
TCGA-R6-A8W8	5	124918634	128748580	2179	0
TCGA-R6-A8W8	5	128759311	128900524	93	-0.489157
TCGA-R6-A8W8	5	128900713	180360469	31119	0
TCGA-R6-A8W8	6	1014281	1333394	324	1.317588
TCGA-R6-A8W8	6	1335301	27818202	17581	-0.448784
TCGA-R6-A8W8	6	27818758	27910646	42	-1.05424
TCGA-R6-A8W8	6	27910739	31206408	1188	-0.448784
TCGA-R6-A8W8	6	32869045	33213755	174	0.655705
TCGA-R6-A8W8	6	33218180	38589154	2996	-0.457896
TCGA-R6-A8W8	6	38589166	38635093	36	1.335332
TCGA-R6-A8W8	6	38638292	41532389	2187	3.283851
TCGA-R6-A8W8	6	41534921	43031255	799	3.389104
TCGA-R6-A8W8	6	43032736	43258237	120	0.903509
TCGA-R6-A8W8	6	43259087	43311130	31	-0.448676
TCGA-R6-A8W8	6	43322231	43518732	91	0.857853
TCGA-R6-A8W8	6	43523637	43572145	28	2.802714
TCGA-R6-A8W8	6	43573014	44036702	256	3.439176
TCGA-R6-A8W8	6	44038822	44493719	270	2.802714
TCGA-R6-A8W8	6	44496212	46336318	1024	1.344809
TCGA-R6-A8W8	6	46337233	46508154	88	2.717795
TCGA-R6-A8W8	6	46517163	47263598	580	0.482459
TCGA-R6-A8W8	6	47268983	47603111	181	-0.452435
TCGA-R6-A8W8	6	47610345	48295189	437	0.566695
TCGA-R6-A8W8	6	48298728	48518715	105	1.393461
TCGA-R6-A8W8	6	48519267	50367141	947	-0.43561
TCGA-R6-A8W8	6	50367383	50387859	13	1.316644
TCGA-R6-A8W8	6	50391522	54180961	2535	-0.418603
TCGA-R6-A8W8	6	54181096	54186147	14	0.19124
TCGA-R6-A8W8	6	54187793	54265396	54	-0.376283
TCGA-R6-A8W8	6	54266450	54542866	149	0.539795
TCGA-R6-A8W8	6	54545032	54756529	136	1.823942
TCGA-R6-A8W8	6	54757791	54859707	57	0.539795
TCGA-R6-A8W8	6	54864756	62234533	1295	-0.402185
TCGA-R6-A8W8	6	62234535	63952355	761	0.472802
TCGA-R6-A8W8	6	63955978	66543004	1313	0.987631
TCGA-R6-A8W8	6	66549674	85666424	10783	0
TCGA-R6-A8W8	6	85667917	133720246	27392	-0.423309
TCGA-R6-A8W8	6	133725679	170903919	22006	0
TCGA-R6-A8W8	7	708774	26213396	13751	0
TCGA-R6-A8W8	7	26217450	26227948	10	-0.617097
TCGA-R6-A8W8	7	26238100	31513909	3254	0
TCGA-R6-A8W8	7	31515676	33851656	1526	0.484453
TCGA-R6-A8W8	7	33853740	45315362	7003	0
TCGA-R6-A8W8	7	45318516	46598061	813	0.372904
TCGA-R6-A8W8	7	46598309	46637599	23	1.105894
TCGA-R6-A8W8	7	46637936	46884613	200	1.680204
TCGA-R6-A8W8	7	46884762	49119538	1569	1.105894
TCGA-R6-A8W8	7	49120144	49473928	241	3.475
TCGA-R6-A8W8	7	49484247	52720612	2355	0.815106
TCGA-R6-A8W8	7	52721491	52894832	116	0
TCGA-R6-A8W8	7	52895484	54458362	930	1.273764
TCGA-R6-A8W8	7	54461106	56155561	1121	3.523387
TCGA-R6-A8W8	7	56173095	56205926	18	0.985352
TCGA-R6-A8W8	7	56206361	56278549	44	3.523387
TCGA-R6-A8W8	7	56282309	56325243	33	0.681269
TCGA-R6-A8W8	7	56345673	57244041	178	3.511656
TCGA-R6-A8W8	7	57252686	63128931	13	3.306479
TCGA-R6-A8W8	7	63133126	63385883	31	0.681269
TCGA-R6-A8W8	7	63387484	108036745	21296	1.295762
TCGA-R6-A8W8	7	108046041	156721541	25708	-0.442966
TCGA-R6-A8W8	7	156722389	156740379	11	-0.933057
TCGA-R6-A8W8	7	156747895	157273989	294	-0.442966
TCGA-R6-A8W8	7	157277828	158385118	441	0.452066
TCGA-R6-A8W8	8	617667	14708084	6684	0
TCGA-R6-A8W8	8	14710031	14743201	17	-0.529609
TCGA-R6-A8W8	8	14755152	71980263	31725	0
TCGA-R6-A8W8	8	71980630	71999126	11	0.72872
TCGA-R6-A8W8	8	72006150	75100388	2096	0
TCGA-R6-A8W8	8	75106530	75339236	178	-0.49761
TCGA-R6-A8W8	8	75341994	97910350	12372	0
TCGA-R6-A8W8	8	97913961	108031577	5486	0.869153
TCGA-R6-A8W8	8	108034082	108061142	17	0.191665
TCGA-R6-A8W8	8	108061174	145232496	22525	1.083518
TCGA-R6-A8W8	9	789932	8584715	4776	0
TCGA-R6-A8W8	9	8587403	8619982	32	-0.477967
TCGA-R6-A8W8	9	8620137	140938752	62857	0
TCGA-R6-A8W8	10	415240	15719621	11087	0.505162
TCGA-R6-A8W8	10	15719709	60494155	23041	0
TCGA-R6-A8W8	10	60494259	68048510	4992	-0.420574
TCGA-R6-A8W8	10	68049012	69059740	216	0
TCGA-R6-A8W8	10	69061196	69094929	24	-0.399616
TCGA-R6-A8W8	10	69100428	70157282	533	0
TCGA-R6-A8W8	10	70159853	104774262	20909	-0.395638
TCGA-R6-A8W8	10	104779372	116972478	8014	0
TCGA-R6-A8W8	10	116976812	121827196	3207	0.412418
TCGA-R6-A8W8	10	121827332	122452343	565	0.869416
TCGA-R6-A8W8	10	122453429	135225087	7904	0.412418
TCGA-R6-A8W8	11	456120	21763608	13607	0
TCGA-R6-A8W8	11	21764043	21783969	16	-0.619125
TCGA-R6-A8W8	11	21785613	78348661	27269	0
TCGA-R6-A8W8	11	78349276	78401236	40	-0.51512
TCGA-R6-A8W8	11	78401625	80932827	1956	0
TCGA-R6-A8W8	11	80934156	80958406	24	-0.401764
TCGA-R6-A8W8	11	80964523	103197902	13513	0
TCGA-R6-A8W8	11	103200945	103318440	77	-0.630978
TCGA-R6-A8W8	11	103464525	134132624	20311	0
TCGA-R6-A8W8	12	889902	27391197	15557	0
TCGA-R6-A8W8	12	27400589	44497329	6714	-0.42462
TCGA-R6-A8W8	12	44509714	133155338	51195	0
TCGA-R6-A8W8	13	19450806	114987458	56281	0
TCGA-R6-A8W8	14	20501368	40971794	10986	0
TCGA-R6-A8W8	14	40972570	54133329	6555	0.49668
TCGA-R6-A8W8	14	54136008	54245177	88	0.982691
TCGA-R6-A8W8	14	54245362	54250744	6	-0.100526
TCGA-R6-A8W8	14	54250794	54282309	30	0.989915
TCGA-R6-A8W8	14	54291990	54307465	8	0
TCGA-R6-A8W8	14	54309650	54755879	300	0.886207
TCGA-R6-A8W8	14	54756516	66692314	7496	0
TCGA-R6-A8W8	14	66702856	77117967	6016	0.614994
TCGA-R6-A8W8	14	77119673	79010742	1388	1.710754
TCGA-R6-A8W8	14	79015076	79020160	8	1.126219
TCGA-R6-A8W8	14	79021758	86926189	5133	0
TCGA-R6-A8W8	14	86928275	105986740	11147	-0.474375
TCGA-R6-A8W8	15	23687685	24104040	296	0.413185
TCGA-R6-A8W8	15	24107440	42812043	9147	0
TCGA-R6-A8W8	15	42815733	46413217	1544	0.449265
TCGA-R6-A8W8	15	46417055	73526637	17181	0
TCGA-R6-A8W8	15	73527770	73958785	205	0.414899
TCGA-R6-A8W8	15	73966960	77147974	1524	-0.980968
TCGA-R6-A8W8	15	77148462	91098715	7729	-0.468123
TCGA-R6-A8W8	15	91103179	91172598	45	-0.920866
TCGA-R6-A8W8	15	91176139	101884307	6547	-0.468123
TCGA-R6-A8W8	16	653503	5107990	1636	0
TCGA-R6-A8W8	16	5110800	5407062	191	0.713831
TCGA-R6-A8W8	16	5409673	52508688	15640	0
TCGA-R6-A8W8	16	52509144	52519429	8	0.304574
TCGA-R6-A8W8	16	52521130	78518682	15908	0
TCGA-R6-A8W8	16	78518857	78582719	117	-0.802633
TCGA-R6-A8W8	16	78583257	85637940	4999	0
TCGA-R6-A8W8	16	85644410	85663943	7	-0.802633
TCGA-R6-A8W8	16	85671931	89379936	1986	0
TCGA-R6-A8W8	17	987221	26306071	10040	0
TCGA-R6-A8W8	17	26307500	33987034	3391	0.448677
TCGA-R6-A8W8	17	33996102	33999517	6	-0.594581
TCGA-R6-A8W8	17	34003880	34075566	48	0.5216
TCGA-R6-A8W8	17	34080815	36056899	904	-0.473635
TCGA-R6-A8W8	17	36058814	53542391	8006	0
TCGA-R6-A8W8	17	53542591	53565728	16	-0.541182
TCGA-R6-A8W8	17	53566231	73428376	11301	0
TCGA-R6-A8W8	17	73429715	74053615	226	0.41479
TCGA-R6-A8W8	17	74056941	74067152	10	1.967747
TCGA-R6-A8W8	17	74082403	75686354	714	0.41479
TCGA-R6-A8W8	17	75686959	80917016	2044	0
TCGA-R6-A8W8	18	329586	2547300	832	0
TCGA-R6-A8W8	18	2547500	4061025	890	0.476053
TCGA-R6-A8W8	18	4061127	8900317	3046	0
TCGA-R6-A8W8	18	8910587	9807321	576	0.438604
TCGA-R6-A8W8	18	9813104	9862906	58	0.868269
TCGA-R6-A8W8	18	9871426	19267480	2989	0.438604
TCGA-R6-A8W8	18	19270939	67288646	29338	0
TCGA-R6-A8W8	18	67288959	67310051	21	0.526809
TCGA-R6-A8W8	18	67313308	72453806	1632	0
TCGA-R6-A8W8	18	72457433	73151338	493	0.504688
TCGA-R6-A8W8	18	73154048	73908039	635	0
TCGA-R6-A8W8	18	73911558	75083855	693	0.457613
TCGA-R6-A8W8	18	75083953	77109240	1200	0
TCGA-R6-A8W8	19	284018	14080501	4907	-0.489802
TCGA-R6-A8W8	19	14083403	19059761	2263	0
TCGA-R6-A8W8	19	19064757	28522727	1895	0.810606
TCGA-R6-A8W8	19	28529410	47518884	10051	0
TCGA-R6-A8W8	19	47519084	58878226	4574	0.446564
TCGA-R6-A8W8	20	456452	17476211	10995	0
TCGA-R6-A8W8	20	17476647	17617531	94	0.960488
TCGA-R6-A8W8	20	17621201	62219648	25927	0
TCGA-R6-A8W8	21	15372509	22453122	4463	-0.515944
TCGA-R6-A8W8	21	22453889	22457327	10	-0.833039
TCGA-R6-A8W8	21	22457771	27801663	3172	-0.515944
TCGA-R6-A8W8	21	27812797	47678295	12753	0
TCGA-R6-A8W8	22	17423930	49331012	16742	0
TCGA-R6-A8W8	X	3157107	6198923	596	0
TCGA-R6-A8W8	X	6199049	6225996	21	-0.566442
TCGA-R6-A8W8	X	6232464	21277955	6523	0
TCGA-R6-A8W8	X	21280477	22521052	768	-0.644711
TCGA-R6-A8W8	X	22525915	23815407	612	0
TCGA-R6-A8W8	X	23816107	23838418	13	-0.61585
TCGA-R6-A8W8	X	23841843	31352962	3919	0
TCGA-R6-A8W8	X	31353563	46965780	6931	-0.617959
TCGA-R6-A8W8	X	46976950	47833843	430	0
TCGA-R6-A8W8	X	48023600	50390447	872	-0.625316
TCGA-R6-A8W8	X	50391660	50565390	88	0
TCGA-R6-A8W8	X	50566247	58317986	2615	-0.628077
TCGA-R6-A8W8	X	62172719	88112550	10225	0
TCGA-R6-A8W8	X	88115091	112854976	10292	-0.616234
TCGA-R6-A8W8	X	112855352	132833632	9122	0
TCGA-R6-A8W8	X	132838390	132850701	12	-0.608539
TCGA-R6-A8W8	X	132853185	154905589	9458	0
TCGA-R6-A8WC	1	3218610	237926959	122641	0
TCGA-R6-A8WC	1	237937874	238291876	286	-0.599635
TCGA-R6-A8WC	1	238297256	244109725	4032	0
TCGA-R6-A8WC	1	244112606	247812431	1637	0.587782
TCGA-R6-A8WC	2	484222	131935646	68226	0
TCGA-R6-A8WC	2	131940207	132410986	64	-0.428873
TCGA-R6-A8WC	2	132411386	165009688	18157	0
TCGA-R6-A8WC	2	165009993	242476062	44356	-0.489004
TCGA-R6-A8WC	3	2212571	2278069	50	0
TCGA-R6-A8WC	3	2283296	2301005	18	-0.656497
TCGA-R6-A8WC	3	2303367	59705135	33155	0
TCGA-R6-A8WC	3	61026351	61061861	54	0.601177
TCGA-R6-A8WC	3	61063639	197538677	72677	0
TCGA-R6-A8WC	4	1053934	91039783	49658	0
TCGA-R6-A8WC	4	91050180	91102333	25	-0.502869
TCGA-R6-A8WC	4	91103640	91453933	185	0
TCGA-R6-A8WC	4	91460162	91580510	87	-0.584998
TCGA-R6-A8WC	4	91589442	99452507	4126	0
TCGA-R6-A8WC	4	99457036	99620154	103	-0.733723
TCGA-R6-A8WC	4	99620707	99637473	8	-0.428977
TCGA-R6-A8WC	4	99638819	114943733	8662	0
TCGA-R6-A8WC	4	114944017	114950644	5	-0.451653
TCGA-R6-A8WC	4	114950972	153081526	20300	0
TCGA-R6-A8WC	4	153082694	153309538	107	-0.614322
TCGA-R6-A8WC	4	153310853	154306553	579	0
TCGA-R6-A8WC	4	154314931	154648419	193	-0.655157
TCGA-R6-A8WC	4	154648906	165201409	6192	0
TCGA-R6-A8WC	4	165201477	165336497	89	-0.623834
TCGA-R6-A8WC	4	165337959	188762240	11813	0
TCGA-R6-A8WC	5	914233	12348538	8059	0
TCGA-R6-A8WC	5	12352495	12503380	67	-0.730661
TCGA-R6-A8WC	5	12507210	180360469	91910	0
TCGA-R6-A8WC	6	1014281	170903919	95993	0
TCGA-R6-A8WC	7	708774	14795458	6800	0
TCGA-R6-A8WC	7	14795748	20349870	2708	0.539333
TCGA-R6-A8WC	7	20351402	20432574	86	0
TCGA-R6-A8WC	7	20433107	41363066	13861	0.442174
TCGA-R6-A8WC	7	41363951	73814702	14201	0
TCGA-R6-A8WC	7	73817071	75546892	327	0.955612
TCGA-R6-A8WC	7	75547311	110363386	17906	0
TCGA-R6-A8WC	7	110365212	110402530	32	-1.204519
TCGA-R6-A8WC	7	110409159	111713239	432	0
TCGA-R6-A8WC	7	111715656	111811363	91	-0.571402
TCGA-R6-A8WC	7	111814738	148709507	19843	0
TCGA-R6-A8WC	7	148819519	149524665	376	0.390582
TCGA-R6-A8WC	7	149880462	156057327	3201	0
TCGA-R6-A8WC	7	156060867	156115391	41	0.631542
TCGA-R6-A8WC	7	156118050	158385118	1074	0
TCGA-R6-A8WC	8	617667	145232496	81111	0
TCGA-R6-A8WC	9	789932	84986248	32830	0
TCGA-R6-A8WC	9	84988184	85576000	402	-0.520264
TCGA-R6-A8WC	9	85576178	87977858	1788	0
TCGA-R6-A8WC	9	87978062	88010356	36	0.437694
TCGA-R6-A8WC	9	88010388	89967335	1251	0
TCGA-R6-A8WC	9	89968917	100691674	6638	-0.570527
TCGA-R6-A8WC	9	100692544	104526870	2480	0
TCGA-R6-A8WC	9	104531685	104756381	171	-0.48834
TCGA-R6-A8WC	9	104756598	114240101	6416	0
TCGA-R6-A8WC	9	114249015	115750558	821	0.479203
TCGA-R6-A8WC	9	115754404	115929348	52	0.983883
TCGA-R6-A8WC	9	115929743	124762242	6366	0.479203
TCGA-R6-A8WC	9	124764918	124828806	37	1.050202
TCGA-R6-A8WC	9	124830959	140938752	8377	0.479203
TCGA-R6-A8WC	10	415240	28659440	19427	0
TCGA-R6-A8WC	10	28660603	28780293	73	0.42881
TCGA-R6-A8WC	10	28786795	42957848	6516	0
TCGA-R6-A8WC	10	42958260	43029104	51	0.484745
TCGA-R6-A8WC	10	43038762	116824241	42665	0
TCGA-R6-A8WC	10	116826753	116855728	22	-0.517122
TCGA-R6-A8WC	10	116856071	118760633	1278	0
TCGA-R6-A8WC	10	118763371	118800956	19	-0.57437
TCGA-R6-A8WC	10	118805099	135225087	10441	0
TCGA-R6-A8WC	11	456120	131322636	75108	0
TCGA-R6-A8WC	11	131322977	131327074	11	-0.519366
TCGA-R6-A8WC	11	131327175	134132624	1694	0
TCGA-R6-A8WC	12	889902	99840882	55068	0
TCGA-R6-A8WC	12	99844958	99895216	33	0.426256
TCGA-R6-A8WC	12	99895336	133155338	18365	0
TCGA-R6-A8WC	13	19450806	24594592	2447	-0.568329
TCGA-R6-A8WC	13	24597957	104804055	47660	0
TCGA-R6-A8WC	13	104804247	105183839	299	-0.534391
TCGA-R6-A8WC	13	105189457	114987458	5875	0
TCGA-R6-A8WC	14	20501368	67652155	25815	0
TCGA-R6-A8WC	14	67652922	68037778	226	1.038778
TCGA-R6-A8WC	14	68037895	104352371	22683	0
TCGA-R6-A8WC	14	104357182	104381502	22	1.15707
TCGA-R6-A8WC	14	104400290	105986740	415	0.498903
TCGA-R6-A8WC	15	23687685	85779578	34382	0
TCGA-R6-A8WC	15	86118477	86140479	24	0.881736
TCGA-R6-A8WC	15	86146755	101884307	9812	0
TCGA-R6-A8WC	16	653503	78497940	33337	0
TCGA-R6-A8WC	16	78499157	78715390	283	-0.736322
TCGA-R6-A8WC	16	78715586	86386367	5421	0
TCGA-R6-A8WC	16	86386888	86399882	21	-0.585208
TCGA-R6-A8WC	16	86400081	89379936	1430	0
TCGA-R6-A8WC	17	987221	36043128	14364	0
TCGA-R6-A8WC	17	36043178	36492448	101	-0.574468
TCGA-R6-A8WC	17	36492601	36854626	176	0.5095
TCGA-R6-A8WC	17	36856132	37745979	404	0
TCGA-R6-A8WC	17	37747995	40003507	1096	3.640149
TCGA-R6-A8WC	17	40005936	40136716	68	0.930403
TCGA-R6-A8WC	17	40137218	45001207	1643	0.46168
TCGA-R6-A8WC	17	45003506	80917016	18854	0
TCGA-R6-A8WC	18	329586	77109240	42403	0
TCGA-R6-A8WC	19	284018	9505913	2962	-1.113356
TCGA-R6-A8WC	19	9508092	54567694	18704	0
TCGA-R6-A8WC	19	54569423	54574002	14	-0.689669
TCGA-R6-A8WC	19	54576314	58878226	2010	0
TCGA-R6-A8WC	20	456452	62219648	37016	0
TCGA-R6-A8WC	21	15372509	47678295	20398	0
TCGA-R6-A8WC	22	17423930	18613557	753	-0.580064
TCGA-R6-A8WC	22	18613737	43784072	12019	0
TCGA-R6-A8WC	22	43786019	43821326	26	-0.635205
TCGA-R6-A8WC	22	43823884	46505806	1857	0
TCGA-R6-A8WC	22	46511645	46554768	19	0.681797
TCGA-R6-A8WC	22	46561274	49331012	2068	0
TCGA-R6-A8WC	X	3157107	31475190	12537	0
TCGA-R6-A8WC	X	31475568	31482629	10	-0.580161
TCGA-R6-A8WC	X	31483028	31738471	151	0
TCGA-R6-A8WC	X	31741469	31993673	167	-0.975036
TCGA-R6-A8WC	X	32000410	154905589	49632	0
TCGA-R6-A8WG	1	3218610	235430368	120863	0
TCGA-R6-A8WG	1	235435530	235483861	23	0.857297
TCGA-R6-A8WG	1	235484198	235663874	93	0
TCGA-R6-A8WG	1	235678750	235762345	60	0.568013
TCGA-R6-A8WG	1	235763211	245627601	6722	0
TCGA-R6-A8WG	1	245650748	245789009	106	-0.792352
TCGA-R6-A8WG	1	245805648	247812431	729	0
TCGA-R6-A8WG	2	484222	242476062	130803	0
TCGA-R6-A8WG	3	2212571	8650632	3632	-0.343429
TCGA-R6-A8WG	3	8660143	9574364	628	0
TCGA-R6-A8WG	3	9583135	12065632	1550	-0.389845
TCGA-R6-A8WG	3	12068064	49751585	21624	0
TCGA-R6-A8WG	3	49759873	63847860	7866	-0.314122
TCGA-R6-A8WG	3	63852236	63910345	28	-1.179087
TCGA-R6-A8WG	3	63912283	80821537	10780	-0.314122
TCGA-R6-A8WG	3	80829271	81160685	171	-1.266892
TCGA-R6-A8WG	3	81163043	87290018	2948	-0.314122
TCGA-R6-A8WG	3	87295271	89873849	1299	0
TCGA-R6-A8WG	3	89924759	93734671	148	-0.305453
TCGA-R6-A8WG	3	93736226	160024031	36575	0
TCGA-R6-A8WG	3	160028589	160298939	117	-0.333178
TCGA-R6-A8WG	3	160301463	197538677	18588	0
TCGA-R6-A8WG	4	1053934	65878718	35584	0
TCGA-R6-A8WG	4	65879153	67243560	837	-0.929846
TCGA-R6-A8WG	4	67247120	91916120	13723	0
TCGA-R6-A8WG	4	91918089	91925115	17	-0.841259
TCGA-R6-A8WG	4	91937972	126819503	19306	0
TCGA-R6-A8WG	4	126822647	126950447	80	-1.016183
TCGA-R6-A8WG	4	126956871	135310502	3723	0
TCGA-R6-A8WG	4	135314188	135862904	283	-0.863235
TCGA-R6-A8WG	4	135866959	188762240	28579	0
TCGA-R6-A8WG	5	914233	163211005	89884	0
TCGA-R6-A8WG	5	163216838	165619798	1432	-0.487301
TCGA-R6-A8WG	5	165630893	166760515	746	0
TCGA-R6-A8WG	5	166761503	167708905	753	-0.471966
TCGA-R6-A8WG	5	167709235	180360469	7221	0
TCGA-R6-A8WG	6	1014281	26211615	17460	0
TCGA-R6-A8WG	6	26215746	26247813	21	-0.532129
TCGA-R6-A8WG	6	26250254	170903919	78512	0
TCGA-R6-A8WG	7	708774	110577769	56011	0
TCGA-R6-A8WG	7	110577992	110637569	29	-0.345036
TCGA-R6-A8WG	7	110641209	124596647	7238	0
TCGA-R6-A8WG	7	124680421	152914660	14964	-0.228588
TCGA-R6-A8WG	7	152914739	158385118	2737	0
TCGA-R6-A8WG	8	617667	145232496	81111	0
TCGA-R6-A8WG	9	789932	21626573	13248	0
TCGA-R6-A8WG	9	21702086	24853038	1956	-0.943816
TCGA-R6-A8WG	9	24856273	140938752	52461	0
TCGA-R6-A8WG	10	415240	135225087	80492	0
TCGA-R6-A8WG	11	456120	20489072	12639	0
TCGA-R6-A8WG	11	20489355	20557198	56	0.394625
TCGA-R6-A8WG	11	20557481	134132624	64118	0
TCGA-R6-A8WG	12	889902	133155338	73466	0
TCGA-R6-A8WG	13	19450806	22105664	1067	0
TCGA-R6-A8WG	13	22115232	23244680	841	-0.874839
TCGA-R6-A8WG	13	23248908	73619288	28528	0
TCGA-R6-A8WG	13	73623088	74084712	361	0.41379
TCGA-R6-A8WG	13	74084943	114987458	25484	0
TCGA-R6-A8WG	14	20501368	105986740	49161	0
TCGA-R6-A8WG	15	23687685	26278561	1416	0
TCGA-R6-A8WG	15	26278889	26310900	21	0.534849
TCGA-R6-A8WG	15	26311365	101884307	42781	0
TCGA-R6-A8WG	16	653503	78749683	33649	0
TCGA-R6-A8WG	16	78930393	78940267	18	-0.535581
TCGA-R6-A8WG	16	78940404	89379936	6825	0
TCGA-R6-A8WG	17	987221	11607640	5661	0
TCGA-R6-A8WG	17	11608679	12038186	262	-0.848721
TCGA-R6-A8WG	17	12040827	80917016	30783	0
TCGA-R6-A8WG	18	329586	2909831	916	0.46263
TCGA-R6-A8WG	18	2912920	3054587	96	0
TCGA-R6-A8WG	18	3056688	3319210	171	-0.980408
TCGA-R6-A8WG	18	3319380	13004259	6208	0
TCGA-R6-A8WG	18	13006853	14642856	774	-0.209919
TCGA-R6-A8WG	18	14648457	19505125	330	1.027234
TCGA-R6-A8WG	18	19505596	19776970	142	2.104197
TCGA-R6-A8WG	18	19777440	20070591	179	1.254419
TCGA-R6-A8WG	18	20072430	20800715	393	0
TCGA-R6-A8WG	18	20803755	20891027	61	1.140948
TCGA-R6-A8WG	18	20895676	21581200	375	0
TCGA-R6-A8WG	18	21587322	22227008	472	1.058237
TCGA-R6-A8WG	18	22227546	33214421	6749	0
TCGA-R6-A8WG	18	33330948	35949545	1754	1.068429
TCGA-R6-A8WG	18	35953013	37929288	1092	0
TCGA-R6-A8WG	18	37929437	37957524	24	-0.431117
TCGA-R6-A8WG	18	37968083	48603869	6814	0
TCGA-R6-A8WG	18	48603902	48922913	201	-0.985562
TCGA-R6-A8WG	18	48928398	77109240	15652	0
TCGA-R6-A8WG	19	284018	58878226	23690	0
