Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-VR-A8ER	11	70966997	71146691	164	1.176329
TCGA-VR-A8ER	11	71148304	81910326	6235	0
TCGA-VR-A8ER	11	81919349	84239486	1261	0.586112
TCGA-VR-A8ER	11	84239976	84522523	103	-0.180066
TCGA-VR-A8ER	11	84574040	134132624	31951	0
TCGA-VR-A8ER	12	889902	133155338	73466	0
TCGA-VR-A8ER	13	19450806	114987458	56281	0
TCGA-VR-A8ER	14	20501368	25581789	2151	0
TCGA-VR-A8ER	14	25584386	32296790	3615	2.272266
TCGA-VR-A8ER	14	32299085	33692586	1019	-1.292893
TCGA-VR-A8ER	14	33695195	34990774	1071	2.266871
TCGA-VR-A8ER	14	34991144	35039003	8	0.408226
TCGA-VR-A8ER	14	35039094	37601378	1474	2.533241
TCGA-VR-A8ER	14	37604991	40607611	1438	3.452894
TCGA-VR-A8ER	14	40621484	41299151	378	3.602621
TCGA-VR-A8ER	14	41302076	44250505	1289	0
TCGA-VR-A8ER	14	44250823	44934602	162	-0.563298
TCGA-VR-A8ER	14	44939879	46269336	388	0
TCGA-VR-A8ER	14	46271476	54086463	4520	0.56619
TCGA-VR-A8ER	14	54093378	97680819	27275	-0.606513
TCGA-VR-A8ER	14	97687411	105986740	4373	0.614768
TCGA-VR-A8ER	15	23687685	101884307	44218	0
TCGA-VR-A8ER	16	653503	62866857	24305	0
TCGA-VR-A8ER	16	62867153	63687513	474	0.385581
TCGA-VR-A8ER	16	63687532	63770443	55	-0.122777
TCGA-VR-A8ER	16	63778500	88364271	15587	0
TCGA-VR-A8ER	16	88368013	89304311	40	0.859576
TCGA-VR-A8ER	16	89304888	89379936	31	0
TCGA-VR-A8ER	17	987221	80917016	36706	0
TCGA-VR-A8ER	18	329586	77109240	42403	0
TCGA-VR-A8ER	19	284018	14857891	5159	-0.112577
TCGA-VR-A8ER	19	14858815	19221846	2100	0.544531
TCGA-VR-A8ER	19	19230431	58878226	16431	0
TCGA-VR-A8ER	20	456452	3273065	1817	0.562494
TCGA-VR-A8ER	20	3274027	62219648	35199	0
TCGA-VR-A8ER	21	15372509	45204212	19388	0
TCGA-VR-A8ER	21	45214684	47678295	1010	0.633694
TCGA-VR-A8ER	22	17423930	49331012	16742	0
TCGA-VR-A8ER	X	3157107	63509648	23766	0
TCGA-VR-A8ER	X	63512172	63589979	29	-1.210624
TCGA-VR-A8ER	X	63590761	144662441	34466	0
TCGA-VR-A8ER	X	144664748	144674120	12	-0.749551
TCGA-VR-A8ER	X	144674621	154905589	4224	0
TCGA-VR-A8ET	1	3218610	247812431	128596	0
TCGA-VR-A8ET	2	484222	242476062	130803	0
TCGA-VR-A8ET	3	2212571	197538677	105954	0
TCGA-VR-A8ET	4	1053934	188762240	102132	0
TCGA-VR-A8ET	5	914233	180360469	100036	0
TCGA-VR-A8ET	6	1014281	132306429	72989	0
TCGA-VR-A8ET	6	132311165	132317573	6	-1.007376
TCGA-VR-A8ET	6	132318286	170903919	22998	0
TCGA-VR-A8ET	7	708774	77414116	38561	0
TCGA-VR-A8ET	7	77415835	79819148	1577	0.37792
TCGA-VR-A8ET	7	79823380	80619620	540	3.656854
TCGA-VR-A8ET	7	80626164	84314358	2327	0
TCGA-VR-A8ET	7	84318996	84365574	20	2.720697
TCGA-VR-A8ET	7	84366874	85486624	493	3.656854
TCGA-VR-A8ET	7	85487257	94752404	4320	2.316614
TCGA-VR-A8ET	7	94762717	94839747	34	3.180531
TCGA-VR-A8ET	7	94841401	95884029	706	1.910898
TCGA-VR-A8ET	7	95889820	96058771	85	0
TCGA-VR-A8ET	7	96068471	97816638	984	3.656854
TCGA-VR-A8ET	7	97817116	158385118	31332	0
TCGA-VR-A8ET	8	617667	130447360	72341	0
TCGA-VR-A8ET	8	130449321	130457123	7	-0.786478
TCGA-VR-A8ET	8	130458865	145232496	8763	0
TCGA-VR-A8ET	9	789932	89062045	35608	0
TCGA-VR-A8ET	9	89063827	89071996	9	-0.743771
TCGA-VR-A8ET	9	89078466	140938752	32048	0
TCGA-VR-A8ET	10	415240	135225087	80492	0
TCGA-VR-A8ET	11	456120	134132624	76813	0
TCGA-VR-A8ET	12	889902	42423135	21423	0
TCGA-VR-A8ET	12	42429402	42524901	46	2.344229
TCGA-VR-A8ET	12	42526800	45621877	1438	0
TCGA-VR-A8ET	12	45625430	45639105	6	1.366851
TCGA-VR-A8ET	12	45642589	46214767	345	0
TCGA-VR-A8ET	12	46221051	48643514	1398	0.2196
TCGA-VR-A8ET	12	48645332	49019121	201	0
TCGA-VR-A8ET	12	49022976	50168205	467	0.207632
TCGA-VR-A8ET	12	50173773	50950229	378	0
TCGA-VR-A8ET	12	50954607	52410533	732	2.036766
TCGA-VR-A8ET	12	52415111	63247414	6183	0
TCGA-VR-A8ET	12	63249773	63551063	261	2.139338
TCGA-VR-A8ET	12	63565177	63731975	116	0.860366
TCGA-VR-A8ET	12	63736398	63918671	110	1.312912
TCGA-VR-A8ET	12	63919488	66858432	1546	2.393285
TCGA-VR-A8ET	12	66859576	66905862	31	3.395288
TCGA-VR-A8ET	12	66914192	66921799	6	3.656854
TCGA-VR-A8ET	12	66922252	67440165	415	3.065835
TCGA-VR-A8ET	12	67442914	67729416	203	2.211108
TCGA-VR-A8ET	12	67731036	67774745	30	3.294887
TCGA-VR-A8ET	12	67775149	69618997	1348	3.656854
TCGA-VR-A8ET	12	69619736	70359846	504	3.120199
TCGA-VR-A8ET	12	70360539	133155338	36279	0
TCGA-VR-A8ET	13	19450806	114987458	56281	0
TCGA-VR-A8ET	14	20501368	49189946	14449	0
TCGA-VR-A8ET	14	49190976	49262738	33	-0.972193
TCGA-VR-A8ET	14	49264324	105986740	34679	0
TCGA-VR-A8ET	15	23687685	86964503	34996	0
TCGA-VR-A8ET	15	86968954	87022623	49	-1.114539
TCGA-VR-A8ET	15	87024121	101884307	9173	0
TCGA-VR-A8ET	16	653503	89379936	40492	0
TCGA-VR-A8ET	17	987221	12580010	6279	-0.105996
TCGA-VR-A8ET	17	12580150	80917016	30427	0
TCGA-VR-A8ET	18	329586	68898013	38629	0
TCGA-VR-A8ET	18	68899784	68913398	11	-0.989892
TCGA-VR-A8ET	18	68915991	77109240	3763	0
TCGA-VR-A8ET	19	284018	58878226	23690	0
TCGA-VR-A8ET	20	456452	62219648	37016	0
TCGA-VR-A8ET	21	15372509	47678295	20398	0
TCGA-VR-A8ET	22	17423930	49331012	16742	0
TCGA-VR-A8ET	X	3157107	154905589	62497	0
TCGA-VR-A8EU	1	3218610	4057402	362	0
TCGA-VR-A8EU	1	4069687	4083031	12	0.875873
TCGA-VR-A8EU	1	4085901	12409573	4667	0
TCGA-VR-A8EU	1	12409845	12573742	83	-0.408011
TCGA-VR-A8EU	1	12574847	15932932	1754	0
TCGA-VR-A8EU	1	15935308	15936854	6	-1.069692
TCGA-VR-A8EU	1	15938917	62028135	25364	0
TCGA-VR-A8EU	1	62028464	62414923	267	-0.365101
TCGA-VR-A8EU	1	62415389	75758166	8263	0
TCGA-VR-A8EU	1	75758369	76077534	164	-0.318184
TCGA-VR-A8EU	1	76078658	82442795	3838	0
TCGA-VR-A8EU	1	82449782	82714689	137	-0.349048
TCGA-VR-A8EU	1	82715303	104675276	13159	0
TCGA-VR-A8EU	1	104678018	111432693	3721	0.583273
TCGA-VR-A8EU	1	111433459	113117926	1235	0
TCGA-VR-A8EU	1	113123856	120517127	4487	0.332052
TCGA-VR-A8EU	1	120517946	150029983	80	-0.233071
TCGA-VR-A8EU	1	150030776	155652081	2610	0
TCGA-VR-A8EU	1	155674370	155763032	42	-0.364431
TCGA-VR-A8EU	1	155765731	161409230	3376	0
TCGA-VR-A8EU	1	161446128	162837971	957	-0.395311
TCGA-VR-A8EU	1	162845085	186264063	15463	0
TCGA-VR-A8EU	1	186264732	186303098	22	0.639497
TCGA-VR-A8EU	1	186306282	195406447	5334	0
TCGA-VR-A8EU	1	195409705	195415745	5	-1.051468
TCGA-VR-A8EU	1	195418922	201733368	3753	0
TCGA-VR-A8EU	1	201739620	201886402	85	-0.28074
TCGA-VR-A8EU	1	201886474	205413607	2323	0
TCGA-VR-A8EU	1	205414766	206794873	518	-0.402747
TCGA-VR-A8EU	1	206795267	208293513	1020	0
TCGA-VR-A8EU	1	208294477	208723451	372	-0.38155
TCGA-VR-A8EU	1	208727696	223416361	9880	0
TCGA-VR-A8EU	1	223417224	223446742	24	0.36965
TCGA-VR-A8EU	1	223447861	223465515	13	0
TCGA-VR-A8EU	1	223467316	227129720	2054	-0.397721
TCGA-VR-A8EU	1	227133371	229714816	1385	0
TCGA-VR-A8EU	1	229716941	240219128	7534	-0.406102
TCGA-VR-A8EU	1	240219224	243410504	2094	0
TCGA-VR-A8EU	1	243427206	243514927	55	-0.359394
TCGA-VR-A8EU	1	243515653	244225402	515	0
TCGA-VR-A8EU	1	244226640	247400021	1308	0.339175
TCGA-VR-A8EU	1	247400259	247812431	255	0
TCGA-VR-A8EU	2	484222	55218805	32031	0
TCGA-VR-A8EU	2	55219554	55294400	34	-0.17259
TCGA-VR-A8EU	2	55294933	133423351	36375	0
TCGA-VR-A8EU	2	133425860	133444490	20	0.560746
TCGA-VR-A8EU	2	133446344	134361049	589	0
TCGA-VR-A8EU	2	134361630	134402618	15	-0.324026
TCGA-VR-A8EU	2	134406081	134851472	356	0.675584
TCGA-VR-A8EU	2	134851787	141000839	3248	0
TCGA-VR-A8EU	2	141003389	141033329	23	-0.371324
TCGA-VR-A8EU	2	141036079	141210672	92	-0.816452
TCGA-VR-A8EU	2	141214706	141463600	168	-1.258518
TCGA-VR-A8EU	2	141464640	141487897	19	-0.816452
TCGA-VR-A8EU	2	141488508	141571329	35	-0.371324
TCGA-VR-A8EU	2	141571938	141659026	46	0.286766
TCGA-VR-A8EU	2	141659527	141718009	32	-0.17259
TCGA-VR-A8EU	2	141719239	141813216	87	-1.239972
TCGA-VR-A8EU	2	141817173	141856616	23	-0.17259
TCGA-VR-A8EU	2	141859649	141986495	77	-0.638484
TCGA-VR-A8EU	2	141986919	142021850	18	-0.17259
TCGA-VR-A8EU	2	142023200	142051556	21	-0.716836
TCGA-VR-A8EU	2	142054734	142077308	16	0
TCGA-VR-A8EU	2	142083819	142143657	35	-0.379319
TCGA-VR-A8EU	2	142144023	142158186	14	-0.71805
TCGA-VR-A8EU	2	142159425	142249331	81	-0.379319
TCGA-VR-A8EU	2	142251661	142525169	211	0
TCGA-VR-A8EU	2	142526005	142554013	35	0.511407
TCGA-VR-A8EU	2	142557072	160220798	10064	0
TCGA-VR-A8EU	2	160221430	160356904	84	-0.829115
TCGA-VR-A8EU	2	160374182	178083263	10739	0
TCGA-VR-A8EU	2	178085599	178160931	38	0.482822
TCGA-VR-A8EU	2	178161177	178198204	33	0.359322
TCGA-VR-A8EU	2	178205129	189112278	5541	0
TCGA-VR-A8EU	2	189112348	199525075	5032	0.579937
TCGA-VR-A8EU	2	199526244	199562795	20	-0.420027
TCGA-VR-A8EU	2	199566362	202796809	1867	0.539168
TCGA-VR-A8EU	2	202796961	203971584	455	3.476034
TCGA-VR-A8EU	2	203977369	206026878	1279	1.430935
TCGA-VR-A8EU	2	206031252	206095820	64	-0.332482
TCGA-VR-A8EU	2	206096536	206508456	278	-0.762142
TCGA-VR-A8EU	2	206510949	213499445	4098	-0.332482
TCGA-VR-A8EU	2	213499967	213690991	109	-0.842424
TCGA-VR-A8EU	2	213691259	226047830	7896	-0.332482
TCGA-VR-A8EU	2	226051978	242476062	9505	0
TCGA-VR-A8EU	3	2212571	49210732	27246	0
TCGA-VR-A8EU	3	49213030	50737827	590	-0.425622
TCGA-VR-A8EU	3	50741889	54836426	2212	0
TCGA-VR-A8EU	3	54844691	55065756	211	-0.866418
TCGA-VR-A8EU	3	55068255	67534355	7819	0
TCGA-VR-A8EU	3	67537482	88724274	11803	-0.318874
TCGA-VR-A8EU	3	88731853	174318722	44269	0
TCGA-VR-A8EU	3	174329309	174681484	220	-0.121085
TCGA-VR-A8EU	3	174682023	174830350	90	-0.397852
TCGA-VR-A8EU	3	174831434	174952260	102	-0.121085
TCGA-VR-A8EU	3	174953789	185693439	4939	0
TCGA-VR-A8EU	3	185696139	197538677	6453	0.694127
TCGA-VR-A8EU	4	1053934	8705921	4274	0
TCGA-VR-A8EU	4	9595918	9953774	176	0.323662
TCGA-VR-A8EU	4	9954450	19382446	6833	0
TCGA-VR-A8EU	4	19385046	20043516	351	-0.239603
TCGA-VR-A8EU	4	20044455	22223515	1457	0
TCGA-VR-A8EU	4	22224026	22289607	40	0.196947
TCGA-VR-A8EU	4	22292940	58356843	18507	0
TCGA-VR-A8EU	4	58357441	58407361	34	-0.397531
TCGA-VR-A8EU	4	58407594	86750313	15498	0
TCGA-VR-A8EU	4	86750564	87127109	227	-0.408737
TCGA-VR-A8EU	4	87127177	91366130	2444	0
TCGA-VR-A8EU	4	91371416	91697020	181	-0.414217
TCGA-VR-A8EU	4	91697126	91939239	147	0
TCGA-VR-A8EU	4	91940809	97882792	3174	0.358579
TCGA-VR-A8EU	4	97883347	98221472	172	0
TCGA-VR-A8EU	4	98221671	98457741	118	0.72142
TCGA-VR-A8EU	4	98464520	98488337	9	-0.320857
TCGA-VR-A8EU	4	98489368	107431526	4834	0.80636
TCGA-VR-A8EU	4	107431789	119037650	6645	0.160852
TCGA-VR-A8EU	4	119039932	119161341	64	-0.411002
TCGA-VR-A8EU	4	119162769	123104128	2239	0
TCGA-VR-A8EU	4	123105141	123285549	57	-0.439467
TCGA-VR-A8EU	4	123287660	151359698	14848	0
TCGA-VR-A8EU	4	151364078	151399246	19	1.001742
TCGA-VR-A8EU	4	151403770	160038824	4905	0
TCGA-VR-A8EU	4	160051824	160076430	17	-0.815705
TCGA-VR-A8EU	4	160078878	188762240	14862	0
TCGA-VR-A8EU	5	914233	9234139	5984	0.469125
TCGA-VR-A8EU	5	9234299	9530323	191	0
TCGA-VR-A8EU	5	9532331	18576339	5069	0.495104
TCGA-VR-A8EU	5	18580361	54538197	17306	0
TCGA-VR-A8EU	5	54538251	54708693	79	-0.502345
TCGA-VR-A8EU	5	54711317	58836950	2733	0
TCGA-VR-A8EU	5	58844953	58944723	81	-0.370783
TCGA-VR-A8EU	5	58945458	77281278	9586	0
TCGA-VR-A8EU	5	77281526	77451474	88	-0.368205
TCGA-VR-A8EU	5	77455518	80872981	1974	0
TCGA-VR-A8EU	5	80884615	80944447	39	-0.501806
TCGA-VR-A8EU	5	80951557	107523677	13096	0
TCGA-VR-A8EU	5	107524157	107540355	15	-0.543758
TCGA-VR-A8EU	5	107542527	110630116	1705	0
TCGA-VR-A8EU	5	110634170	110781537	90	-0.427661
TCGA-VR-A8EU	5	110784822	180360469	42000	0
TCGA-VR-A8EU	6	1014281	5393305	3078	-0.389061
TCGA-VR-A8EU	6	5394000	5475485	73	-0.852755
TCGA-VR-A8EU	6	5475653	5496553	22	-0.520867
TCGA-VR-A8EU	6	5499355	8456599	2286	0
TCGA-VR-A8EU	6	8456632	8530656	40	-0.462976
TCGA-VR-A8EU	6	8531902	20858729	8442	0
TCGA-VR-A8EU	6	20861843	21173209	216	-0.417639
TCGA-VR-A8EU	6	21179908	21185590	7	0.578443
TCGA-VR-A8EU	6	21200282	21876654	373	0
TCGA-VR-A8EU	6	21887276	22110892	216	-0.424808
TCGA-VR-A8EU	6	22112372	22160595	44	0.337879
TCGA-VR-A8EU	6	22162145	26235314	2674	0
TCGA-VR-A8EU	6	26235966	26329326	54	0.404605
TCGA-VR-A8EU	6	26329727	37973112	4373	0
TCGA-VR-A8EU	6	37973613	38389698	294	-0.388405
TCGA-VR-A8EU	6	38404801	38889057	369	0
TCGA-VR-A8EU	6	38890410	38899682	10	-0.808649
TCGA-VR-A8EU	6	38902360	63862863	11874	0
TCGA-VR-A8EU	6	63864982	73337677	5302	-0.378649
TCGA-VR-A8EU	6	73355463	73455044	65	-0.878824
TCGA-VR-A8EU	6	73459126	84815970	6245	-0.378649
TCGA-VR-A8EU	6	84816620	84950975	73	0
TCGA-VR-A8EU	6	84951849	120647441	19917	-0.390153
TCGA-VR-A8EU	6	120650559	121031076	248	0.261061
TCGA-VR-A8EU	6	121036406	127357908	3542	-0.182599
TCGA-VR-A8EU	6	127358209	127397240	17	-0.79203
TCGA-VR-A8EU	6	127407627	135285832	5167	-0.182599
TCGA-VR-A8EU	6	135296835	152683312	10793	0.3213
TCGA-VR-A8EU	6	152683413	152725442	29	-0.877759
TCGA-VR-A8EU	6	152728363	170903919	10150	0.335935
TCGA-VR-A8EU	7	708774	22493660	11108	0
TCGA-VR-A8EU	7	22494034	22893226	295	0.488338
TCGA-VR-A8EU	7	22899109	25728704	2093	1.311524
TCGA-VR-A8EU	7	25732025	28962180	2113	0
TCGA-VR-A8EU	7	28983039	29601127	248	0.433826
TCGA-VR-A8EU	7	29610284	34411080	3067	0
TCGA-VR-A8EU	7	34421243	34784190	236	0.526758
TCGA-VR-A8EU	7	34787418	44071861	5750	0
TCGA-VR-A8EU	7	44081094	44255034	85	0.121569
TCGA-VR-A8EU	7	44261484	47613353	2174	0
TCGA-VR-A8EU	7	47613724	48199099	385	0.154895
TCGA-VR-A8EU	7	48244414	48337160	57	0
TCGA-VR-A8EU	7	48338711	48663179	216	0.256737
TCGA-VR-A8EU	7	48664080	69087987	7746	0
TCGA-VR-A8EU	7	69089951	69285053	107	-0.147209
TCGA-VR-A8EU	7	69291567	69363512	37	-0.547639
TCGA-VR-A8EU	7	69370720	87389936	8817	0
TCGA-VR-A8EU	7	87390330	97221497	4841	0.815372
TCGA-VR-A8EU	7	97222114	97581225	170	0
TCGA-VR-A8EU	7	97592451	102445505	1722	0.560278
TCGA-VR-A8EU	7	102447229	104897794	1509	1.22223
TCGA-VR-A8EU	7	104898101	110423443	3154	0.560278
TCGA-VR-A8EU	7	110426799	110663129	125	0
TCGA-VR-A8EU	7	110677230	113920290	1271	0.672642
TCGA-VR-A8EU	7	113930918	113951086	14	2.647305
TCGA-VR-A8EU	7	113954010	114496989	284	0.672642
TCGA-VR-A8EU	7	114497945	133729171	10524	0
TCGA-VR-A8EU	7	133857289	133878654	20	-0.799168
TCGA-VR-A8EU	7	133886834	158385118	12811	0
TCGA-VR-A8EU	8	617667	2873621	844	0
TCGA-VR-A8EU	8	2897273	3740192	743	-0.415366
TCGA-VR-A8EU	8	3795574	3796585	7	-0.808714
TCGA-VR-A8EU	8	3796650	4114456	197	-0.415366
TCGA-VR-A8EU	8	4210304	4238712	35	-0.796764
TCGA-VR-A8EU	8	4239829	4289486	60	-0.415366
TCGA-VR-A8EU	8	4416666	39415543	20513	0
TCGA-VR-A8EU	8	39422051	40763489	958	0.48893
TCGA-VR-A8EU	8	40765717	51621534	3180	0
TCGA-VR-A8EU	8	51625187	58290811	3881	-0.439834
TCGA-VR-A8EU	8	58295759	66731305	5073	0
TCGA-VR-A8EU	8	66732237	119650550	29625	0.384971
TCGA-VR-A8EU	8	119658589	119973830	245	0
TCGA-VR-A8EU	8	119975401	128133076	5406	0.381044
TCGA-VR-A8EU	8	128136704	128371686	158	1.833188
TCGA-VR-A8EU	8	128373365	128641854	205	0.495099
TCGA-VR-A8EU	8	128643231	128702019	64	0.939054
TCGA-VR-A8EU	8	128702094	145232496	9917	0.381044
TCGA-VR-A8EU	9	789932	7535872	3979	0
TCGA-VR-A8EU	9	7541473	7547216	14	-0.634693
TCGA-VR-A8EU	9	7550454	21958566	9416	0
TCGA-VR-A8EU	9	21959051	21991923	13	-0.920998
TCGA-VR-A8EU	9	21993964	33005741	6308	0
TCGA-VR-A8EU	9	33007206	33022000	27	-0.119298
TCGA-VR-A8EU	9	33024066	33024571	6	-0.887547
TCGA-VR-A8EU	9	33027115	33836428	526	0
TCGA-VR-A8EU	9	33841798	33952153	51	-0.908383
TCGA-VR-A8EU	9	33956088	87209907	14092	0
TCGA-VR-A8EU	9	87210286	87319675	45	0.750321
TCGA-VR-A8EU	9	87324411	102657986	9784	0
TCGA-VR-A8EU	9	102664694	102697877	23	-0.534598
TCGA-VR-A8EU	9	102703886	140938752	23381	0
TCGA-VR-A8EU	10	415240	4908047	2886	0
TCGA-VR-A8EU	10	4908655	5023461	87	0.46639
TCGA-VR-A8EU	10	5024394	34729222	20759	0
TCGA-VR-A8EU	10	34732533	34797527	41	-0.337189
TCGA-VR-A8EU	10	34797585	34849263	27	0.556376
TCGA-VR-A8EU	10	34849657	34946013	65	0
TCGA-VR-A8EU	10	34947990	35052683	67	1.027784
TCGA-VR-A8EU	10	35053048	35328088	49	1.770937
TCGA-VR-A8EU	10	35328256	128863969	53257	0
TCGA-VR-A8EU	10	128864601	129061009	139	-0.395831
TCGA-VR-A8EU	10	129061615	135225087	3115	0
TCGA-VR-A8EU	11	456120	16142699	9580	0.302817
TCGA-VR-A8EU	11	16144867	16586351	235	-0.419021
TCGA-VR-A8EU	11	16589824	31761344	9962	0.330921
TCGA-VR-A8EU	11	31761809	31805818	27	1.345681
TCGA-VR-A8EU	11	31808280	56014779	10558	0.545943
TCGA-VR-A8EU	11	56016696	68832730	5530	0
TCGA-VR-A8EU	11	68842491	70392348	843	3.656854
TCGA-VR-A8EU	11	70392454	73272239	1433	2.995746
TCGA-VR-A8EU	11	73276872	73920353	327	3.656854
TCGA-VR-A8EU	11	73939435	80367610	4005	-0.406965
TCGA-VR-A8EU	11	80372241	80463711	74	-0.938336
TCGA-VR-A8EU	11	80476075	80849576	274	-1.145793
TCGA-VR-A8EU	11	80853116	80948340	58	-0.938336
TCGA-VR-A8EU	11	80948718	81052302	55	-1.13967
TCGA-VR-A8EU	11	81055549	81533258	299	-0.767603
TCGA-VR-A8EU	11	81533659	81755764	131	-0.406965
TCGA-VR-A8EU	11	81757636	81940001	120	-0.788208
TCGA-VR-A8EU	11	81941157	82111327	114	-0.406965
TCGA-VR-A8EU	11	82112056	134126612	33183	0
TCGA-VR-A8EU	11	134128178	134132624	5	-0.36956
TCGA-VR-A8EU	12	889902	922392	13	0.159278
TCGA-VR-A8EU	12	949725	21145341	11501	0
TCGA-VR-A8EU	12	21145384	21187647	37	0.617447
TCGA-VR-A8EU	12	21192899	24457404	2121	0
TCGA-VR-A8EU	12	24459008	24502850	43	1.146601
TCGA-VR-A8EU	12	24504285	73231379	25120	0
TCGA-VR-A8EU	12	73372116	79595835	3891	-0.388169
TCGA-VR-A8EU	12	79596227	79630173	21	-0.878934
TCGA-VR-A8EU	12	79630882	81960411	1402	-0.388169
TCGA-VR-A8EU	12	81965763	133155338	29317	0
TCGA-VR-A8EU	13	19450806	49563700	19083	0
TCGA-VR-A8EU	13	49563833	49600310	16	-0.670502
TCGA-VR-A8EU	13	49603601	73607271	11327	0
TCGA-VR-A8EU	13	73608075	73700740	53	0.191472
TCGA-VR-A8EU	13	73701265	114987458	25802	0
TCGA-VR-A8EU	14	20501368	37314441	9122	0
TCGA-VR-A8EU	14	37319638	37379244	53	-0.776275
TCGA-VR-A8EU	14	37379448	38062448	377	0
TCGA-VR-A8EU	14	38073153	38296497	96	0.544232
TCGA-VR-A8EU	14	38308874	66977888	15957	0
TCGA-VR-A8EU	14	66979172	67364763	104	-0.732312
TCGA-VR-A8EU	14	67372452	91389702	14819	0
TCGA-VR-A8EU	14	91395804	91648670	122	-0.758659
TCGA-VR-A8EU	14	91657355	105986740	8511	0
TCGA-VR-A8EU	15	23687685	49331600	12942	0.19847
TCGA-VR-A8EU	15	49334117	49390984	31	0.898413
TCGA-VR-A8EU	15	49391289	51548782	1177	0.19847
TCGA-VR-A8EU	15	51549878	89274382	22456	0
TCGA-VR-A8EU	15	89275809	101884307	7612	0.290242
TCGA-VR-A8EU	16	653503	11072459	5490	0
TCGA-VR-A8EU	16	11075592	11171602	62	-0.420778
TCGA-VR-A8EU	16	11171628	23595649	4372	0
TCGA-VR-A8EU	16	23596670	23666421	36	-0.453131
TCGA-VR-A8EU	16	23667339	31845697	3841	0
TCGA-VR-A8EU	16	31850299	72277649	15434	0.315301
TCGA-VR-A8EU	16	72279354	73062234	397	-0.838074
TCGA-VR-A8EU	16	73066399	89379936	10860	0.32173
TCGA-VR-A8EU	17	987221	5335859	1849	0
TCGA-VR-A8EU	17	5336456	5482870	68	-0.369691
TCGA-VR-A8EU	17	5483193	21305392	7616	0
TCGA-VR-A8EU	17	25270517	28067863	1259	0.678441
TCGA-VR-A8EU	17	28085172	80917016	25914	0
TCGA-VR-A8EU	18	329586	3108185	1060	0
TCGA-VR-A8EU	18	3113085	3293141	111	-0.471492
TCGA-VR-A8EU	18	3293975	7716613	2668	0
TCGA-VR-A8EU	18	7717168	11887234	2982	-0.40967
TCGA-VR-A8EU	18	11887657	27779488	6713	0
TCGA-VR-A8EU	18	27782015	27974117	111	0.477388
TCGA-VR-A8EU	18	27976814	44524626	9988	0
TCGA-VR-A8EU	18	44566243	44653567	48	-0.51567
TCGA-VR-A8EU	18	44653940	45596993	755	0
TCGA-VR-A8EU	18	45597650	45671931	58	-0.364835
TCGA-VR-A8EU	18	45672819	77109240	17909	0
TCGA-VR-A8EU	19	284018	24047360	8858	0
TCGA-VR-A8EU	19	24048848	28484676	169	0.30624
TCGA-VR-A8EU	19	28485235	29014312	453	1.442029
TCGA-VR-A8EU	19	29015911	58878226	14210	0
TCGA-VR-A8EU	20	456452	10420416	6120	0
TCGA-VR-A8EU	20	10422243	10539539	87	0.456291
TCGA-VR-A8EU	20	10539551	18167205	5264	0
TCGA-VR-A8EU	20	18168353	24336795	4402	0.721172
TCGA-VR-A8EU	20	24338450	26156226	815	1.362715
TCGA-VR-A8EU	20	26158874	62219648	20328	0
TCGA-VR-A8EU	21	15372509	19138835	2263	0
TCGA-VR-A8EU	21	19138998	19274301	87	0.400311
TCGA-VR-A8EU	21	19285099	47678295	18048	0
TCGA-VR-A8EU	22	17423930	24451035	1064	0
TCGA-VR-A8EU	22	24459913	24475531	18	-0.48695
TCGA-VR-A8EU	22	24476477	49331012	15660	0
TCGA-VR-A8EU	X	3157107	10944233	2003	0
TCGA-VR-A8EU	X	10951332	11026720	38	-0.654962
TCGA-VR-A8EU	X	11031322	32868420	11423	0
TCGA-VR-A8EU	X	32868898	34034134	78	-0.662157
TCGA-VR-A8EU	X	34644820	44840515	4790	0
TCGA-VR-A8EU	X	44850233	44942763	35	-0.662157
TCGA-VR-A8EU	X	44943126	70680954	8305	0
TCGA-VR-A8EU	X	70689509	107516984	14488	0.62334
TCGA-VR-A8EU	X	107519525	138079716	14254	0
TCGA-VR-A8EU	X	138084261	138239929	92	-0.497464
TCGA-VR-A8EU	X	138244765	148623036	5104	0
TCGA-VR-A8EU	X	148623455	151122772	1187	2.03898
TCGA-VR-A8EU	X	151122980	154905589	700	0.773724
TCGA-VR-A8EW	1	3218610	115067651	64103	0
TCGA-VR-A8EW	1	115069906	115917891	596	0.861784
TCGA-VR-A8EW	1	115919799	115945738	16	1.151712
TCGA-VR-A8EW	1	115950783	173325913	17448	0
TCGA-VR-A8EW	1	173326618	173474127	104	-0.23875
TCGA-VR-A8EW	1	173474482	247812431	46329	0
TCGA-VR-A8EW	2	484222	15393316	9313	0.271429
TCGA-VR-A8EW	2	15393935	15572144	110	-0.444392
TCGA-VR-A8EW	2	15572834	141518084	63564	0
TCGA-VR-A8EW	2	141521556	141690863	81	-0.483969
TCGA-VR-A8EW	2	141697213	141764878	61	-0.800919
TCGA-VR-A8EW	2	141771132	141925871	109	-0.483969
TCGA-VR-A8EW	2	141928949	141986919	33	-0.169769
TCGA-VR-A8EW	2	141991535	142118529	74	-0.427867
TCGA-VR-A8EW	2	142121939	171682552	17217	-0.169769
TCGA-VR-A8EW	2	171683758	191728044	11022	0.414961
TCGA-VR-A8EW	2	191728051	192078246	220	-0.48038
