Type	Chromosome	Start	End	-log10(q-value)	G-score	average amplitude	frequency
Del	17	38215377	38255371	-0.000000	0.021653	0.000000	0.000000
Del	17	38265369	38285366	-0.000000	0.010826	0.000000	0.000000
Del	17	38295365	38335359	-0.000000	0.021653	0.000000	0.000000
Del	17	38345358	38355356	-0.000000	0.010826	0.000000	0.000000
Del	17	38365355	38445343	-0.000000	0.021653	0.000000	0.000000
Del	17	38455342	38525332	-0.000000	0.010826	0.000000	0.000000
Del	17	38535330	38585323	-0.000000	0.021653	0.000000	0.000000
Del	17	38595322	38615319	-0.000000	0.010826	0.000000	0.000000
Del	17	38625318	38695307	-0.000000	0.021653	0.000000	0.000000
Del	17	38705306	39895135	-0.000000	0.010826	0.000000	0.000000
Del	17	39905133	39945128	-0.000000	0.021653	0.000000	0.000000
Del	17	39955126	40005119	-0.000000	0.010826	0.000000	0.000000
Del	17	40015117	40125102	-0.000000	0.021653	0.000000	0.000000
Del	17	40135100	40265081	-0.000000	0.010826	0.000000	0.000000
Del	17	40275080	40315074	-0.000000	0.021653	0.000000	0.000000
Del	17	40325073	40535043	-0.000000	0.010826	0.000000	0.000000
Del	17	40545041	40675022	-0.000000	0.021653	0.000000	0.000000
Del	17	40685021	40715017	-0.000000	0.010826	0.000000	0.000000
Del	17	40725015	40765009	-0.000000	0.021653	0.000000	0.000000
Del	17	40775008	40834999	-0.000000	0.010826	0.000000	0.000000
Del	17	40844998	40904989	-0.000000	0.021653	0.000000	0.000000
Del	17	40914988	41074965	-0.000000	0.010826	0.000000	0.000000
Del	17	41084963	41134956	-0.000000	0.021653	0.000000	0.000000
Del	17	41144955	41864851	-0.000000	0.010826	0.000000	0.000000
Del	17	41874850	41914844	-0.000000	0.021653	0.000000	0.000000
Del	17	41924843	41934841	-0.000000	0.010826	0.000000	0.000000
Del	17	41944840	41984834	-0.000000	0.021653	0.000000	0.000000
Del	17	41994832	42014830	-0.000000	0.010826	0.000000	0.000000
Del	17	42024828	42084819	-0.000000	0.021653	0.000000	0.000000
Del	17	42094818	42134812	-0.000000	0.010826	0.000000	0.000000
Del	17	42144811	42204802	-0.000000	0.021653	0.000000	0.000000
Del	17	42214801	42864707	-0.000000	0.010826	0.000000	0.000000
Del	17	42874706	43034683	-0.000000	0.021653	0.000000	0.000000
Del	17	43044681	43054680	-0.000000	0.010826	0.000000	0.000000
Del	17	43064678	43194660	-0.000000	0.021653	0.000000	0.000000
Del	17	43204658	43254651	-0.000000	0.010826	0.000000	0.000000
Del	17	43264650	43574605	-0.000000	0.021653	0.000000	0.000000
Del	17	43584604	43844566	-0.000000	0.010826	0.000000	0.000000
Del	17	43854565	43974547	-0.000000	0.021653	0.000000	0.000000
Del	17	43984546	44094530	-0.000000	0.010826	0.000000	0.000000
Del	17	44104529	44274504	-0.000000	0.021653	0.000000	0.000000
Del	17	44284503	44324497	-0.000000	0.010826	0.000000	0.000000
Del	17	44334496	44574461	-0.000000	0.021653	0.000000	0.000000
Del	17	44584460	44584460	-0.000000	0.010826	0.000000	0.000000
Del	17	44594458	44724440	-0.000000	0.021653	0.000000	0.000000
Del	17	44734438	44824425	-0.000000	0.010826	0.000000	0.000000
Del	17	44834424	44984402	-0.000000	0.021653	0.000000	0.000000
Del	17	44994401	45304356	-0.000000	0.010826	0.000000	0.000000
Del	17	45314355	45394343	-0.000000	0.021653	0.000000	0.000000
Del	17	45404342	45574317	-0.000000	0.010826	0.000000	0.000000
Del	17	45584316	45764290	-0.000000	0.021653	0.000000	0.000000
Del	17	45774288	46134237	-0.000000	0.010826	0.000000	0.000000
Del	17	46144235	46184229	-0.000000	0.021653	0.000000	0.000000
Del	17	46194228	46814139	-0.000000	0.010826	0.000000	0.000000
Del	17	46824137	46954119	-0.000000	0.021653	0.000000	0.000000
Del	17	46964117	47054104	-0.000000	0.010826	0.000000	0.000000
Del	17	47064103	47194084	-0.000000	0.021653	0.000000	0.000000
Del	17	47204083	47774001	-0.000000	0.010826	0.000000	0.000000
Del	17	47783999	47853989	-0.000000	0.021653	0.000000	0.000000
Del	17	47863988	48483898	-0.000000	0.010826	0.000000	0.000000
Del	17	48493897	48553888	-0.000000	0.021653	0.000000	0.000000
Del	17	48563887	48693868	-0.000000	0.010826	0.000000	0.000000
Del	17	48703867	48773857	-0.000000	0.021653	0.000000	0.000000
Del	17	48783855	48783855	-0.000000	0.010826	0.000000	0.000000
Del	17	48793854	48833848	-0.000000	0.021653	0.000000	0.000000
Del	17	48843847	48953831	-0.000000	0.010826	0.000000	0.000000
Del	17	48963829	49213793	-0.000000	0.021653	0.000000	0.000000
Del	17	49223792	49413764	-0.000000	0.010826	0.000000	0.000000
Del	17	49423763	51043530	-0.000000	0.021653	0.000000	0.000000
Del	17	51053528	51903406	-0.000000	0.010826	0.000000	0.000000
Del	17	51913405	53043242	-0.000000	0.021653	0.000000	0.000000
Del	17	53053241	53243213	-0.000000	0.010826	0.000000	0.000000
Del	17	53253212	53783135	-0.000000	0.021653	0.000000	0.000000
Del	17	53793134	53813131	-0.000000	0.010826	0.000000	0.000000
Del	17	53823130	54653010	-0.000000	0.021653	0.000000	0.000000
Del	17	54663009	55042954	-0.000000	0.010826	0.000000	0.000000
Del	17	55052953	55102945	-0.000000	0.021653	0.000000	0.000000
Del	17	55112944	55152938	-0.000000	0.010826	0.000000	0.000000
Del	17	55162937	55322914	-0.000000	0.021653	0.000000	0.000000
Del	17	55332912	55922827	-0.000000	0.010826	0.000000	0.000000
Del	17	55932826	56032812	-0.000000	0.021653	0.000000	0.000000
Del	17	56042810	56302773	-0.000000	0.010826	0.000000	0.000000
Del	17	56312771	56352766	-0.000000	0.021653	0.000000	0.000000
Del	17	56362764	56362764	-0.000000	0.010826	0.000000	0.000000
Del	17	56372763	56412757	-0.000000	0.021653	0.000000	0.000000
Del	17	56422755	56552737	-0.000000	0.010826	0.000000	0.000000
Del	17	56562735	56602730	-0.000000	0.021653	0.000000	0.000000
Del	17	56612728	56812699	-0.000000	0.010826	0.000000	0.000000
Del	17	56822698	57062663	-0.000000	0.021653	0.000000	0.000000
Del	17	57072662	57172648	-0.000000	0.010826	0.000000	0.000000
Del	17	57182646	57392616	-0.000000	0.021653	0.000000	0.000000
Del	17	57402614	57922540	-0.000000	0.010826	0.000000	0.000000
Del	17	57932538	58032524	-0.000000	0.021653	0.000000	0.000000
Del	17	58042522	58502456	-0.000000	0.010826	0.000000	0.000000
Del	17	58512455	58662433	-0.000000	0.021653	0.000000	0.000000
Del	17	58672432	58742422	-0.000000	0.010826	0.000000	0.000000
Del	17	58752420	59472317	-0.000000	0.021653	0.000000	0.000000
Del	17	59482315	59932250	-0.000000	0.010826	0.000000	0.000000
Del	17	59942249	60012239	-0.000000	0.021653	0.000000	0.000000
Del	17	60022237	60362188	-0.000000	0.010826	0.000000	0.000000
Del	17	60372187	60542162	-0.000000	0.021653	0.000000	0.000000
Del	17	60552161	60692141	-0.000000	0.010826	0.000000	0.000000
Del	17	60702139	60772129	-0.000000	0.021653	0.000000	0.000000
Del	17	60782128	61582013	-0.000000	0.010826	0.000000	0.000000
Del	17	61592011	61632006	-0.000000	0.021653	0.000000	0.000000
Del	17	61642004	61831977	-0.000000	0.010826	0.000000	0.000000
Del	17	61841975	61901967	-0.000000	0.021653	0.000000	0.000000
Del	17	61911965	62001952	-0.000000	0.010826	0.000000	0.000000
Del	17	62011951	62061944	-0.000000	0.021653	0.000000	0.000000
Del	17	62071942	62101938	-0.000000	0.010826	0.000000	0.000000
Del	17	62111937	62211922	-0.000000	0.021653	0.000000	0.000000
Del	17	62221921	62491882	-0.000000	0.010826	0.000000	0.000000
Del	17	62501880	62541875	-0.000000	0.021653	0.000000	0.000000
Del	17	62551873	62661857	-0.000000	0.010826	0.000000	0.000000
Del	17	62671856	62841831	-0.000000	0.021653	0.000000	0.000000
Del	17	62851830	62971813	-0.000000	0.010826	0.000000	0.000000
Del	17	62981811	63081797	-0.000000	0.021653	0.000000	0.000000
Del	17	63091795	63111793	-0.000000	0.010826	0.000000	0.000000
Del	17	63121791	63611721	-0.000000	0.021653	0.000000	0.000000
Del	17	63621719	65241486	-0.000000	0.010826	0.000000	0.000000
Del	17	65251485	65371467	-0.000000	0.021653	0.000000	0.000000
Del	17	65381466	66241342	-0.000000	0.010826	0.000000	0.000000
Del	17	66251341	66421316	-0.000000	0.021653	0.000000	0.000000
Del	17	66431315	66501305	-0.000000	0.010826	0.000000	0.000000
Del	17	66511303	66561296	-0.000000	0.021653	0.000000	0.000000
Del	17	66571295	66601290	-0.000000	0.010826	0.000000	0.000000
Del	17	66611289	67391177	-0.000000	0.021653	0.000000	0.000000
Del	17	67401175	68061080	-0.000000	0.010826	0.000000	0.000000
Del	17	68071079	68151067	-0.000000	0.021653	0.000000	0.000000
Del	17	68161066	70010799	-0.000000	0.010826	0.000000	0.000000
Del	17	70020798	70120784	-0.000000	0.021653	0.000000	0.000000
Del	17	70130782	70130782	-0.000000	0.010826	0.000000	0.000000
Del	17	70140781	70594389	0.077856	0.075786	0.000000	0.000000
Del	17	70604379	71143820	-0.000000	0.021653	0.000000	0.000000
Del	17	71153810	71183779	-0.000000	0.010826	0.000000	0.000000
Del	17	71193768	71233727	-0.000000	0.021653	0.000000	0.000000
Del	17	71243717	71263696	-0.000000	0.010826	0.000000	0.000000
Del	17	71273686	71313644	-0.000000	0.021653	0.000000	0.000000
Del	17	71323634	72192734	-0.000000	0.010826	0.000000	0.000000
Del	17	72202724	72262662	-0.000000	0.021653	0.000000	0.000000
Del	17	72272651	72302620	-0.000000	0.010826	0.000000	0.000000
Del	17	72312610	72352568	-0.000000	0.021653	0.000000	0.000000
Del	17	72362558	72762144	-0.000000	0.010826	0.000000	0.000000
Del	17	72772134	72842062	-0.000000	0.021653	0.000000	0.000000
Del	17	72852051	73291596	-0.000000	0.010826	0.000000	0.000000
Del	17	73301586	73441441	-0.000000	0.021653	0.000000	0.000000
Del	17	73451431	73511369	-0.000000	0.010826	0.000000	0.000000
Del	17	73521358	73561317	-0.000000	0.021653	0.000000	0.000000
Del	17	73571307	73761110	-0.000000	0.010826	0.000000	0.000000
Del	17	73771100	73831038	-0.000000	0.021653	0.000000	0.000000
Del	17	73841027	73890976	-0.000000	0.010826	0.000000	0.000000
Del	17	73900965	73940924	-0.000000	0.021653	0.000000	0.000000
Del	17	73950914	73960903	-0.000000	0.010826	0.000000	0.000000
Del	17	73970893	74010851	-0.000000	0.021653	0.000000	0.000000
Del	17	74020841	74020841	-0.000000	0.010826	0.000000	0.000000
Del	17	74030831	74070789	-0.000000	0.021653	0.000000	0.000000
Del	17	74080779	74350500	-0.000000	0.010826	0.000000	0.000000
Del	17	74360489	74510334	-0.000000	0.021653	0.000000	0.000000
Del	17	74520324	74640200	-0.000000	0.010826	0.000000	0.000000
Del	17	74650189	74710127	-0.000000	0.021653	0.000000	0.000000
Del	17	74720117	75169652	-0.000000	0.010826	0.000000	0.000000
Del	17	75179641	75529279	-0.000000	0.021653	0.000000	0.000000
Del	17	75539269	76774374	-0.000000	0.010826	0.000000	0.000000
Del	17	76784321	76842080	-0.000000	0.021653	0.000000	0.000000
Del	17	76852049	77001576	-0.000000	0.010826	0.000000	0.000000
Del	17	77011545	77051419	-0.000000	0.021653	0.000000	0.000000
Del	17	77061387	77071356	-0.000000	0.010826	0.000000	0.000000
Del	17	77081324	77669466	-0.000000	0.021653	0.000000	0.000000
Del	17	77679434	77998426	-0.000000	0.010826	0.000000	0.000000
Del	17	78008395	78078174	-0.000000	0.021653	0.000000	0.000000
Del	17	78088143	78137985	-0.000000	0.010826	0.000000	0.000000
Del	17	78147954	78297481	-0.000000	0.021653	0.000000	0.000000
Del	17	78307450	78456977	-0.000000	0.010826	0.000000	0.000000
Del	17	78466946	79162296	0.098550	0.184051	0.000000	0.000000
Del	17	79172184	79271067	-0.000000	0.021653	0.000000	0.000000
Del	17	79280956	79360063	-0.000000	0.010826	0.000000	0.000000
Del	17	79369951	79458946	-0.000000	0.021653	0.000000	0.000000
Del	17	79468834	79923698	-0.000000	0.010826	0.000000	0.000000
Del	17	79933587	79943475	0.098550	0.119091	0.000000	0.000000
Del	17	79976478	80016080	0.098550	0.140744	0.699111	0.100000
Del	17	80025980	80065582	0.098550	0.119091	0.699111	0.100000
Del	17	80075482	80174486	0.091962	0.075786	0.699111	0.100000
Del	17	80184386	80184386	0.098550	0.119091	0.699111	0.100000
Del	17	80194287	80204187	0.098550	0.140744	0.699111	0.100000
Del	17	80214088	80233888	0.098550	0.097438	0.699111	0.100000
Del	17	80243789	80293291	0.098550	0.119091	0.699111	0.100000
Del	17	80303191	80322992	0.098550	0.140744	0.699111	0.100000
Del	17	80332892	80342793	0.098550	0.119091	0.699111	0.100000
Del	17	80352693	80362594	0.098550	0.097438	0.699111	0.100000
Del	17	80372494	80392295	0.098550	0.119091	0.699111	0.100000
Del	17	80402195	80412096	0.098550	0.140744	0.699111	0.100000
Del	17	80421996	80461598	0.098550	0.097438	0.699111	0.100000
Del	17	80471498	80560602	0.095015	0.075786	0.699111	0.100000
Del	17	80570502	80610104	0.098550	0.097438	0.699111	0.100000
Del	17	80620004	80659606	0.098550	0.075786	0.699111	0.100000
Del	17	80669506	80709108	0.098550	0.119091	0.699111	0.100000
Del	17	80719008	80768510	0.079243	0.075786	0.699111	0.100000
Del	17	80778410	80798211	0.098550	0.119091	0.699111	0.100000
Del	17	80808112	80887315	0.079243	0.075786	0.699111	0.100000
Del	17	80897215	80907116	0.098550	0.119091	0.699111	0.100000
Del	17	80917016	80917016	0.098550	0.140744	0.699111	0.100000
Del	18	329586	579400	-0.000000	0.010826	0.000000	0.000000
Del	18	589393	659340	-0.000000	0.021653	0.000000	0.000000
Del	18	669333	709303	-0.000000	0.010826	0.000000	0.000000
Del	18	719296	889169	-0.000000	0.021653	0.000000	0.000000
Del	18	899162	3017584	-0.000000	0.010826	0.000000	0.000000
Del	18	3027577	3237421	-0.000000	0.021653	0.000000	0.000000
Del	18	3247413	3287384	-0.000000	0.010826	0.000000	0.000000
Del	18	3297376	3467250	-0.000000	0.021653	0.000000	0.000000
Del	18	3477242	3946892	-0.000000	0.010826	0.000000	0.000000
Del	18	3956885	4016840	-0.000000	0.021653	0.000000	0.000000
Del	18	4026833	4246669	-0.000000	0.010826	0.000000	0.000000
Del	18	4256662	4296632	-0.000000	0.021653	0.000000	0.000000
Del	18	4306625	4456513	-0.000000	0.010826	0.000000	0.000000
Del	18	4466506	5225940	-0.000000	0.021653	0.000000	0.000000
Del	18	5235933	5635635	-0.000000	0.010826	0.000000	0.000000
Del	18	5638455	5821129	-0.000000	0.021653	0.000000	0.000000
Del	18	5831126	7240799	-0.000000	0.010826	0.000000	0.000000
Del	18	7250796	8700459	-0.000000	0.021653	0.000000	0.000000
Del	18	8710457	8840427	-0.000000	0.010826	0.000000	0.000000
Del	18	8850425	9140357	-0.000000	0.021653	0.000000	0.000000
Del	18	9150355	9410294	-0.000000	0.010826	0.000000	0.000000
Del	18	9420292	9540264	-0.000000	0.021653	0.000000	0.000000
Del	18	9550262	9620246	-0.000000	0.010826	0.000000	0.000000
Del	18	9630243	9870188	-0.000000	0.021653	0.000000	0.000000
Del	18	9880185	10420060	-0.000000	0.010826	0.000000	0.000000
Del	18	10430057	10650006	-0.000000	0.021653	0.000000	0.000000
Del	18	10660004	11839730	-0.000000	0.010826	0.000000	0.000000
Del	18	11849728	11889718	-0.000000	0.021653	0.000000	0.000000
Del	18	11899716	11909714	-0.000000	0.010826	0.000000	0.000000
Del	18	11919711	12079674	-0.000000	0.021653	0.000000	0.000000
Del	18	12089672	12309621	-0.000000	0.010826	0.000000	0.000000
Del	18	12319618	12439590	-0.000000	0.021653	0.000000	0.000000
Del	18	12449588	12659539	-0.000000	0.010826	0.000000	0.000000
Del	18	12669537	12709528	-0.000000	0.021653	0.000000	0.000000
Del	18	12719525	12779511	-0.000000	0.010826	0.000000	0.000000
Del	18	12789509	12929477	-0.000000	0.021653	0.000000	0.000000
Del	18	12939474	13129430	-0.000000	0.010826	0.000000	0.000000
Del	18	13139428	13729291	-0.000000	0.021653	0.000000	0.000000
Del	18	13739288	13829268	-0.000000	0.010826	0.000000	0.000000
Del	18	13839265	14319154	-0.000000	0.021653	0.000000	0.000000
Del	18	14329151	14499112	-0.000000	0.010826	0.000000	0.000000
Del	18	14509110	14729058	-0.000000	0.021653	0.000000	0.000000
Del	18	14739056	14859028	-0.000000	0.010826	0.000000	0.000000
Del	18	14869026	15298926	-0.000000	0.021653	0.000000	0.000000
Del	18	15308924	15328919	-0.000000	0.010826	0.000000	0.000000
Del	18	15338917	19108041	-0.000000	0.021653	0.000000	0.000000
Del	18	19118039	19218015	-0.000000	0.010826	0.000000	0.000000
Del	18	19228013	19307994	-0.000000	0.021653	0.000000	0.000000
Del	18	19317992	19737894	-0.000000	0.010826	0.000000	0.000000
Del	18	19747892	19977839	-0.000000	0.021653	0.000000	0.000000
Del	18	19987836	20007832	-0.000000	0.010826	0.000000	0.000000
Del	18	20017829	20697671	-0.000000	0.021653	0.000000	0.000000
Del	18	20707669	21017597	-0.000000	0.010826	0.000000	0.000000
Del	18	21027595	21257541	-0.000000	0.021653	0.000000	0.000000
Del	18	21267539	21987372	-0.000000	0.010826	0.000000	0.000000
Del	18	21997369	22037360	-0.000000	0.021653	0.000000	0.000000
Del	18	22047358	22067353	-0.000000	0.010826	0.000000	0.000000
Del	18	22077351	22627223	-0.000000	0.021653	0.000000	0.000000
Del	18	22637221	23676979	-0.000000	0.010826	0.000000	0.000000
Del	18	23686977	23786954	-0.000000	0.021653	0.000000	0.000000
Del	18	23796951	27888072	-0.000000	0.010826	0.000000	0.000000
Del	18	27898015	28630910	-0.000000	0.021653	0.000000	0.000000
Del	18	28640896	28670853	-0.000000	0.010826	0.000000	0.000000
Del	18	28680839	28880557	-0.000000	0.021653	0.000000	0.000000
Del	18	28890542	29010373	-0.000000	0.010826	0.000000	0.000000
Del	18	29020359	29130203	-0.000000	0.021653	0.000000	0.000000
Del	18	29140189	29180132	-0.000000	0.010826	0.000000	0.000000
Del	18	29190118	29319935	-0.000000	0.021653	0.000000	0.000000
Del	18	29329920	29529638	-0.000000	0.010826	0.000000	0.000000
Del	18	29539624	29659454	-0.000000	0.021653	0.000000	0.000000
Del	18	29669440	29719369	-0.000000	0.010826	0.000000	0.000000
Del	18	29729355	29829214	-0.000000	0.021653	0.000000	0.000000
Del	18	29839199	32275750	-0.000000	0.010826	0.000000	0.000000
Del	18	32285736	32455495	-0.000000	0.021653	0.000000	0.000000
Del	18	32465481	32475467	-0.000000	0.010826	0.000000	0.000000
Del	18	32485453	32805001	-0.000000	0.021653	0.000000	0.000000
Del	18	32814986	32964774	-0.000000	0.010826	0.000000	0.000000
Del	18	32974760	33154506	-0.000000	0.021653	0.000000	0.000000
Del	18	33164492	33853430	-0.000000	0.010826	0.000000	0.000000
Del	18	33863288	34365976	0.098550	0.184051	0.000000	0.000000
Del	18	34375881	34409966	-0.000000	0.021653	0.000000	0.000000
Del	18	34419966	37339800	-0.000000	0.010826	0.000000	0.000000
Del	18	37349800	39049704	-0.000000	0.021653	0.000000	0.000000
Del	18	39059703	39669669	-0.000000	0.010826	0.000000	0.000000
Del	18	39679668	40099644	-0.000000	0.021653	0.000000	0.000000
Del	18	40109644	43269465	-0.000000	0.010826	0.000000	0.000000
Del	18	43279464	43389458	-0.000000	0.021653	0.000000	0.000000
Del	18	43399457	43549449	-0.000000	0.010826	0.000000	0.000000
Del	18	43559448	43659443	-0.000000	0.021653	0.000000	0.000000
Del	18	43669442	43709440	-0.000000	0.010826	0.000000	0.000000
Del	18	43719439	43899429	-0.000000	0.021653	0.000000	0.000000
Del	18	43909428	44779379	-0.000000	0.010826	0.000000	0.000000
Del	18	44789379	45539336	-0.000000	0.021653	0.000000	0.000000
Del	18	45549335	45669329	-0.000000	0.010826	0.000000	0.000000
Del	18	45679328	46559278	-0.000000	0.021653	0.000000	0.000000
Del	18	46569278	47129246	-0.000000	0.010826	0.000000	0.000000
Del	18	47139245	47349234	-0.000000	0.021653	0.000000	0.000000
Del	18	47359233	48259182	-0.000000	0.010826	0.000000	0.000000
Del	18	48269181	48389175	-0.000000	0.021653	0.000000	0.000000
Del	18	48399174	48519167	-0.000000	0.010826	0.000000	0.000000
Del	18	48529167	48689158	-0.000000	0.021653	0.000000	0.000000
Del	18	48699157	51069023	-0.000000	0.010826	0.000000	0.000000
Del	18	51079022	51658989	-0.000000	0.021653	0.000000	0.000000
Del	18	51668989	51758984	-0.000000	0.010826	0.000000	0.000000
Del	18	51768983	51888976	-0.000000	0.021653	0.000000	0.000000
Del	18	51898976	52548939	-0.000000	0.010826	0.000000	0.000000
Del	18	52558938	52758927	-0.000000	0.021653	0.000000	0.000000
Del	18	52768927	52798925	-0.000000	0.010826	0.000000	0.000000
Del	18	52808924	53178903	-0.000000	0.021653	0.000000	0.000000
Del	18	53188903	53308896	-0.000000	0.010826	0.000000	0.000000
Del	18	53318895	54308839	-0.000000	0.021653	0.000000	0.000000
Del	18	54318839	55038798	-0.000000	0.010826	0.000000	0.000000
Del	18	55048797	55198789	-0.000000	0.021653	0.000000	0.000000
Del	18	55208788	55248786	-0.000000	0.010826	0.000000	0.000000
Del	18	55258786	55698761	-0.000000	0.021653	0.000000	0.000000
Del	18	55708760	56978688	-0.000000	0.010826	0.000000	0.000000
Del	18	56988688	57078682	-0.000000	0.021653	0.000000	0.000000
Del	18	57088682	59978518	-0.000000	0.010826	0.000000	0.000000
Del	18	59988518	60368496	-0.000000	0.021653	0.000000	0.000000
Del	18	60378496	61098455	-0.000000	0.010826	0.000000	0.000000
Del	18	61108454	61208449	-0.000000	0.021653	0.000000	0.000000
Del	18	61218448	61398438	-0.000000	0.010826	0.000000	0.000000
Del	18	61408437	61538430	-0.000000	0.021653	0.000000	0.000000
Del	18	61548429	66728136	-0.000000	0.010826	0.000000	0.000000
Del	18	66738135	67658083	-0.000000	0.021653	0.000000	0.000000
Del	18	67668083	68058061	-0.000000	0.010826	0.000000	0.000000
Del	18	68068060	70184945	-0.000000	0.021653	0.000000	0.000000
Del	18	70194937	70484698	-0.000000	0.010826	0.000000	0.000000
Del	18	70494690	70534657	-0.000000	0.021653	0.000000	0.000000
Del	18	70544649	70934328	-0.000000	0.010826	0.000000	0.000000
Del	18	70944320	71723678	-0.000000	0.021653	0.000000	0.000000
Del	18	71733669	71963480	-0.000000	0.010826	0.000000	0.000000
Del	18	71973472	72153324	-0.000000	0.021653	0.000000	0.000000
Del	18	72163315	72183299	-0.000000	0.010826	0.000000	0.000000
Del	18	72193291	72253241	-0.000000	0.021653	0.000000	0.000000
Del	18	72263233	72273225	-0.000000	0.010826	0.000000	0.000000
Del	18	72283217	72892714	-0.000000	0.021653	0.000000	0.000000
Del	18	72902706	74351512	-0.000000	0.010826	0.000000	0.000000
Del	18	74361504	74541356	-0.000000	0.021653	0.000000	0.000000
Del	18	74551348	74671249	-0.000000	0.010826	0.000000	0.000000
Del	18	74681241	74951018	-0.000000	0.021653	0.000000	0.000000
Del	18	74961010	76759528	-0.000000	0.010826	0.000000	0.000000
Del	18	76769520	77109240	-0.000000	0.021653	0.000000	0.000000
Del	19	284018	573768	-0.000000	0.010826	0.000000	0.000000
Del	19	583760	623725	-0.000000	0.021653	0.000000	0.000000
Del	19	633716	1023380	-0.000000	0.010826	0.000000	0.000000
Del	19	1033372	1073337	-0.000000	0.021653	0.000000	0.000000
Del	19	1083329	1393062	-0.000000	0.010826	0.000000	0.000000
Del	19	1403053	1482984	-0.000000	0.021653	0.000000	0.000000
Del	19	1492975	1762743	-0.000000	0.010826	0.000000	0.000000
Del	19	1772734	1852665	-0.000000	0.021653	0.000000	0.000000
Del	19	1862657	1972562	-0.000000	0.010826	0.000000	0.000000
Del	19	1982553	2022519	-0.000000	0.021653	0.000000	0.000000
Del	19	2032510	2052493	-0.000000	0.010826	0.000000	0.000000
Del	19	2062484	2152407	-0.000000	0.021653	0.000000	0.000000
Del	19	2162398	2312269	-0.000000	0.010826	0.000000	0.000000
Del	19	2322260	2372217	-0.000000	0.021653	0.000000	0.000000
Del	19	2382209	2412183	-0.000000	0.010826	0.000000	0.000000
Del	19	2422174	2462140	-0.000000	0.021653	0.000000	0.000000
Del	19	2472131	2741898	-0.000000	0.010826	0.000000	0.000000
Del	19	2751890	2821829	-0.000000	0.021653	0.000000	0.000000
Del	19	2831821	2981692	-0.000000	0.010826	0.000000	0.000000
Del	19	2991683	3051631	-0.000000	0.021653	0.000000	0.000000
Del	19	3061623	3071614	-0.000000	0.010826	0.000000	0.000000
Del	19	3081605	3171528	-0.000000	0.021653	0.000000	0.000000
Del	19	3181519	3491252	-0.000000	0.010826	0.000000	0.000000
Del	19	3501244	3541209	-0.000000	0.021653	0.000000	0.000000
Del	19	3551200	3761020	-0.000000	0.010826	0.000000	0.000000
Del	19	3771011	3930873	-0.000000	0.021653	0.000000	0.000000
Del	19	3940864	3990821	-0.000000	0.010826	0.000000	0.000000
Del	19	4000813	4040778	-0.000000	0.021653	0.000000	0.000000
Del	19	4050770	4340520	-0.000000	0.010826	0.000000	0.000000
Del	19	4350511	4410459	-0.000000	0.021653	0.000000	0.000000
Del	19	4420451	4460416	-0.000000	0.010826	0.000000	0.000000
Del	19	4470408	4510373	-0.000000	0.021653	0.000000	0.000000
Del	19	4520365	4660244	-0.000000	0.010826	0.000000	0.000000
Del	19	4670235	4750167	-0.000000	0.021653	0.000000	0.000000
Del	19	4760158	4820106	-0.000000	0.010826	0.000000	0.000000
Del	19	4830098	4880055	-0.000000	0.021653	0.000000	0.000000
Del	19	4890046	4890046	-0.000000	0.010826	0.000000	0.000000
Del	19	4900037	4969977	-0.000000	0.021653	0.000000	0.000000
Del	19	4979968	5608404	-0.000000	0.010826	0.000000	0.000000
Del	19	5618231	5785302	-0.000000	0.021653	0.000000	0.000000
Del	19	5795130	5904100	-0.000000	0.010826	0.000000	0.000000
Del	19	5914098	5984090	-0.000000	0.021653	0.000000	0.000000
Del	19	5994089	6114075	-0.000000	0.010826	0.000000	0.000000
Del	19	6124074	6194066	-0.000000	0.021653	0.000000	0.000000
Del	19	6204065	6754001	-0.000000	0.010826	0.000000	0.000000
Del	19	6764000	6943979	-0.000000	0.021653	0.000000	0.000000
Del	19	6953978	7493916	-0.000000	0.010826	0.000000	0.000000
Del	19	7503915	7543910	-0.000000	0.021653	0.000000	0.000000
Del	19	7553909	7583905	-0.000000	0.010826	0.000000	0.000000
Del	19	7593904	7643898	-0.000000	0.021653	0.000000	0.000000
Del	19	7653897	7863873	-0.000000	0.010826	0.000000	0.000000
Del	19	7873872	7933865	-0.000000	0.021653	0.000000	0.000000
Del	19	7943864	8003857	-0.000000	0.010826	0.000000	0.000000
Del	19	8013856	8103845	-0.000000	0.021653	0.000000	0.000000
Del	19	8113844	8213833	-0.000000	0.010826	0.000000	0.000000
Del	19	8223831	8353816	-0.000000	0.021653	0.000000	0.000000
Del	19	8363815	8463804	-0.000000	0.010826	0.000000	0.000000
Del	19	8473803	8563792	-0.000000	0.021653	0.000000	0.000000
Del	19	8573791	8573791	-0.000000	0.010826	0.000000	0.000000
Del	19	8583790	8793766	-0.000000	0.021653	0.000000	0.000000
Del	19	8803764	9233715	-0.000000	0.010826	0.000000	0.000000
Del	19	9243714	9283709	-0.000000	0.021653	0.000000	0.000000
Del	19	9293708	9423693	-0.000000	0.010826	0.000000	0.000000
Del	19	9433692	9623670	-0.000000	0.021653	0.000000	0.000000
Del	19	9633669	9743656	-0.000000	0.010826	0.000000	0.000000
Del	19	9753655	9793650	-0.000000	0.021653	0.000000	0.000000
Del	19	9803649	10053620	-0.000000	0.010826	0.000000	0.000000
