GenePairs,frac.of.var.tissue,frac.of.var.species,frac.of.var.residual,group
PPP2R3A_Ppp2r3a,0.683256089555945,0,0.316743910444055,High across tissues
WDR18_Wdr18,0.0662879987631734,0.899077627553447,0.0346343736833801,High across species
NAP1L4_Nap1l4,0.26475557181977,0.63214740954066,0.10309701863957,None
DMAP1_Dmap1,0.137186943818436,0.738881599768599,0.123931456412965,High across species
CNEP1R1_Cnep1r1,0.0709780314628052,0.498024706371197,0.430997262165998,None
HSD17B11_Hsd17b11,0.543146164008896,0.217205481025522,0.239648354965582,High across tissues
DYNC1LI1_Dync1li1,0.203799053217752,0,0.796200946782248,None
DGKQ_Dgkq,0.0251111161643876,0.842245278062945,0.132643605772667,High across species
NSMCE1_Nsmce1,0.220388361345547,0.674870238088389,0.104741400566064,High across species
TOR1AIP2_Tor1aip2,0.0351722064242288,0.943521363188208,0.0213064303875631,High across species
ZNF226_Zfp61,0.370796955194696,0.109304473121018,0.519898571684285,None
SNRK_Snrk,0.221774319062897,0.524626895930548,0.253598785006556,None
EXOC1_Exoc1,0.410712256618914,0.292751372736421,0.296536370644665,None
CDR2_Cdr2,0.575961145272455,0,0.424038854727545,High across tissues
ZDHHC23_Zdhhc23,0.419758686552918,0,0.580241313447082,None
S100A4_S100a4,0.0818425676907007,0.432118292691906,0.486039139617394,None
CCR3_Ccr3,0.136608675311511,0.609514157399042,0.253877167289447,None
LMLN_Lmln,0.287378688820562,0.297369135373837,0.415252175805601,None
GREM2_Grem2,0.341565545994935,0.0156296989334828,0.642804755071582,None
FMO5_Fmo5,0.563487682204468,0.182059844902275,0.254452472893257,High across tissues
COPE_Cope,0.00370184336061253,0.921069513169377,0.0752286434700101,High across species
STAT5B_Stat5b,0.0744375482351852,1.04737927676648e-08,0.925562441291022,None
PIK3R4_Pik3r4,0.132289999825014,0.282213132190422,0.585496867984564,None
PTPRE_Ptpre,0.242169398530005,0.0528139080778906,0.705016693392105,None
RARA_Rara,0.615881649629073,0.2779185984704,0.106199751900527,High across tissues
NDRG4_Ndrg4,0.548879295118338,0.31715600697578,0.133964697905882,High across tissues
KATNA1_Katna1,0.0269917534072583,0.627516512840605,0.345491733752137,None
RPUSD3_Rpusd3,0.00488217415898896,0.927587100253181,0.06753072558783,High across species
SSX2IP_Ssx2ip,0.747973228861948,0,0.252026771138052,High across tissues
ATP11B_Atp11b,0,0.0307790161869756,0.969220983813024,None
MTHFD1L_Mthfd1l,0.365705089957189,0.500776675634309,0.133518234408502,None
SLC39A12_Slc39a12,0.806222004475241,0.115973163695111,0.0778048318296475,High across tissues
TBC1D9_Tbc1d9,0.309301811329539,0.188877639830159,0.501820548840303,None
HIF1AN_Hif1an,0.0207107807981846,0.653877538469568,0.325411680732248,High across species
PAPSS1_Papss1,0.651872706519834,0,0.348127293480166,High across tissues
DGKE_Dgke,0.66504109543825,0.15650178360029,0.17845712096146,High across tissues
TUBGCP2_Tubgcp2,0.231038916798703,0.640627792624715,0.128333290576581,High across species
PI16_Pi16,0.43022187654246,0.0481036154939124,0.521674507963628,None
STX8_Stx8,0.157247106470206,0.259962016266065,0.582790877263729,None
ANKS1A_Anks1,0.106849438022638,0.742954327069562,0.1501962349078,High across species
CCDC13_Ccdc13,0.0735338525644882,0.448026842730053,0.478439304705459,None
RASSF1_Rassf1,0.404740511482438,0.435998310707366,0.159261177810196,None
FAM193A_Fam193a,0.127294832067648,0.836959650318035,0.0357455176143171,High across species
ARHGAP22_Arhgap22,0.175581265813594,0.665046398320188,0.159372335866218,High across species
GP9_Gp9,0.294497109724067,0.357271380729507,0.348231509546427,None
SHMT1_Shmt1,0.564426257333722,0.240957090522892,0.194616652143386,High across tissues
DHX30_Dhx30,0.0766096291320554,0.906659023101719,0.0167313477662261,High across species
CAP1_Cap1,0.359151892983649,0.361397278457858,0.279450828558493,None
ATL3_Atl3,0.349099392228,0.182538728881144,0.468361878890857,None
RDX_Rdx,0.107194684405509,0,0.892805315594491,None
RUFY2_Rufy2,0.666341311652423,0.00217263630491721,0.331486052042659,High across tissues
CORO1C_Coro1c,0.599414935652184,0,0.400585064347816,High across tissues
DXO_Dxo,0.0308098056922348,0.885007453925802,0.0841827403819634,High across species
ZNF511_Zfp511,0.0255405026508075,0.900240014219314,0.0742194831298785,High across species
SLC35B3_Slc35b3,0.413627000576997,0,0.586372999423004,None
MKX_Mkx,0.503196211856028,0,0.496803788143971,High across tissues
SLC43A3_Slc43a3,0.277656611537049,0.452778083385485,0.269565305077467,None
IER2_Ier2,0.552858900108804,0.0194670379512408,0.427674061939955,High across tissues
PIK3CB_Pik3cb,0.166867720436736,0.55995369350253,0.273178586060734,None
YME1L1_Yme1l1,0,0.766353179579796,0.233646820420204,High across species
TMEM91_Tmem91,0.40936596408101,0.0248976221659057,0.565736413753084,None
QRFPR_Qrfpr,0.105514206444809,0.183175607641921,0.71131018591327,None
AP1AR_Ap1ar,0.318890603410463,0.170794486068901,0.510314910520636,None
MYBPC2_Mybpc2,0,0,1,None
PDS5A_Pds5a,0,0.00435909513648637,0.995640904863514,None
ALG1_Alg1,0.00833716469246246,0.944668810016362,0.0469940252911756,High across species
LARP4_Larp4,0.102768947867734,0.753225621024811,0.144005431107455,High across species
SMIM8_Smim8,0.10072605938572,0.276017695357536,0.623256245256745,None
C16orf54_AI467606,0.124535709391418,0.620903861777341,0.254560428831242,None
ADGRG6_Adgrg6,0.11814504831962,0.250580852946233,0.631274098734146,None
MASTL_Mastl,0.0479191274475176,0.707067849951065,0.245013022601418,High across species
PRMT1_Prmt1,0.1197202320154,0.792980087542574,0.0872996804420259,High across species
PLCL2_Plcl2,0,0.220990727911558,0.779009272088442,None
TMCC1_Tmcc1,0.31892185210816,0.275426103563435,0.405652044328405,None
ENO4_Eno4,0.761743677858517,0.135139692680505,0.103116629460978,High across tissues
DYDC2_Dydc2,0.630932376831602,0.0610178986221627,0.308049724546236,High across tissues
UPF2_Upf2,0.0393632313513212,0.709334315957448,0.251302452691231,High across species
SCNN1B_Scnn1b,0.839872385246213,0.0242042532548659,0.135923361498921,High across tissues
DHX16_Dhx16,0.0849681222618528,0.853757234110996,0.0612746436271516,High across species
PIK3CA_Pik3ca,0.253155828632753,0.112115297949328,0.634728873417919,None
CD3G_Cd3g,0.0468885106262124,0,0.953111489373788,None
CLPB_Clpb,0.225093055825834,0.734659492542236,0.0402474516319299,High across species
HOGA1_Hoga1,0.265923009571362,0.440673680195082,0.293403310233556,None
SCGN_Scgn,0.157735011441158,0.293403916044143,0.548861072514699,None
SEC23IP_Sec23ip,0.239360802484153,0.658180023120009,0.102459174395838,High across species
C6orf136_2310061I04Rik,0.0792928177548341,0.888977508890253,0.0317296733549127,High across species
TGFB1_Tgfb1,0.778561720654906,2.68009037804696e-09,0.221438276665004,High across tissues
CCDC51_Ccdc51,0.110942063010603,0.158488795834414,0.730569141154983,None
KHDRBS2_Khdrbs2,0.400340310774083,3.18302169419393e-08,0.5996596573957,None
HRC_Hrc,0.59690738719279,0.123765416976626,0.279327195830583,High across tissues
RGL2_Rgl2,0.121611543262219,0.853051029513472,0.0253374272243096,High across species
RPAIN_Rpain,2.30995439397679e-17,0.84697595127135,0.15302404872865,High across species
EIF3CL_Eif3c,0.0135766366930937,0.980107838993315,0.00631552431359098,High across species
HGD_Hgd,0.807883345073479,3.04514611297183e-11,0.192116654896069,High across tissues
RCC1L_Rcc1l,0.557950231351887,0.0624127186048482,0.379637050043265,High across tissues
RNF41_Rnf41,0.325177951700475,0.362208686018321,0.312613362281205,None
ANKRD24_Ankrd24,0,0.906477761881376,0.0935222381186239,High across species
IFT140_Ift140,0.357804289102919,0.575911688875277,0.0662840220218033,None
SCPEP1_Scpep1,0.536967205926351,1.5190048743891e-09,0.463032792554644,High across tissues
HK1_Hk1,0.699526050280038,0.000454388643658632,0.300019561076304,High across tissues
CORO1B_Coro1b,0.0524421428412635,0.907042358197002,0.0405154989617346,High across species
USP53_Usp53,0,0.529374684777764,0.470625315222236,None
GNA12_Gna12,0.0260381906565428,0.804135428336383,0.169826381007074,High across species
HDGFL2_Hdgfl2,0.148219971035316,0.791779892107825,0.0600001368568593,High across species
PTGES3_Ptges3,0.282020191217376,0.370046947082964,0.34793286169966,None
SLC29A4_Slc29a4,0.0255465175702681,0.167312806087699,0.807140676342033,None
MELTF_Meltf,0.546161548874002,0.0214034969986014,0.432434954127396,High across tissues
PAFAH2_Pafah2,0.172790340505763,0.654616449269098,0.172593210225139,High across species
AMZ2_Amz2,0.467642841032042,0.345564066636928,0.18679309233103,None
SLC9B2_Slc9b2,0.0368246137665636,0.84099334752608,0.122182038707357,High across species
SLC13A1_Slc13a1,0.837098126634969,0.0483460362353299,0.114555837129701,High across tissues
RNF123_Rnf123,0.0018850208957774,0.981783070382668,0.0163319087215546,High across species
TSPAN18_Tspan18,0.332132021697578,0.248688317284304,0.419179661018118,None
TELO2_Telo2,0.0832272279606633,0.735418136614115,0.181354635425222,High across species
GET4_Get4,0.00323140451037481,0.984590747702007,0.0121778477876181,High across species
ZNF641_Zfp641,0.0645990378661092,0.362002064801788,0.573398897332103,None
MRAP2_Mrap2,0.425928359274574,0.469405046283886,0.10466659444154,None
CDK18_Cdk18,0.0313236897921186,0.693316516446999,0.275359793760883,High across species
BACH2_Bach2,0,0.170208544998112,0.829791455001888,None
NOSTRIN_Nostrin,0,0.470998460710365,0.529001539289635,None
SMARCD2_Smarcd2,0.233880452468794,0.674008935849755,0.0921106116814513,High across species
NABP2_Nabp2,0.130715140955899,0.76082247931452,0.108462379729581,High across species
AMZ1_Amz1,0.0496938329925924,0.732344524826428,0.21796164218098,High across species
SMARCAD1_Smarcad1,0.0572704702944856,1.20087395147893e-09,0.942729528504641,None
BRPF3_Brpf3,0.144702262499332,0.688164457769392,0.167133279731276,High across species
ASRGL1_Asrgl1,0.543409282550469,0,0.456590717449531,High across tissues
PLIN4_Plin4,0.615230293491539,0.0121695486527923,0.372600157855669,High across tissues
GIMAP8_Gimap8,0.150432094532004,0.628125322054732,0.221442583413264,None
CNTN1_Cntn1,0.626403373231303,0.145179984033078,0.228416642735618,High across tissues
IGFLR1_Igflr1,0.101651547253302,0.748761523465506,0.149586929281192,High across species
JHY_Jhy,0.2868672724302,0.497697208330657,0.215435519239143,None
SLC43A2_Slc43a2,0.169928374165304,0.787506023358736,0.0425656024759597,High across species
CUL2_Cul2,0.0123292093030231,0.453401366969652,0.534269423727325,None
PDGFD_Pdgfd,0.444681044399547,0.144948890375536,0.410370065224917,None
HYAL4_Hyal4,0.944363271782633,3.82863725491771e-06,0.0556328995801119,High across tissues
RBM7_Rbm7,0.0725340534768895,0.800265711773315,0.127200234749795,High across species
FIS1_Fis1,0.0323345767486349,0.883007957815677,0.0846574654356879,High across species
ANAPC4_Anapc4,0,0.621226859107551,0.378773140892449,None
ADGRF5_Adgrf5,0.599485793951792,0.0257890522355652,0.374725153812643,High across tissues
TSEN34_Tsen34,0.0147766550747642,0.862527318199959,0.122696026725277,High across species
TP53I11_Trp53i11,0.293179554858385,0.539753547564552,0.167066897577063,None
PPM1G_Ppm1g,0.657531186365365,0.281098241555617,0.0613705720790175,High across tissues
ATXN2_Atxn2,0.0133432324453658,0.968920404661909,0.0177363628927248,High across species
PIP5K1C_Pip5k1c,0.0476139098493751,0.72333597053888,0.229050119611744,High across species
SGCA_Sgca,0.523573838534612,0.101571256535234,0.374854904930154,High across tissues
SCIN_Scin,0.325644514465998,0.0585167244547423,0.61583876107926,None
NETO2_Neto2,0.375146665142617,0.0601633458894535,0.56468998896793,None
DHCR7_Dhcr7,0.0512929793494255,0.585586130968986,0.363120889681588,None
GIMAP7_Gimap7,0,0.860178398309714,0.139821601690286,High across species
F11R_F11r,0.423421798750917,0.379081155314889,0.197497045934194,None
STEAP1_Steap1,0.0543675488701837,0.3704164244974,0.575216026632417,None
N4BP1_N4bp1,0.639143222332017,0.144293015486088,0.216563762181896,High across tissues
CALU_Calu,0.189843662230496,0.309414632467382,0.500741705302121,None
SLC39A11_Slc39a11,0.167800083573974,0.639750025156521,0.192449891269505,None
VPS9D1_Vps9d1,0.00598517178165418,0.911807749162925,0.0822070790554212,High across species
SP110_Sp110,0.337453577872432,0,0.662546422127568,None
TRMT1L_Trmt1l,0.0446769905962448,0.0481963948465447,0.90712661455721,None
ADAM11_Adam11,0.112720245376821,0.667274484796043,0.220005269827136,High across species
MBOAT1_Mboat1,0.430032205567522,5.6330272508921e-10,0.569967793869175,None
NUPR1_Nupr1,0.34226996915581,0,0.65773003084419,None
BCKDHA_Bckdha,8.30188702152968e-11,0.955937355789014,0.0440626441279677,High across species
HSF4_Hsf4,0.0414443251793035,0.0154028002321613,0.943152874588535,None
EPB41L2_Epb41l2,0.61738199968312,0.237170001984353,0.145447998332527,High across tissues
TRAF5_Traf5,0,0.193269890544674,0.806730109455326,None
ECHS1_Echs1,0.582929956116844,2.4977812355305e-19,0.417070043883156,High across tissues
PROM1_Prom1,0.191648682179143,0.25281288890826,0.555538428912597,None
CEP112_Cep112,0.253547612676106,0.310430751821118,0.436021635502776,None
RASGRP2_Rasgrp2,0.0124874929222045,0.877161724804953,0.110350782272843,High across species
ING5_Ing5,0.22051394676012,0.496033691918372,0.283452361321508,None
KLK12_Klk12,0.575113271611722,0,0.424886728388278,High across tissues
PCGF6_Pcgf6,0.275665838252496,0.523169457649588,0.201164704097917,None
IMPDH1_Impdh1,0.243338464006327,0.581182596169625,0.175478939824048,None
PLK3_Plk3,0.0449095480536868,0.391464838335563,0.563625613610751,None
SLC7A6_Slc7a6,0.225439301378875,0.628191240957634,0.146369457663491,None
C2orf88_1700019D03Rik,0.349319673735091,0.0461105549201809,0.604569771344728,None
EEF2_Eef2,0.337346332591471,0.605527880320455,0.0571257870880745,None
VPS8_Vps8,0.148385469512155,0.627465443581053,0.224149086906792,None
PLXDC2_Plxdc2,0.512266425876434,0.087167168975648,0.400566405147918,High across tissues
CFLAR_Cflar,0.235228645167073,0.529117582992183,0.235653771840745,None
GSTM2_Gstm7,0,0.885558755983074,0.114441244016926,High across species
SPN_Spn,0.502405410890035,0.000699622316514187,0.496894966793451,High across tissues
MLKL_Mlkl,0.428047254542752,0.159737626275965,0.412215119181282,None
DFFA_Dffa,2.79889787014026e-16,0.149991881525961,0.850008118474039,None
HOXB6_Hoxb6,0.568636771871737,0.0539941056539177,0.377369122474346,High across tissues
STN1_Stn1,0.407298741605633,2.52997299637782e-09,0.592701255864394,None
DOC2B_Doc2b,0.311604124460121,0.227141337386981,0.461254538152899,None
DNAAF1_Dnaaf1,0.63030176712245,0,0.36969823287755,High across tissues
USP22_Usp22,0.533697880438466,0.00220605939823704,0.464096060163297,High across tissues
LAD1_Lad1,0.456096273817834,0.219500733122443,0.324402993059723,None
JSRP1_Jsrp1,0.277408473721153,0.355910720452094,0.366680805826753,None
ZNF655_Zfp655,0,0.0796353688214841,0.920364631178516,None
ZNF667_Zfp667,0.659985266073545,0,0.340014733926455,High across tissues
MYH11_Myh11,0.454549011048955,0.172887162213658,0.372563826737387,None
CNNM2_Cnnm2,0.0657261795409695,0.777119769813774,0.157154050645257,High across species
TBC1D12_Tbc1d12,0.523955461615338,0.120469430436454,0.355575107948207,High across tissues
RCOR3_Rcor3,0.2267833917263,0.703663590978568,0.0695530172951322,High across species
SPATA20_Spata20,0.152572231602503,0.434242383848839,0.413185384548658,None
ACAA1_Acaa1b,0.39051582520626,0.0370428468362464,0.572441327957494,None
PRRG2_Prrg2,0.0541346187551329,0.905229057948915,0.0406363232959524,High across species
MMS19_Mms19,0.0329603459144113,0.904856544491541,0.0621831095940479,High across species
COPS6_Cops6,2.66027093037904e-09,0.720297165256875,0.279702832082854,High across species
THY1_Thy1,0.144713310607763,0.17997366558243,0.675313023809807,None
CLK1_Clk1,0,0,1,None
NR1H2_Nr1h2,0.0774611831481502,0.876524456803593,0.046014360048257,High across species
KDM2A_Kdm2a,0.0781214436362827,0.85184093570209,0.0700376206616269,High across species
SLC45A3_Slc45a3,0.00956748653829888,0.462802778734845,0.527629734726857,None
RARG_Rarg,0.170873378119757,0.640228961672719,0.188897660207524,High across species
KLF7_Klf7,0.728823101287372,0,0.271176898712628,High across tissues
SCRN1_Scrn1,0.553783241959982,0.276637513382795,0.169579244657223,High across tissues
TSEN15_Tsen15,0.119752427478246,0.735073546455509,0.145174026066245,High across species
CXCR2_Cxcr2,0.39744527337171,0.183946226586606,0.418608500041684,None
NOD1_Nod1,0.321085099244167,0.513316294070657,0.165598606685176,None
KANSL3_Kansl3,0.157369572731581,0.823885971742807,0.0187444555256118,High across species
CLNS1A_Clns1a,0.19475664274593,0.49924786297882,0.30599549427525,None
RNF2_Rnf2,0.602779175774578,0.0189698280714507,0.378250996153972,High across tissues
FSTL1_Fstl1,0.346780303331174,0.388891007367865,0.264328689300961,None
ADIPOR1_Adipor1,0.0756882953784143,0.571444203885702,0.352867500735883,None
RPN1_Rpn1,0.473365102898064,0.296011389816909,0.230623507285026,High across tissues
CLEC4D_Clec4d,0.505297420912635,0,0.494702579087365,High across tissues
HIBADH_Hibadh,0.518417897915265,0.0690730114146981,0.412509090670037,High across tissues
RFX4_Rfx4,0.656578412217613,0.0317767787280716,0.311644809054315,High across tissues
AATF_Aatf,0.2494525571452,0.634277339753197,0.116270103101603,None
TMEM144_Tmem144,0.248945747981201,0,0.751054252018799,None
GMPPB_Gmppb,0,0.835079041691101,0.164920958308899,High across species
PAK1_Pak1,0.674546365762835,0,0.325453634237165,High across tissues
MAFG_Mafg,0,0.840880352436104,0.159119647563896,High across species
MFSD2A_Mfsd2a,0.588965212138325,0.0251795788365879,0.385855209025087,High across tissues
NKIRAS2_Nkiras2,0.0778507079085201,0.869170979849703,0.0529783122417769,High across species
PDGFA_Pdgfa,0.527346487939909,0.306050174400492,0.166603337659599,High across tissues
OS9_Os9,0.667690396926558,0.0802653755100429,0.252044227563399,High across tissues
ZNF429_Zfp273,0.0641723191351944,0.592817652502806,0.343010028362,None
RPL28_Rpl28,0.071953389762954,0.82667296680182,0.101373643435226,High across species
TMEM235_Tmem235,0,0,1,None
CIAO1_Ciao1,0,0.757092023448051,0.242907976551949,High across species
IGF2BP2_Igf2bp2,0.500147971311205,0,0.499852028688795,High across tissues
ACE_Ace,0.196011656993839,0.67760279948916,0.126385543517001,High across species
LNPK_Lnpk,0.322666056214301,0.0740285078166002,0.603305435969099,None
MINDY1_Mindy1,0,0.823709994093932,0.176290005906068,High across species
CCM2_Ccm2,9.77504387723824e-16,0.935298595085821,0.0647014049141784,High across species
PTGIR_Ptgir,0.636932099640081,0,0.363067900359919,High across tissues
NAPSA_Napsa,0.463337413147277,0.340821661633653,0.19584092521907,None
MGST2_Mgst2,0.0391392940714804,0.639812963117161,0.321047742811358,None
ZNF512_Zfp512,0.370322888241626,0,0.629677111758374,None
APBB2_Apbb2,0.394845095164467,0,0.605154904835533,None
FAM131C_Fam131c,0,0.647153306533811,0.352846693466189,High across species
RPH3AL_Rph3al,0.291240078520424,0.345868607994052,0.362891313485524,None
TMEM238_Tmem238,0.143889094304122,0.752513143404462,0.103597762291416,High across species
TUFT1_Tuft1,0.353889401055842,0.108919363793948,0.53719123515021,None
MYO9B_Myo9b,0.218367462739207,0.486882348398281,0.294750188862513,None
ADCY3_Adcy3,0.765881691343945,0,0.234118308656055,High across tissues
ST6GAL1_St6gal1,0.425052356059969,0,0.574947643940031,None
MAP3K8_Map3k8,0.497170628576222,0.172984341016399,0.32984503040738,High across tissues
HOXA3_Hoxa3,0.794255730897151,0.14335848125257,0.0623857878502785,High across tissues
IDE_Ide,0.200859855950953,0.439932244260303,0.359207899788744,None
MALSU1_Malsu1,0.0533560152156825,0.586636397294254,0.360007587490064,None
ACHE_Ache,0.381709047147099,0.143265727183873,0.475025225669029,None
SLC35F2_Slc35f2,0.715208698779072,0.025988881865324,0.258802419355604,High across tissues
GSTM4_Gstm4,0,0.771702969923624,0.228297030076376,High across species
TPK1_Tpk1,0.0338036476137234,0.463780639534885,0.502415712851391,None
TSKU_Tsku,0.484568661174906,0.0154925412483109,0.499938797576783,High across tissues
PTPN5_Ptpn5,0.413073988534479,1.62873890995391e-10,0.586926011302647,None
DEDD_Dedd,0.184347232846442,0.600254959313307,0.215397807840251,None
APOC2_Apoc2,0.24348779607465,0.513981898598107,0.242530305327244,None
ERLIN1_Erlin1,0.400774138936379,0.0251064329219201,0.574119428141701,None
MRPS12_Mrps12,0.0362293169806815,0.907768098848953,0.0560025841703651,High across species
DDX21_Ddx21,0.0337200330777629,0.798894460590375,0.167385506331862,High across species
MCRIP1_Mcrip1,0.0924678083140133,0.868793937295447,0.0387382543905395,High across species
LIG1_Lig1,0.172516448702915,0.49639470697752,0.331088844319565,None
ZNHIT1_Znhit1,0.0260203777964893,0.923542635898339,0.0504369863051718,High across species
P2RY12_P2ry12,0.558757151844935,0.195716114629938,0.245526733525127,High across tissues
CCDC191_Ccdc191,0.323350448158247,0.0726158186664595,0.604033733175293,None
NDUFS1_Ndufs1,0.491743061005688,0.4117625758197,0.0964943631746129,High across tissues
TMEM176B_Tmem176b,0.464369363610313,0.365641212366236,0.16998942402345,None
GUCY1B1_Gucy1b1,0.369014372530103,0.251874012021367,0.379111615448529,None
FAM111A_Fam111a,0.0269165389398155,0.63463963250256,0.338443828557624,None
MUSTN1_Mustn1,0.00451332541851308,0.771088594767723,0.224398079813764,High across species
NDEL1_Ndel1,0.0431457925488685,0.896259511274541,0.0605946961765905,High across species
TMEM39A_Tmem39a,0.059668940894586,0.862670353853751,0.0776607052516633,High across species
PIH1D2_Pih1d2,0.900276985178462,1.65633516906212e-10,0.0997230146559047,High across tissues
ZNF672_Zfp672,0.0174154232800068,0.890190751692272,0.0923938250277212,High across species
MITF_Mitf,0.417633907017579,0.0964192828111351,0.485946810171286,None
TRIM5_Trim12c,0.139984557297851,0.411311654450182,0.448703788251966,None
TAF1C_Taf1c,0.2983428639262,0.495188072657564,0.206469063416236,None
PMP22_Pmp22,0.661312292841863,0,0.338687707158137,High across tissues
OAT_Oat,0,0.551995671603647,0.448004328396353,None
TMEM131L_Tmem131l,0.219811341302337,0.657349716916103,0.12283894178156,High across species
PLEKHA6_Plekha6,0.0981338903637182,0.740657572051516,0.161208537584766,High across species
ACTR1A_Actr1a,0.157817747831751,0.780739930704606,0.0614423214636428,High across species
BICDL1_Bicdl1,0.10130692964121,0.674292947814053,0.224400122544737,High across species
NUDT13_Nudt13,0,0.839500084459494,0.160499915540506,High across species
LMBR1_Lmbr1,0.51867117767187,0.192309984953215,0.289018837374915,High across tissues
LGALS3BP_Lgals3bp,0.031225315132313,0.345389771531676,0.623384913336011,None
EPS8_Eps8,0.392796904275749,0.0501065434086756,0.557096552315575,None
GDI2_Gdi2,0.458821230421383,0.359950661764907,0.181228107813709,None
NCOA7_Ncoa7,0.351044152124179,0.403583552398284,0.245372295477537,None
ZDHHC1_Zdhhc1,0.1580559306625,0.808813411144126,0.0331306581933747,High across species
PLCD1_Plcd1,0.204571538706216,0.45704710422004,0.338381357073744,None
TJAP1_Tjap1,0.087242568532782,0.876405555234192,0.0363518762330262,High across species
FXYD7_Fxyd7,0.213618604227877,0.601765410184728,0.184615985587395,None
CASP3_Casp3,0,0.49519577072942,0.50480422927058,None
GPS1_Gps1,0.0275106432252477,0.964162122833976,0.00832723394077686,High across species
KPTN_Kptn,2.55048197918212e-17,0.94133674542018,0.0586632545798203,High across species
ZMYND11_Zmynd11,0.323816857138283,0,0.676183142861717,None
MSLN_Msln,0.143257500941594,0.24141308430841,0.615329414749996,None
NMRK2_Nmrk2,0.435809108237493,0.0770015630305567,0.487189328731951,None
IRF5_Irf5,0.0448937842039063,0.624347954008973,0.330758261787121,None
ZNF566_Zfp566,0.0531419451094563,0.170268887072854,0.776589167817689,None
MZT2B_Mzt2,0.053583330918018,0.762905378740769,0.183511290341213,High across species
RPL37A_Rpl37a,0.0229755914946623,0.855259880720171,0.121764527785167,High across species
KAT2B_Kat2b,0,0.173890924667118,0.826109075332882,None
GMFG_Gmfg,7.10080591251071e-15,0.28094266563232,0.719057334367673,None
CYP1B1_Cyp1b1,0.329452726889377,0.234893669019364,0.435653604091259,None
RFX5_Rfx5,0.224476534462286,0.0859314533740509,0.689592012163663,None
ACTRT3_Actrt3,0.346685727530612,0.466447762627275,0.186866509842113,None
ITIH3_Itih3,0.688183867980403,0,0.311816132019597,High across tissues
ZFP36L2_Zfp36l2,0.48905159350081,0.260872067185841,0.250076339313349,High across tissues
PCGF1_Pcgf1,0.0857394083237081,0.806677588128641,0.107583003547651,High across species
USH1C_Ush1c,0.472550072136105,5.46567353740096e-10,0.527449927317328,High across tissues
DDX51_Ddx51,0.144760358948617,0.780163330365777,0.0750763106856063,High across species
ERCC1_Ercc1,0.131476920964147,0.822274265142686,0.0462488138931666,High across species
MTO1_Mto1,0.0268549562483237,0.825415660807845,0.147729382943832,High across species
DNAJB6_Dnajb6,0.0806159919749472,0.763641221555,0.155742786470053,High across species
RAB35_Rab35,0.158236769553666,0.736217470046175,0.105545760400158,High across species
PFKFB4_Pfkfb4,0.159792670514228,0.793578728747734,0.0466286007380381,High across species
REV1_Rev1,0,0,1,None
LPAR5_Lpar5,9.7971702321635e-11,0.139730671896837,0.860269328005191,None
TRIM22_Trim75,0.0205286875387426,0.91743848725551,0.0620328252057475,High across species
STK38L_Stk38l,0,0.675716677815216,0.324283322184784,High across species
OTUB1_Otub1,0.0415282607040742,0.888755782696907,0.0697159565990188,High across species
PI4KB_Pi4kb,0.0865439963077174,0.702038108568124,0.211417895124159,High across species
KCNJ5_Kcnj5,0.328436354489649,0.0518668114066105,0.619696834103741,None
AMOTL1_Amotl1,0.455636256498812,0.103805044225843,0.440558699275346,None
CD163_Cd163,0.0430707410428335,0.898330945375772,0.0585983135813944,High across species
SLC35B1_Slc35b1,0.00888234383625621,0.887617829172346,0.103499826991398,High across species
MCAM_Mcam,0.696953765656943,0,0.303046234343057,High across tissues
RPSA_Rpsa,0.0342266055225634,0.931517186064495,0.0342562084129421,High across species
LIMD2_Limd2,0.0607033416482031,0.735393596337494,0.203903062014303,High across species
TMEM176A_Tmem176a,0.500257565272435,0.334529279589859,0.165213155137705,High across tissues
CEP164_Cep164,0.170248593750894,0.818738831372033,0.0110125748770737,High across species
ARMC7_Armc7,0.13517921042499,0.217359513918207,0.647461275656803,None
CLDN18_Cldn18,0.766506533334547,0,0.233493466665453,High across tissues
RUNDC1_Rundc1,0.239503806180462,0.610360629822277,0.150135563997261,None
METTL24_Mettl24,0.44372365354971,0.094423049158336,0.461853297291954,None
VPS54_Vps54,0.0535788745396335,0.134684067865198,0.811737057595169,None
B4GALNT2_B4galnt2,0.691365711406683,0.0722011848681394,0.236433103725178,High across tissues
THBS2_Thbs2,0.303596432250163,0.508997254460084,0.187406313289753,None
PRPF40B_Prpf40b,0.0236596490310277,0.962215696881551,0.0141246540874218,High across species
NDE1_Nde1,0.0510835012999645,0.801664930111136,0.147251568588899,High across species
PLOD2_Plod2,0.0240401721503867,0.0737104949593653,0.902249332890248,None
LTBP4_Ltbp4,0.224803019681586,0.566219600587668,0.208977379730746,None
ANAPC11_Anapc11,0.0145670845293414,0.971532482985555,0.0139004324851037,High across species
NCAPD3_Ncapd3,0.0527846810292653,0.884038780009556,0.0631765389611788,High across species
UBR3_Ubr3,0.531264967480754,0,0.468735032519246,High across tissues
PREP_Prep,0,0.494490224069367,0.505509775930633,None
LMF1_Lmf1,0,0.926447691444273,0.0735523085557271,High across species
DCAF6_Dcaf6,0.519797951390655,0.00872578899837725,0.471476259610968,High across tissues
PDCD10_Pdcd10,0.0939676763681686,0.560410558523645,0.345621765108187,None
WDR91_Wdr91,0.188083559868248,0.583517726279105,0.228398713852648,None
