"","x","runningScore","position","ymin","ymax","geneList","gene","Description"
"8817",8817,0.274576271186441,0,0,0,-0.337662795083785,"2905","Proteasome"
"8818",8818,0.274493592393551,0,0,0,-0.337915570700975,"25936","Proteasome"
"8819",8819,0.274410913600661,0,0,0,-0.337979534655459,"10824","Proteasome"
"8820",8820,0.274328234807772,0,0,0,-0.338465540050426,"2696","Proteasome"
"8821",8821,0.274245556014882,0,0,0,-0.33846961986548,"7035","Proteasome"
"8822",8822,0.274162877221993,0,0,0,-0.338688156414269,"8237","Proteasome"
"8823",8823,0.274080198429103,0,0,0,-0.338862765497022,"80233","Proteasome"
"8824",8824,0.273997519636213,0,0,0,-0.339052772736616,"307","Proteasome"
"8825",8825,0.273914840843324,0,0,0,-0.339137736559938,"10482","Proteasome"
"8826",8826,0.273832162050434,0,0,0,-0.339198478472743,"6711","Proteasome"
"8827",8827,0.273749483257544,0,0,0,-0.339239826253307,"4320","Proteasome"
"8828",8828,0.273666804464655,0,0,0,-0.339484759072221,"2596","Proteasome"
"8829",8829,0.273584125671765,0,0,0,-0.339787623588958,"7405","Proteasome"
"8830",8830,0.273501446878875,0,0,0,-0.339843681579761,"8315","Proteasome"
"8831",8831,0.273418768085986,0,0,0,-0.33992200441589,"5094","Proteasome"
"8832",8832,0.273336089293096,0,0,0,-0.339972282638002,"5800","Proteasome"
"8833",8833,0.273253410500207,0,0,0,-0.339976601178751,"1800","Proteasome"
"8834",8834,0.273170731707317,0,0,0,-0.340039513362653,"9527","Proteasome"
"8835",8835,0.273088052914427,0,0,0,-0.340381698079927,"5864","Proteasome"
"8836",8836,0.273005374121538,0,0,0,-0.340410827899186,"9772","Proteasome"
"8837",8837,0.272922695328648,0,0,0,-0.340423445899781,"23032","Proteasome"
"8838",8838,0.272840016535759,0,0,0,-0.340538340026272,"23038","Proteasome"
"8839",8839,0.272757337742869,0,0,0,-0.340598233558601,"55192","Proteasome"
"8840",8840,0.272674658949979,0,0,0,-0.340613702486314,"8519","Proteasome"
"8841",8841,0.27259198015709,0,0,0,-0.340663004007556,"8554","Proteasome"
"8842",8842,0.2725093013642,0,0,0,-0.340687521649913,"10544","Proteasome"
"8843",8843,0.27242662257131,0,0,0,-0.340875896510719,"23283","Proteasome"
"8844",8844,0.272343943778421,0,0,0,-0.34101796945881,"26123","Proteasome"
"8845",8845,0.272261264985531,0,0,0,-0.34120039533193,"53905","Proteasome"
"8846",8846,0.272178586192641,0,0,0,-0.341226369081897,"9896","Proteasome"
"8847",8847,0.272095907399752,0,0,0,-0.341279849265216,"56145","Proteasome"
"8848",8848,0.272013228606862,0,0,0,-0.341549079662608,"92342","Proteasome"
"8849",8849,0.271930549813973,0,0,0,-0.34164022609864,"4065","Proteasome"
"8850",8850,0.271847871021083,0,0,0,-0.341948937707104,"10927","Proteasome"
"8851",8851,0.271765192228193,0,0,0,-0.342118316720416,"55718","Proteasome"
"8852",8852,0.271682513435304,0,0,0,-0.3421712584202,"10273","Proteasome"
"8853",8853,0.271599834642414,0,0,0,-0.342247706994629,"10150","Proteasome"
"8854",8854,0.271517155849525,0,0,0,-0.342452175956109,"23274","Proteasome"
"8855",8855,0.271434477056635,0,0,0,-0.342489185049167,"57149","Proteasome"
"8856",8856,0.271351798263745,0,0,0,-0.342504317179636,"55054","Proteasome"
"8857",8857,0.271269119470856,0,0,0,-0.342511237635545,"309","Proteasome"
"8858",8858,0.271186440677966,0,0,0,-0.342555119880057,"26229","Proteasome"
"8859",8859,0.271103761885076,0,0,0,-0.342836774176063,"29957","Proteasome"
"8860",8860,0.271021083092187,0,0,0,-0.343047026242527,"9173","Proteasome"
"8861",8861,0.270938404299297,0,0,0,-0.343049237779411,"8854","Proteasome"
"8862",8862,0.270855725506407,0,0,0,-0.343204321668192,"9112","Proteasome"
"8863",8863,0.270773046713518,0,0,0,-0.343387362134004,"135138","Proteasome"
"8864",8864,0.270690367920628,0,0,0,-0.343416498039413,"23598","Proteasome"
"8865",8865,0.270607689127739,0,0,0,-0.343504720644885,"287","Proteasome"
"8866",8866,0.270525010334849,0,0,0,-0.343529300537453,"23479","Proteasome"
"8867",8867,0.270442331541959,0,0,0,-0.343535621179326,"4285","Proteasome"
"8868",8868,0.27035965274907,0,0,0,-0.34382334015983,"388886","Proteasome"
"8869",8869,0.27027697395618,0,0,0,-0.34428337589356,"201626","Proteasome"
"8870",8870,0.270194295163291,0,0,0,-0.344363051747448,"57101","Proteasome"
"8871",8871,0.270111616370401,0,0,0,-0.344391399012364,"9935","Proteasome"
"8872",8872,0.270028937577511,0,0,0,-0.344416879468724,"283871","Proteasome"
"8873",8873,0.269946258784622,0,0,0,-0.344705834957929,"57406","Proteasome"
"8874",8874,0.269863579991732,0,0,0,-0.344711049203475,"23637","Proteasome"
"8875",8875,0.269780901198842,0,0,0,-0.344757775043629,"5909","Proteasome"
"8876",8876,0.269698222405953,0,0,0,-0.344947780042206,"64840","Proteasome"
"8877",8877,0.269615543613063,0,0,0,-0.345094534168394,"79608","Proteasome"
"8878",8878,0.269532864820174,0,0,0,-0.345410395567558,"11043","Proteasome"
"8879",8879,0.269450186027284,0,0,0,-0.345500297326475,"1832","Proteasome"
"8880",8880,0.269367507234394,0,0,0,-0.345620119518369,"55435","Proteasome"
"8881",8881,0.269284828441505,0,0,0,-0.345813907718607,"25998","Proteasome"
"8882",8882,0.269202149648615,0,0,0,-0.34582609246614,"25833","Proteasome"
"8883",8883,0.269119470855725,0,0,0,-0.345944461957851,"8189","Proteasome"
"8884",8884,0.269036792062836,0,0,0,-0.346437274243384,"5423","Proteasome"
"8885",8885,0.268954113269946,0,0,0,-0.346592082136314,"6814","Proteasome"
"8886",8886,0.268871434477057,0,0,0,-0.346637516289903,"64429","Proteasome"
"8887",8887,0.268788755684167,0,0,0,-0.346781298681382,"6856","Proteasome"
"8888",8888,0.268706076891277,0,0,0,-0.347205089536188,"6342","Proteasome"
"8889",8889,0.268623398098388,0,0,0,-0.347395547996927,"7812","Proteasome"
"8890",8890,0.268540719305498,0,0,0,-0.347438196858925,"23196","Proteasome"
"8891",8891,0.268458040512608,0,0,0,-0.347559459833884,"57379","Proteasome"
"8892",8892,0.268375361719719,0,0,0,-0.347635837144829,"3781","Proteasome"
"8893",8893,0.268292682926829,0,0,0,-0.347675081958221,"5573","Proteasome"
"8894",8894,0.26821000413394,0,0,0,-0.347698428857252,"8788","Proteasome"
"8895",8895,0.26812732534105,0,0,0,-0.347710116746418,"57498","Proteasome"
"8896",8896,0.26804464654816,0,0,0,-0.347746193685543,"9923","Proteasome"
"8897",8897,0.267961967755271,0,0,0,-0.347749630147523,"80060","Proteasome"
"8898",8898,0.267879288962381,0,0,0,-0.347783473228389,"23491","Proteasome"
"8899",8899,0.267796610169491,0,0,0,-0.347924825985676,"57634","Proteasome"
"8900",8900,0.267713931376602,0,0,0,-0.348089240122071,"404672","Proteasome"
"8901",8901,0.267631252583712,0,0,0,-0.348642257958177,"1687","Proteasome"
"8902",8902,0.267548573790823,0,0,0,-0.348703459514472,"9139","Proteasome"
"8903",8903,0.267465894997933,0,0,0,-0.348774480409453,"100293516","Proteasome"
"8904",8904,0.267383216205043,0,0,0,-0.348860550487394,"60485","Proteasome"
"8905",8905,0.267300537412154,0,0,0,-0.348893166926395,"10912","Proteasome"
"8906",8906,0.267217858619264,0,0,0,-0.348987005855804,"51150","Proteasome"
"8907",8907,0.267135179826374,0,0,0,-0.349128491311363,"9378","Proteasome"
"8908",8908,0.267052501033485,0,0,0,-0.349160202625887,"60312","Proteasome"
"8909",8909,0.266969822240595,0,0,0,-0.349340878568518,"788","Proteasome"
"8910",8910,0.266887143447706,0,0,0,-0.349406605888785,"55223","Proteasome"
"8911",8911,0.266804464654816,0,0,0,-0.349676140048084,"6237","Proteasome"
"8912",8912,0.266721785861926,0,0,0,-0.349820981446253,"6526","Proteasome"
"8913",8913,0.266639107069037,0,0,0,-0.350052135732052,"55167","Proteasome"
"8914",8914,0.266556428276147,0,0,0,-0.350114795717329,"4815","Proteasome"
"8915",8915,0.266473749483257,0,0,0,-0.350297745478788,"55876","Proteasome"
"8916",8916,0.266391070690368,0,0,0,-0.350483068972967,"11046","Proteasome"
"8917",8917,0.266308391897478,0,0,0,-0.350645488932085,"3855","Proteasome"
"8918",8918,0.266225713104589,0,0,0,-0.350698860274015,"3488","Proteasome"
"8919",8919,0.266143034311699,0,0,0,-0.350723846152958,"4090","Proteasome"
"8920",8920,0.266060355518809,0,0,0,-0.350880019499085,"5429","Proteasome"
"8921",8921,0.26597767672592,0,0,0,-0.351223971685531,"26001","Proteasome"
"8922",8922,0.26589499793303,0,0,0,-0.351348108446467,"57538","Proteasome"
"8923",8923,0.26581231914014,0,0,0,-0.351376578061045,"4801","Proteasome"
"8924",8924,0.265729640347251,0,0,0,-0.351390008881865,"2548","Proteasome"
"8925",8925,0.265646961554361,0,0,0,-0.351446644554342,"138151","Proteasome"
"8926",8926,0.265564282761472,0,0,0,-0.351732735839338,"25852","Proteasome"
"8927",8927,0.265481603968582,0,0,0,-0.35203150069243,"3231","Proteasome"
"8928",8928,0.265398925175692,0,0,0,-0.352055119731611,"10427","Proteasome"
"8929",8929,0.265316246382803,0,0,0,-0.352057197120563,"2972","Proteasome"
"8930",8930,0.265233567589913,0,0,0,-0.352347845613582,"9667","Proteasome"
"8931",8931,0.265150888797023,0,0,0,-0.352425992474453,"51090","Proteasome"
"8932",8932,0.265068210004134,0,0,0,-0.35298197992664,"8233","Proteasome"
"8933",8933,0.264985531211244,0,0,0,-0.353318109389846,"1620","Proteasome"
"8934",8934,0.264902852418355,0,0,0,-0.353615443655631,"26030","Proteasome"
"8935",8935,0.264820173625465,0,0,0,-0.35361571171659,"2260","Proteasome"
"8936",8936,0.264737494832575,0,0,0,-0.353702052195877,"6697","Proteasome"
"8937",8937,0.264654816039686,0,0,0,-0.35370538662711,"137886","Proteasome"
"8938",8938,0.264572137246796,0,0,0,-0.354233777500264,"55224","Proteasome"
"8939",8939,0.264489458453906,0,0,0,-0.354247725914249,"8737","Proteasome"
"8940",8940,0.264406779661017,0,0,0,-0.35425322780566,"79089","Proteasome"
"8941",8941,0.264324100868127,0,0,0,-0.354266859389377,"3597","Proteasome"
"8942",8942,0.264241422075238,0,0,0,-0.354293993761915,"319","Proteasome"
"8943",8943,0.264158743282348,0,0,0,-0.35440111870671,"54780","Proteasome"
"8944",8944,0.264076064489458,0,0,0,-0.354470269121185,"538","Proteasome"
"8945",8945,0.263993385696569,0,0,0,-0.354477791836835,"64852","Proteasome"
"8946",8946,0.263910706903679,0,0,0,-0.354532242143611,"56260","Proteasome"
"8947",8947,0.26382802811079,0,0,0,-0.354596889447618,"4325","Proteasome"
"8948",8948,0.2637453493179,0,0,0,-0.354609929603657,"1850","Proteasome"
"8949",8949,0.26366267052501,0,0,0,-0.354618442616137,"55958","Proteasome"
"8950",8950,0.263579991732121,0,0,0,-0.354680243146013,"474344","Proteasome"
"8951",8951,0.263497312939231,0,0,0,-0.354736693702958,"1454","Proteasome"
"8952",8952,0.263414634146341,0,0,0,-0.354858389245189,"60686","Proteasome"
"8953",8953,0.263331955353452,0,0,0,-0.355002277922105,"64856","Proteasome"
"8954",8954,0.263249276560562,0,0,0,-0.355004270491996,"338","Proteasome"
"8955",8955,0.263166597767672,0,0,0,-0.35505743614796,"79090","Proteasome"
"8956",8956,0.263083918974783,0,0,0,-0.355250334705176,"217","Proteasome"
"8957",8957,0.263001240181893,0,0,0,-0.355753680073283,"2329","Proteasome"
"8958",8958,0.262918561389004,0,0,0,-0.355788428833055,"5538","Proteasome"
"8959",8959,0.262835882596114,0,0,0,-0.355895459702809,"9529","Proteasome"
"8960",8960,0.262753203803224,0,0,0,-0.355936365079292,"55790","Proteasome"
"8961",8961,0.262670525010335,0,0,0,-0.356010493763192,"5445","Proteasome"
"8962",8962,0.262587846217445,0,0,0,-0.356227426335878,"84444","Proteasome"
"8963",8963,0.262505167424556,0,0,0,-0.356446280465562,"54880","Proteasome"
"8964",8964,0.262422488631666,0,0,0,-0.356459863240574,"7342","Proteasome"
"8965",8965,0.262339809838776,0,0,0,-0.356522128300119,"10618","Proteasome"
"8966",8966,0.262257131045887,0,0,0,-0.356747192660182,"54832","Proteasome"
"8967",8967,0.262174452252997,0,0,0,-0.356814381625048,"3990","Proteasome"
"8968",8968,0.262091773460107,0,0,0,-0.356821388412175,"285203","Proteasome"
"8969",8969,0.262009094667218,0,0,0,-0.357140046399742,"114791","Proteasome"
"8970",8970,0.261926415874328,0,0,0,-0.357149593405578,"27343","Proteasome"
"8971",8971,0.261843737081438,0,0,0,-0.357375157971786,"7827","Proteasome"
"8972",8972,0.261761058288549,0,0,0,-0.357401855065743,"57818","Proteasome"
"8973",8973,0.261678379495659,0,0,0,-0.35743604046962,"8495","Proteasome"
"8974",8974,0.26159570070277,0,0,0,-0.357555133676291,"26277","Proteasome"
"8975",8975,0.26151302190988,0,0,0,-0.357853763732622,"6294","Proteasome"
"8976",8976,0.26143034311699,0,0,0,-0.35795541322104,"10636","Proteasome"
"8977",8977,0.261347664324101,0,0,0,-0.358043222409802,"57148","Proteasome"
"8978",8978,0.261264985531211,0,0,0,-0.358049970773767,"65110","Proteasome"
"8979",8979,0.261182306738322,0,0,0,-0.358625591505007,"54953","Proteasome"
"8980",8980,0.261099627945432,0,0,0,-0.358725365373906,"9623","Proteasome"
"8981",8981,0.261016949152542,0,0,0,-0.358881924811546,"260294","Proteasome"
"8982",8982,0.260934270359653,0,0,0,-0.359015705723799,"7145","Proteasome"
"8983",8983,0.260851591566763,0,0,0,-0.35905063762772,"220","Proteasome"
"8984",8984,0.260768912773873,0,0,0,-0.359070368038595,"10017","Proteasome"
"8985",8985,0.260686233980984,0,0,0,-0.359161889965672,"6813","Proteasome"
"8986",8986,0.260603555188094,0,0,0,-0.359254887159723,"240","Proteasome"
"8987",8987,0.260520876395204,0,0,0,-0.359365991497428,"23135","Proteasome"
"8988",8988,0.260438197602315,0,0,0,-0.359521129271997,"80094","Proteasome"
"8989",8989,0.260355518809425,0,0,0,-0.359637251886767,"6295","Proteasome"
"8990",8990,0.260272840016536,0,0,0,-0.359643080265094,"25879","Proteasome"
"8991",8991,0.260190161223646,0,0,0,-0.359650556937641,"4916","Proteasome"
"8992",8992,0.260107482430756,0,0,0,-0.359861371046917,"10768","Proteasome"
"8993",8993,0.260024803637867,0,0,0,-0.359926199427831,"6810","Proteasome"
"8994",8994,0.259942124844977,0,0,0,-0.360147840263191,"23329","Proteasome"
"8995",8995,0.259859446052088,0,0,0,-0.360233621996759,"3716","Proteasome"
"8996",8996,0.259776767259198,0,0,0,-0.360522742371225,"9512","Proteasome"
"8997",8997,0.259694088466308,0,0,0,-0.360689161791312,"4879","Proteasome"
"8998",8998,0.259611409673419,0,0,0,-0.360885341884526,"7092","Proteasome"
"8999",8999,0.259528730880529,0,0,0,-0.360944852041717,"23295","Proteasome"
"9000",9000,0.259446052087639,0,0,0,-0.361095452095061,"51550","Proteasome"
"9001",9001,0.25936337329475,0,0,0,-0.361095508026208,"4836","Proteasome"
"9002",9002,0.25928069450186,0,0,0,-0.361114412238402,"3354","Proteasome"
"9003",9003,0.25919801570897,0,0,0,-0.361261139031006,"10611","Proteasome"
"9004",9004,0.259115336916081,0,0,0,-0.361693020919422,"55193","Proteasome"
"9005",9005,0.259032658123191,0,0,0,-0.361715583140756,"8697","Proteasome"
"9006",9006,0.258949979330302,0,0,0,-0.361785160891872,"23241","Proteasome"
"9007",9007,0.258867300537412,0,0,0,-0.361859725232538,"55589","Proteasome"
"9008",9008,0.258784621744522,0,0,0,-0.36195828496901,"2060","Proteasome"
"9009",9009,0.258701942951633,0,0,0,-0.362185436580544,"6662","Proteasome"
"9010",9010,0.258619264158743,0,0,0,-0.362201172672455,"103910","Proteasome"
"9011",9011,0.258536585365854,0,0,0,-0.362403181518637,"23315","Proteasome"
"9012",9012,0.258453906572964,0,0,0,-0.362445994903601,"79611","Proteasome"
"9013",9013,0.258371227780074,0,0,0,-0.362460681049566,"6670","Proteasome"
"9014",9014,0.258288548987185,0,0,0,-0.362650528793226,"79871","Proteasome"
"9015",9015,0.258205870194295,0,0,0,-0.362805083142326,"51517","Proteasome"
"9016",9016,0.258123191401405,0,0,0,-0.362907440740188,"257407","Proteasome"
"9017",9017,0.258040512608516,0,0,0,-0.36317712532135,"7107","Proteasome"
"9018",9018,0.257957833815626,0,0,0,-0.363303479192345,"55288","Proteasome"
"9019",9019,0.257875155022737,0,0,0,-0.363489465223968,"5913","Proteasome"
"9020",9020,0.257792476229847,0,0,0,-0.363516603180881,"8801","Proteasome"
"9021",9021,0.257709797436957,0,0,0,-0.363537564625269,"23266","Proteasome"
"9022",9022,0.257627118644068,0,0,0,-0.363565343674763,"8814","Proteasome"
"9023",9023,0.257544439851178,0,0,0,-0.363764574387732,"6621","Proteasome"
"9024",9024,0.257461761058288,0,0,0,-0.364569801805484,"54922","Proteasome"
"9025",9025,0.257379082265399,0,0,0,-0.364595689038135,"9973","Proteasome"
"9026",9026,0.257296403472509,0,0,0,-0.364633547215371,"23309","Proteasome"
"9027",9027,0.25721372467962,0,0,0,-0.365100786155615,"78994","Proteasome"
"9028",9028,0.25713104588673,0,0,0,-0.365132110777663,"10850","Proteasome"
"9029",9029,0.25704836709384,0,0,0,-0.365200814202511,"7857","Proteasome"
"9030",9030,0.256965688300951,0,0,0,-0.365549929419238,"80746","Proteasome"
"9031",9031,0.256883009508061,0,0,0,-0.365754827417487,"441024","Proteasome"
"9032",9032,0.256800330715171,0,0,0,-0.365781609380998,"84193","Proteasome"
"9033",9033,0.256717651922282,0,0,0,-0.36602470909054,"51218","Proteasome"
"9034",9034,0.256634973129392,0,0,0,-0.36617253552754,"4824","Proteasome"
"9035",9035,0.256552294336503,0,0,0,-0.366224270130993,"7739","Proteasome"
"9036",9036,0.256469615543613,0,0,0,-0.366273534466788,"10295","Proteasome"
"9037",9037,0.256386936750723,0,0,0,-0.366313199319391,"5201","Proteasome"
"9038",9038,0.256304257957834,0,0,0,-0.366324482240827,"10493","Proteasome"
"9039",9039,0.256221579164944,0,0,0,-0.366353976139411,"22890","Proteasome"
"9040",9040,0.256138900372054,0,0,0,-0.366404981192568,"140609","Proteasome"
"9041",9041,0.256056221579165,0,0,0,-0.366631785558801,"10771","Proteasome"
"9042",9042,0.255973542786275,0,0,0,-0.366644197855038,"56062","Proteasome"
"9043",9043,0.255890863993386,0,0,0,-0.366717195818061,"53340","Proteasome"
"9044",9044,0.255808185200496,0,0,0,-0.366740545485883,"221960","Proteasome"
"9045",9045,0.255725506407606,0,0,0,-0.366894393660928,"23233","Proteasome"
"9046",9046,0.255642827614717,0,0,0,-0.366942031100634,"8630","Proteasome"
"9047",9047,0.255560148821827,0,0,0,-0.367413449117402,"4695","Proteasome"
"9048",9048,0.255477470028938,0,0,0,-0.367501932656887,"25963","Proteasome"
"9049",9049,0.255394791236048,0,0,0,-0.367730350663173,"79447","Proteasome"
"9050",9050,0.255312112443158,0,0,0,-0.367890420833834,"142684","Proteasome"
"9051",9051,0.255229433650269,0,0,0,-0.367898393176101,"5475","Proteasome"
"9052",9052,0.255146754857379,0,0,0,-0.368096192980998,"80023","Proteasome"
"9053",9053,0.255064076064489,0,0,0,-0.36810422425428,"5981","Proteasome"
"9054",9054,0.2549813972716,0,0,0,-0.368211549698332,"10846","Proteasome"
"9055",9055,0.25489871847871,0,0,0,-0.368368814964694,"8546","Proteasome"
"9056",9056,0.25481603968582,0,0,0,-0.368563344344152,"57828","Proteasome"
"9057",9057,0.254733360892931,0,0,0,-0.368595133228037,"7071","Proteasome"
"9058",9058,0.254650682100041,0,0,0,-0.368633217673408,"23360","Proteasome"
"9059",9059,0.254568003307152,0,0,0,-0.368746701233801,"79770","Proteasome"
"9060",9060,0.254485324514262,0,0,0,-0.368880734841611,"31","Proteasome"
"9061",9061,0.254402645721372,0,0,0,-0.369119926405284,"84656","Proteasome"
"9062",9062,0.254319966928483,0,0,0,-0.36918948564349,"28972","Proteasome"
"9063",9063,0.254237288135593,0,0,0,-0.369258308241515,"27245","Proteasome"
"9064",9064,0.254154609342704,0,0,0,-0.369478635897917,"3895","Proteasome"
"9065",9065,0.254071930549814,0,0,0,-0.370050237716216,"5819","Proteasome"
"9066",9066,0.253989251756924,0,0,0,-0.370293239506583,"55293","Proteasome"
"9067",9067,0.253906572964035,0,0,0,-0.370470953511029,"55245","Proteasome"
"9068",9068,0.253823894171145,0,0,0,-0.370707629728841,"3700","Proteasome"
"9069",9069,0.253741215378255,0,0,0,-0.370717398760057,"84658","Proteasome"
"9070",9070,0.253658536585366,0,0,0,-0.370758356814534,"7516","Proteasome"
"9071",9071,0.253575857792476,0,0,0,-0.37105818636207,"23312","Proteasome"
"9072",9072,0.253493178999586,0,0,0,-0.371070140439269,"9203","Proteasome"
"9073",9073,0.253410500206697,0,0,0,-0.371190930789442,"463","Proteasome"
"9074",9074,0.253327821413807,0,0,0,-0.371234506442165,"54967","Proteasome"
"9075",9075,0.253245142620918,0,0,0,-0.371921500981204,"9044","Proteasome"
"9076",9076,0.253162463828028,0,0,0,-0.372392845308701,"1635","Proteasome"
"9077",9077,0.253079785035138,0,0,0,-0.372688348843606,"27229","Proteasome"
"9078",9078,0.252997106242249,0,0,0,-0.372731859006951,"81558","Proteasome"
"9079",9079,0.252914427449359,0,0,0,-0.372802558476999,"25861","Proteasome"
"9080",9080,0.25283174865647,0,0,0,-0.372865670294376,"79807","Proteasome"
"9081",9081,0.25274906986358,0,0,0,-0.37302399749225,"1808","Proteasome"
"9082",9082,0.25266639107069,0,0,0,-0.373519747340254,"693207","Proteasome"
"9083",9083,0.252583712277801,0,0,0,-0.37429614894411,"7776","Proteasome"
"9084",9084,0.252501033484911,0,0,0,-0.374490291983622,"1103","Proteasome"
"9085",9085,0.252418354692021,0,0,0,-0.374533920020069,"196441","Proteasome"
"9086",9086,0.252335675899132,0,0,0,-0.374667722555415,"10904","Proteasome"
"9087",9087,0.252252997106242,0,0,0,-0.374781973006236,"29953","Proteasome"
"9088",9088,0.252170318313353,0,0,0,-0.374886812231919,"9696","Proteasome"
"9089",9089,0.252087639520463,0,0,0,-0.375074481084356,"81926","Proteasome"
"9090",9090,0.252004960727573,0,0,0,-0.37528745085456,"5607","Proteasome"
"9091",9091,0.251922281934684,0,0,0,-0.375594502807357,"23291","Proteasome"
"9092",9092,0.251839603141794,0,0,0,-0.375702456572635,"23710","Proteasome"
"9093",9093,0.251756924348904,0,0,0,-0.375742993138772,"6399","Proteasome"
"9094",9094,0.251674245556015,0,0,0,-0.375784068640017,"56729","Proteasome"
"9095",9095,0.251591566763125,0,0,0,-0.375914053897402,"27430","Proteasome"
"9096",9096,0.251508887970236,0,0,0,-0.376099506580738,"8711","Proteasome"
"9097",9097,0.251426209177346,0,0,0,-0.376185718006646,"54507","Proteasome"
"9098",9098,0.251343530384456,0,0,0,-0.376198149985108,"8408","Proteasome"
"9099",9099,0.251260851591567,0,0,0,-0.376382469357861,"10654","Proteasome"
"9100",9100,0.251178172798677,0,0,0,-0.376411465610687,"4705","Proteasome"
"9101",9101,0.251095494005787,0,0,0,-0.376453556354476,"100129250","Proteasome"
"9102",9102,0.251012815212898,0,0,0,-0.376598715597627,"9534","Proteasome"
"9103",9103,0.250930136420008,0,0,0,-0.377034708059932,"5179","Proteasome"
"9104",9104,0.250847457627119,0,0,0,-0.37707666148072,"7249","Proteasome"
"9105",9105,0.250764778834229,0,0,0,-0.377335981359047,"55692","Proteasome"
"9106",9106,0.250682100041339,0,0,0,-0.377451102022033,"26525","Proteasome"
"9107",9107,0.25059942124845,0,0,0,-0.377561016586366,"23647","Proteasome"
"9108",9108,0.25051674245556,0,0,0,-0.377561628519398,"3000","Proteasome"
"9109",9109,0.25043406366267,0,0,0,-0.377687736820593,"54505","Proteasome"
"9110",9110,0.250351384869781,0,0,0,-0.377741671455657,"50624","Proteasome"
"9111",9111,0.250268706076891,0,0,0,-0.378438253858641,"79664","Proteasome"
"9112",9112,0.250186027284002,0,0,0,-0.378471235862251,"4007","Proteasome"
"9113",9113,0.250103348491112,0,0,0,-0.378488698499473,"6464","Proteasome"
"9114",9114,0.250020669698222,0,0,0,-0.378612780970262,"51181","Proteasome"
"9115",9115,0.249937990905333,0,0,0,-0.378852511506545,"5430","Proteasome"
"9116",9116,0.249855312112443,0,0,0,-0.37931371735147,"2022","Proteasome"
"9117",9117,0.249772633319553,0,0,0,-0.379515847129962,"51105","Proteasome"
"9118",9118,0.249689954526664,0,0,0,-0.379549770152452,"11094","Proteasome"
"9119",9119,0.249607275733774,0,0,0,-0.379690499354492,"64848","Proteasome"
"9120",9120,0.249524596940885,0,0,0,-0.380106778664079,"6517","Proteasome"
"9121",9121,0.249441918147995,0,0,0,-0.380223010756196,"5649","Proteasome"
"9122",9122,0.249359239355105,0,0,0,-0.380414576935356,"9552","Proteasome"
"9123",9123,0.249276560562216,0,0,0,-0.380470212077439,"6830","Proteasome"
"9124",9124,0.249193881769326,0,0,0,-0.380488761520431,"27288","Proteasome"
"9125",9125,0.249111202976436,0,0,0,-0.380806525260783,"1750","Proteasome"
"9126",9126,0.249028524183547,0,0,0,-0.38124684892659,"3714","Proteasome"
"9127",9127,0.248945845390657,0,0,0,-0.381268380422069,"26032","Proteasome"
"9128",9128,0.248863166597768,0,0,0,-0.381555296673495,"6293","Proteasome"
"9129",9129,0.248780487804878,0,0,0,-0.381600379821141,"51267","Proteasome"
"9130",9130,0.248697809011988,0,0,0,-0.382100287395284,"1130","Proteasome"
"9131",9131,0.248615130219099,0,0,0,-0.38219333934633,"53339","Proteasome"
"9132",9132,0.248532451426209,0,0,0,-0.382715721447485,"10208","Proteasome"
"9133",9133,0.248449772633319,0,0,0,-0.383083209539334,"80195","Proteasome"
"9134",9134,0.24836709384043,0,0,0,-0.383405197190314,"9752","Proteasome"
"9135",9135,0.24828441504754,0,0,0,-0.383839534174717,"38","Proteasome"
"9136",9136,0.248201736254651,0,0,0,-0.383911422325276,"55227","Proteasome"
"9137",9137,0.248119057461761,0,0,0,-0.383924227371857,"1495","Proteasome"
"9138",9138,0.248036378668871,0,0,0,-0.384503643047756,"4267","Proteasome"
"9139",9139,0.247953699875982,0,0,0,-0.384506391871402,"92017","Proteasome"
"9140",9140,0.247871021083092,0,0,0,-0.384687512384787,"57092","Proteasome"
"9141",9141,0.247788342290202,0,0,0,-0.38489781119431,"70","Proteasome"
"9142",9142,0.247705663497313,0,0,0,-0.38491888487091,"9722","Proteasome"
"9143",9143,0.247622984704423,0,0,0,-0.384978998779498,"11248","Proteasome"
"9144",9144,0.247540305911534,0,0,0,-0.385166237129453,"8496","Proteasome"
"9145",9145,0.247457627118644,0,0,0,-0.385316820297677,"28971","Proteasome"
"9146",9146,0.247374948325754,0,0,0,-0.385469990664759,"22993","Proteasome"
"9147",9147,0.247292269532865,0,0,0,-0.385544586787718,"117246","Proteasome"
"9148",9148,0.247209590739975,0,0,0,-0.385567965104208,"22869","Proteasome"
"9149",9149,0.247126911947085,0,0,0,-0.385589529020295,"51103","Proteasome"
"9150",9150,0.247044233154196,0,0,0,-0.385669828241824,"59","Proteasome"
"9151",9151,0.246961554361306,0,0,0,-0.385857173361142,"26009","Proteasome"
"9152",9152,0.246878875568417,0,0,0,-0.385887252587035,"59307","Proteasome"
"9153",9153,0.246796196775527,0,0,0,-0.386009690853135,"23601","Proteasome"
"9154",9154,0.246713517982637,0,0,0,-0.386031504165994,"3356","Proteasome"
"9155",9155,0.246630839189748,0,0,0,-0.386394679841424,"9140","Proteasome"
"9156",9156,0.246548160396858,0,0,0,-0.386607584059228,"28955","Proteasome"
"9157",9157,0.246465481603969,0,0,0,-0.386795493193754,"10241","Proteasome"
