"chromosome_name","start_position","end_position","strand","ensembl_gene_id","entrezgene","external_gene_id"
"X",41204835,41205129,-1,"ENSG00000264573",NA,"RN7SL15P"
"X",41331517,41331906,-1,"ENSG00000225238",NA,"RP1-169I5.4"
"3",46963216,47023500,-1,"ENSG00000160799",151903,"CCDC12"
"14",102690837,102771537,-1,"ENSG00000080823",5891,"MOK"
"1",28473677,28520447,-1,"ENSG00000169403",5724,"PTAFR"
"6",56911347,56920023,1,"ENSG00000168116",57691,"KIAA1586"
"6",3231637,3303607,1,"ENSG00000180822",389362,"PSMG4"
"7",10971578,10979883,-1,"ENSG00000189043",4697,"NDUFA4"
"10",60144782,60158981,1,"ENSG00000108064",7019,"TFAM"
"15",74392652,74430881,1,"ENSG00000167178",57611,"ISLR2"
"17",29096406,29151794,-1,"ENSG00000176390",51379,"CRLF3"
"1",75594119,75627218,1,"ENSG00000162624",431707,"LHX8"
"8",52730143,52730969,1,"ENSG00000232941",NA,"AC090186.1"
"1",28525967,28559536,-1,"ENSG00000126698",22826,"DNAJC8"
"10",105726959,105788991,1,"ENSG00000065613",9748,"SLK"
"12",2055220,2113701,-1,"ENSG00000151065",196513,"DCP1B"
"3",23244511,23633284,1,"ENSG00000182247",7325,"UBE2E2"
"8",23154702,23282841,-1,"ENSG00000134013",4017,"LOXL2"
"20",29992648,30000641,-1,"ENSG00000204548",245934,"DEFB121"
"12",11460017,11463369,-1,"ENSG00000230657",5545,"PRB4"
"8",145649000,145653931,-1,"ENSG00000160948",51160,"VPS28"
"20",30028322,30038060,1,"ENSG00000180424",245936,"DEFB123"
"1",153965161,154127592,-1,"ENSG00000143552",91181,"NUP210L"
"19",50194155,50216988,1,"ENSG00000169169",126129,"CPT1C"
"14",23286463,23291750,-1,"ENSG00000215306",NA,"AL135998.1"
"20",30053309,30064560,-1,"ENSG00000180383",245937,"DEFB124"
"12",11504757,11548500,-1,"ENSG00000251655",5542,"PRB1"
"1",6051526,6161253,1,"ENSG00000069424",8514,"KCNAB2"
"10",60272900,60591195,1,"ENSG00000122870",80114,"BICC1"
"20",30063096,30072708,1,"ENSG00000088320",28954,"REM1"
"1",229577045,229644103,-1,"ENSG00000069248",55746,"NUP133"
"6",56951642,57035105,1,"ENSG00000112200",26036,"ZNF451"
"9",139901686,139923367,-1,"ENSG00000107331",20,"ABCA2"
"16",74655292,74700779,-1,"ENSG00000168411",55159,"RFWD3"
"8",53023399,53373519,-1,"ENSG00000147488",9705,"ST18"
"6",112429963,112576141,-1,"ENSG00000112769",3910,"LAMA4"
"12",11544476,11653975,-1,"ENSG00000121335",653247,"PRB2"
"5",1317859,1345214,-1,"ENSG00000049656",81037,"CLPTM1L"
"14",23299088,23304246,1,"ENSG00000172590",122704,"MRPL52"
"15",47476298,48066420,1,"ENSG00000137872",80031,"SEMA6D"
"16",47495034,47735434,1,"ENSG00000102893",5257,"PHKB"
"22",40139049,40289868,-1,"ENSG00000176177",150350,"ENTHD1"
"16",4743695,4745860,1,"ENSG00000168101",84309,"NUDT16L1"
"11",118415243,118443685,-1,"ENSG00000118096",56912,"IFT46"
"7",87256864,87461611,1,"ENSG00000105784",154661,"RUNDC3B"
"8",23243296,23315208,-1,"ENSG00000197217",9583,"ENTPD4"
"X",41379289,41381589,1,"ENSG00000233033",NA,"CASK-AS1"
"1",75667816,76076801,-1,"ENSG00000137968",204962,"SLC44A5"
"X",41430176,41430282,-1,"ENSG00000212207",NA,"RNU6-1321P"
"2",47630108,47789450,1,"ENSG00000095002",4436,"MSH2"
"2",162164549,162268228,1,"ENSG00000115233",10213,"PSMD14"
"X",41496727,41497012,1,"ENSG00000265741",NA,"RN7SL406P"
"X",41535013,41535747,-1,"ENSG00000217624",NA,"RP11-204C16.4"
"16",74705753,74734858,-1,"ENSG00000168404",197259,"MLKL"
"4",83739814,83822319,-1,"ENSG00000138674",22872,"SEC31A"
"X",41542424,41542719,-1,"ENSG00000242559",NA,"RN7SL144P"
"3",121706170,121741051,-1,"ENSG00000145103",286676,"ILDR1"
"21",47556176,47575481,-1,"ENSG00000160282",10841,"FTCD"
"X",41607475,41607861,1,"ENSG00000229822",NA,"RP5-1174J21.2"
"X",41649445,41649503,-1,"ENSG00000237875",NA,"RP5-1174J21.1"
"X",41778507,41778602,-1,"ENSG00000251807",NA,"RNU6-202P"
"X",41907136,41914089,-1,"ENSG00000233103",NA,"RP11-524P6.1"
"5",149109861,149234585,1,"ENSG00000155846",133522,"PPARGC1B"
"X",41958007,41958426,-1,"ENSG00000228847",NA,"ATP5G2P4"
"X",41998678,41998783,-1,"ENSG00000212560",NA,"RNU6-630P"
"X",42009764,42009997,-1,"ENSG00000228780",NA,"RP1-50A13.1"
"X",42033532,42033638,-1,"ENSG00000206896",NA,"RNU6-1124P"
"22",40297086,40369725,1,"ENSG00000100351",9402,"GRAP2"
"X",42111712,42558636,1,"ENSG00000231772",NA,"RP1-154K9.2"
"X",42636722,42637330,-1,"ENSG00000102055",80316,"PPP1R2P9"
"X",42859423,42859645,1,"ENSG00000270280",NA,"RP11-265D20.1"
"X",100663283,100669121,1,"ENSG00000126945",100529097,"HNRNPH2"
"X",100663283,100669121,1,"ENSG00000126945",3188,"HNRNPH2"
"X",43036243,43085847,1,"ENSG00000224294",101927501,"RP3-326I13.1"
"X",43137374,43138907,-1,"ENSG00000237206",NA,"IMPDH1P4"
"X",43266914,43267808,-1,"ENSG00000231750",NA,"NANOGP10"
"X",43808978,43828866,1,"ENSG00000236276",NA,"NDP-AS1"
"X",43888578,43890167,1,"ENSG00000214019",NA,"RP6-218J18.2"
"3",148747914,148804341,-1,"ENSG00000071794",6596,"HLTF"
"X",44143162,44145492,1,"ENSG00000198414",NA,"TATDN2P1"
"5",72894203,72896845,1,"ENSG00000268217",NA,"AC008387.1"
"X",44168560,44169722,-1,"ENSG00000214018",NA,"RRM2P3"
"7",120965421,120981158,1,"ENSG00000002745",51384,"WNT16"
"X",44260849,44260950,1,"ENSG00000200702",NA,"Y_RNA"
"X",55101496,55105342,1,"ENSG00000238269",389860,"PAGE2B"
"X",44325937,44328201,1,"ENSG00000224054",NA,"RP4-551E13.2"
"16",74746853,74808729,-1,"ENSG00000103089",79152,"FA2H"
"X",44335273,44336668,-1,"ENSG00000215035",NA,"FDPSP5"
"2",208986331,208989225,-1,"ENSG00000118231",1421,"CRYGD"
"17",10725792,10741762,-1,"ENSG00000233670",644139,"PIRT"
"X",44436600,44436684,-1,"ENSG00000252120",NA,"AL136137.1"
"12",133707570,133778955,1,"ENSG00000256825",10795,"CTD-2140B24.4"
"X",44492938,44494478,1,"ENSG00000233543",NA,"CHTF8P1"
"12",11802788,12048336,1,"ENSG00000139083",2120,"ETV6"
"2",208992861,208994554,-1,"ENSG00000163254",1420,"CRYGC"
"X",44508375,44508965,1,"ENSG00000229168",NA,"RPL19P20"
"X",55115441,55119275,1,"ENSG00000234068",203569,"PAGE2"
"X",44600333,44601210,1,"ENSG00000214016",NA,"RP6-105D16.1"
"X",100673275,100788446,1,"ENSG00000196440",100131755,"ARMCX4"
"X",44632021,44632307,-1,"ENSG00000242065",NA,"RN7SL291P"
"X",44744751,44744811,1,"ENSG00000252113",NA,"RNU6-523P"
"7",11013499,11209250,1,"ENSG00000106443",9678,"PHF14"
"2",209007297,209010892,-1,"ENSG00000182187",1419,"CRYGB"
"X",45042496,45193162,1,"ENSG00000229491",NA,"RP11-342D14.1"
"1",28527013,28527152,-1,"ENSG00000215902",NA,"AL353354.1"
"1",28527070,28527419,1,"ENSG00000269804",NA,"AL353354.2"
"7",120988905,121036418,-1,"ENSG00000196937",10447,"FAM3C"
"3",47021173,47051193,1,"ENSG00000160796",23218,"NBEAL2"
"2",209025464,209028300,-1,"ENSG00000168582",1418,"CRYGA"
"5",49961733,50142356,1,"ENSG00000151883",79668,"PARP8"
"2",85829979,85876403,1,"ENSG00000168883",10713,"USP39"
"1",28562620,28573417,1,"ENSG00000130770",93974,"ATPIF1"
"11",28042167,28129855,-1,"ENSG00000121621",81930,"KIF18A"
"20",30102231,30157370,1,"ENSG00000101294",81502,"HM13"
"22",40390953,40439533,1,"ENSG00000133477",113828,"FAM83F"
"6",85397069,85474237,-1,"ENSG00000112837",9096,"TBX18"
"8",145654165,145669827,-1,"ENSG00000160949",4796,"TONSL"
"1",229652329,229694442,-1,"ENSG00000135776",23456,"ABCB10"
"17",62079954,62097994,-1,"ENSG00000108622",3384,"ICAM2"
"2",209030067,209054797,-1,"ENSG00000188674",389073,"C2orf80"
"13",99445741,99738879,-1,"ENSG00000088387",23348,"DOCK9"
"17",11144580,11467380,1,"ENSG00000188803",388336,"SHISA6"
"11",71796941,71814433,-1,"ENSG00000149357",55004,"LAMTOR1"
"18",9708162,9862548,1,"ENSG00000168461",11031,"RAB31"
"1",28586038,28609002,1,"ENSG00000130766",83667,"SESN2"
"8",53446597,53478067,-1,"ENSG00000196711",389658,"FAM150A"
"14",69725994,69821183,1,"ENSG00000100626",57452,"GALNT16"
"18",586517,586850,-1,"ENSG00000222174",NA,"RN7SKP146"
"16",4746513,4784379,-1,"ENSG00000168096",124401,"ANKS3"
"16",74907468,75034071,-1,"ENSG00000103091",79726,"WDR59"
"18",603166,603258,-1,"ENSG00000239158",NA,"AP001178.1"
"18",650229,652843,1,"ENSG00000266456",NA,"RP11-806L2.2"
"18",653985,657259,-1,"ENSG00000263727",NA,"RP11-806L2.5"
"18",706523,707648,1,"ENSG00000265490",NA,"RP11-806L2.6"
"18",735746,737459,1,"ENSG00000266171",NA,"RP11-769O8.1"
"18",738058,739662,-1,"ENSG00000264635",NA,"RP11-769O8.3"
"18",738058,739444,1,"ENSG00000264339",NA,"RP11-769O8.2"
"18",797990,798136,-1,"ENSG00000206687",NA,"RNU1-109P"
"18",813275,813757,1,"ENSG00000273355",NA,"RP11-672L10.6"
"18",832239,832470,1,"ENSG00000266575",NA,"RP11-672L10.4"
"18",856527,857046,1,"ENSG00000264179",NA,"RP11-672L10.5"
"18",894436,907681,-1,"ENSG00000265671",NA,"RP11-672L10.3"
"X",45240772,45241325,-1,"ENSG00000237782",NA,"RP1-192P9.1"
"18",902767,906668,-1,"ENSG00000265179",NA,"RP11-672L10.2"
"X",45364633,45489447,1,"ENSG00000229563",101927528,"RP11-245M24.1"
"12",133787246,133787772,-1,"ENSG00000255748",NA,"AC226150.4"
"18",926084,927994,-1,"ENSG00000259837",388456,"RP11-672L10.1"
"18",962593,976884,-1,"ENSG00000272461",NA,"RP11-689C9.1"
"11",28129795,28355054,1,"ENSG00000169519",196074,"METTL15"
"X",45491537,45492978,-1,"ENSG00000214282",NA,"KRT8P14"
"19",11485361,11487627,1,"ENSG00000173928",126074,"SWSAP1"
"18",976590,1174824,1,"ENSG00000263551",NA,"RP11-78F17.1"
"X",45590241,45591177,1,"ENSG00000204915",NA,"RP6-99M1.1"
"12",133794898,133812681,-1,"ENSG00000227059",647589,"ANHX"
"X",45604639,45629677,-1,"ENSG00000270069",NA,"RP6-99M1.2"
"18",9885763,9889272,1,"ENSG00000168454",84203,"TXNDC2"
"4",2845584,2931803,1,"ENSG00000087274",118,"ADD1"
"X",45605585,45605694,-1,"ENSG00000207870",407006,"MIR221"
"18",1159199,1160405,-1,"ENSG00000263505",NA,"RP11-78F17.3"
"1",229728858,229761794,-1,"ENSG00000135801",27097,"TAF5L"
"7",121513143,121702090,1,"ENSG00000106278",5803,"PTPRZ1"
"18",1176791,1177013,-1,"ENSG00000266251",NA,"COX6CP3"
"11",118443105,118473748,1,"ENSG00000095139",372,"ARCN1"
"3",23847394,23932807,1,"ENSG00000170142",7324,"UBE2E1"
"10",75006510,75012451,-1,"ENSG00000182180",51021,"MRPS16"
"18",1254384,1408345,-1,"ENSG00000132204",NA,"LINC00470"
"2",209100951,209130798,-1,"ENSG00000138413",3417,"IDH1"
"19",11488236,11495018,-1,"ENSG00000187266",2057,"EPOR"
"21",47581062,47604390,-1,"ENSG00000160284",84221,"SPATC1L"
"8",53535016,53658403,-1,"ENSG00000023287",9821,"RB1CC1"
"9",139921916,139931234,1,"ENSG00000180539",401563,"C9orf139"
"11",30031288,30038570,-1,"ENSG00000182255",3739,"KCNA4"
"9",139924626,139927462,-1,"ENSG00000180549",2529,"FUT7"
"6",86159809,86205500,1,"ENSG00000135318",4907,"NT5E"
"11",30252563,30256808,1,"ENSG00000131808",2488,"FSHB"
"12",67607,69138,1,"ENSG00000249054",NA,"RP11-598F7.1"
"1",229761981,229795946,1,"ENSG00000135763",9816,"URB2"
"5",172571445,172591390,1,"ENSG00000113734",662,"BNIP1"
"22",40440821,40731812,1,"ENSG00000100354",23112,"TNRC6B"
"7",100331249,100395419,1,"ENSG00000146839",7455,"ZAN"
"11",71817424,71823826,-1,"ENSG00000110200",25906,"ANAPC15"
"18",1323795,1324086,-1,"ENSG00000199197",NA,"RN7SKP72"
"18",1357652,1357943,1,"ENSG00000263396",NA,"RP11-288C17.3"
"12",73185,73322,-1,"ENSG00000238823",NA,"AC215219.1"
"17",29158988,29222887,1,"ENSG00000176208",79915,"ATAD5"
"18",1362446,1363874,-1,"ENSG00000265417",NA,"RP11-288C17.1"
"1",28655513,28662476,1,"ENSG00000130772",100996782,"MED18"
"1",28655513,28662476,1,"ENSG00000130772",54797,"MED18"
"12",73725,91218,1,"ENSG00000226210",NA,"ABC7-42389800N19.1"
"9",139933922,139940655,-1,"ENSG00000107281",56654,"NPDC1"
"18",1509184,1647098,1,"ENSG00000266602",NA,"RP11-476K15.1"
"11",30344598,30359774,1,"ENSG00000152219",120534,"ARL14EP"
"18",1655178,1779956,1,"ENSG00000266450",NA,"CTD-2015H3.2"
"18",1780330,1782065,1,"ENSG00000264080",NA,"CTD-2015H3.1"
"18",9913999,9960018,1,"ENSG00000101558",9218,"VAPA"
"3",23933151,23988082,-1,"ENSG00000197885",28512,"NKIRAS1"
"18",1883525,2240847,-1,"ENSG00000263745",NA,"RP11-161I6.2"
"19",35842445,35843367,1,"ENSG00000126266",2864,"FFAR1"
"1",76190036,76253260,1,"ENSG00000117054",34,"ACADM"
"12",12202778,12364018,1,"ENSG00000121380",101928224,"BCL2L14"
"12",12202778,12364018,1,"ENSG00000121380",79370,"BCL2L14"
"2",99410309,99552722,-1,"ENSG00000196872",343990,"KIAA1211L"
"19",35849362,35851387,1,"ENSG00000185897",2865,"FFAR3"
"18",1927728,1929095,-1,"ENSG00000264189",NA,"CTD-2533G20.1"
"18",2555357,2555491,1,"ENSG00000238575",NA,"snoU109"
"18",2561171,2562219,-1,"ENSG00000266783",NA,"RP11-715F3.2"
"18",2568391,2569121,1,"ENSG00000264150",NA,"RP11-715F3.1"
"5",72921983,73237818,1,"ENSG00000214944",64283,"ARHGEF28"
"11",30406040,30608419,-1,"ENSG00000066382",744,"MPPED2"
"19",35861831,35863855,1,"ENSG00000126251",NA,"GPR42"
"18",2593673,2594912,-1,"ENSG00000235422",NA,"KATNBL1P3"
"18",2621089,2621200,1,"ENSG00000202224",NA,"Y_RNA"
"1",28696114,28826881,1,"ENSG00000204138",65979,"PHACTR4"
"18",2649760,2649866,-1,"ENSG00000200875",NA,"RNU6-340P"
"15",74418256,74421619,-1,"ENSG00000248540",NA,"RP11-247C2.2"
"18",2652169,2655394,-1,"ENSG00000266405",645158,"CBX3P2"
"5",149237519,149324356,-1,"ENSG00000132915",5145,"PDE6A"
"12",123349882,123380991,-1,"ENSG00000139722",79720,"VPS37B"
"18",2688562,2833063,-1,"ENSG00000266049",NA,"RP11-703M24.5"
"19",35934809,35942669,1,"ENSG00000126262",2867,"FFAR2"
"1",230193536,230417870,1,"ENSG00000143641",2590,"GALNT2"
"18",2774872,2774961,1,"ENSG00000238425",NA,"snoU13"
"18",2778939,2779055,1,"ENSG00000207034",NA,"Y_RNA"
"18",2920964,2921683,1,"ENSG00000272625",NA,"RP11-737O24.5"
"18",2945548,2946888,-1,"ENSG00000263606",NA,"RP11-737O24.3"
"X",55169535,55187743,-1,"ENSG00000182518",90736,"FAM104B"
"15",74466012,74469213,1,"ENSG00000129009",3671,"ISLR"
"X",100805514,100809683,1,"ENSG00000126947",51309,"ARMCX1"
"18",2948236,2960754,1,"ENSG00000265907",NA,"RP11-737O24.2"
"18",2967016,2985408,1,"ENSG00000266397",NA,"RP11-737O24.1"
"19",35978226,35986460,-1,"ENSG00000188508",388533,"KRTDAP"
"14",23305766,23318236,1,"ENSG00000157227",4323,"MMP14"
"18",2990650,2991076,1,"ENSG00000264186",NA,"RP11-737O24.4"
"18",3025432,3025564,-1,"ENSG00000252258",NA,"SNORA70"
"1",6100630,6101399,-1,"ENSG00000268332",NA,"AL035406.1"
"18",3093566,3093627,1,"ENSG00000252353",NA,"RNU7-25P"
"9",139942550,139948497,-1,"ENSG00000054179",954,"ENTPD2"
"18",3190395,3247275,1,"ENSG00000265399",101927044,"RP13-270P17.2"
"18",3246399,3247084,-1,"ENSG00000272688",NA,"RP13-270P17.3"
"18",3255434,3261848,-1,"ENSG00000264235",NA,"RP13-270P17.1"
"19",11495017,11530018,-1,"ENSG00000205517",57139,"RGL3"
"18",3284143,3327290,1,"ENSG00000266578",NA,"RP11-838N2.5"
"18",3347774,3350557,-1,"ENSG00000259256",NA,"RP11-838N2.3"
"10",60936350,61007534,1,"ENSG00000165443",84457,"PHYHIPL"
"18",3377914,3378245,-1,"ENSG00000240364",NA,"RPL31P59"
"3",187871072,188608460,1,"ENSG00000145012",4026,"LPP"
"X",100870110,100872991,-1,"ENSG00000198960",54470,"ARMCX6"
"18",3394887,3395310,1,"ENSG00000265243",NA,"IGLJCOR18"
"16",4784273,4799397,1,"ENSG00000166246",146562,"C16orf71"
"7",45039074,45116068,1,"ENSG00000136280",83605,"CCM2"
"18",3406340,3406816,-1,"ENSG00000243720",NA,"RPL21P127"
"9",73143979,74061820,-1,"ENSG00000083067",80036,"TRPM3"
"18",3415143,3415578,1,"ENSG00000263460",NA,"RP11-838N2.8"
"18",3424257,3424347,-1,"ENSG00000238863",NA,"snoU13"
"7",87462883,87505672,-1,"ENSG00000075303",55972,"SLC25A40"
"8",23386318,23432976,1,"ENSG00000147454",51312,"SLC25A37"
"1",230457392,230561475,-1,"ENSG00000177614",79605,"PGBD5"
"9",139956581,139965040,-1,"ENSG00000186193",101928672,"SAPCD2"
"9",139956581,139965040,-1,"ENSG00000186193",89958,"SAPCD2"
"18",3466248,3478976,1,"ENSG00000266835",100505592,"RP11-838N2.4"
"2",37458774,37480546,1,"ENSG00000003509",55471,"NDUFAF7"
"8",53850991,53853677,1,"ENSG00000183729",2831,"NPBWR1"
"18",3571214,3571509,-1,"ENSG00000241223",NA,"RN7SL39P"
"18",3572938,3573041,-1,"ENSG00000238445",NA,"snoU13"
"22",40742507,40786467,1,"ENSG00000239900",158,"ADSL"
"18",3580167,3580752,1,"ENSG00000266373",NA,"RP11-710M11.1"
"6",3269196,3457256,-1,"ENSG00000137266",63027,"SLC22A23"
"18",3593730,3598350,1,"ENSG00000177337",649446,"DLGAP1-AS1"
"11",30851916,31391357,-1,"ENSG00000170959",100506627,"DCDC1"
"11",30851916,31391357,-1,"ENSG00000170959",341019,"DCDC1"
"8",54138284,54164257,-1,"ENSG00000082556",4986,"OPRK1"
"3",23958036,23965183,1,"ENSG00000174748",6138,"RPL15"
"X",55207824,55208944,-1,"ENSG00000256045",100463488,"MTRNR2L10"
"16",4798240,4817625,-1,"ENSG00000103199",26048,"ZNF500"
"9",139971953,139978991,1,"ENSG00000197355",91373,"UAP1L1"
"X",55246788,55250541,1,"ENSG00000158639",90737,"PAGE5"
"15",48413169,48434869,1,"ENSG00000188467",283652,"SLC24A5"
"2",234384166,234475428,-1,"ENSG00000085982",55230,"USP40"
"6",30070674,30080883,-1,"ENSG00000204616",11074,"TRIM31"
"21",47608055,47648738,-1,"ENSG00000160285",4047,"LSS"
"8",23412287,23420651,-1,"ENSG00000268085",NA,"AC051642.1"
"17",11501748,11873065,1,"ENSG00000007174",1770,"DNAH9"
"8",23430157,23432974,1,"ENSG00000215298",NA,"FP15737"
"X",100877787,100882833,1,"ENSG00000102401",51566,"ARMCX3"
"1",230778235,230829728,1,"ENSG00000135775",22796,"COG2"
"8",23536206,23540440,-1,"ENSG00000167034",4824,"NKX3-1"
"9",139980807,139981121,-1,"ENSG00000268996",NA,"AL807752.1"
"18",3602998,3608334,1,"ENSG00000262001",NA,"DLGAP1-AS2"
"18",3653410,3656282,1,"ENSG00000266401",NA,"RP11-874J12.4"
"18",3770017,3771430,-1,"ENSG00000266513",NA,"RP11-874J12.3"
"18",3811317,3811420,1,"ENSG00000238790",NA,"snoU13"
"18",3878180,3897069,1,"ENSG00000263724",201477,"DLGAP1-AS3"
"8",23559964,23564111,-1,"ENSG00000180053",137814,"NKX2-6"
"1",6161853,6240183,-1,"ENSG00000116254",101928723,"CHD5"
"1",6161853,6240183,-1,"ENSG00000116254",26038,"CHD5"
"18",3894699,3894805,-1,"ENSG00000207278",NA,"RNU6-831P"
"18",3962353,4013943,1,"ENSG00000263878",101410534,"DLGAP1-AS4"
"16",4827670,4838522,-1,"ENSG00000140623",124404,"SEPT12"
"6",57037124,57054631,1,"ENSG00000112208",9532,"BAG2"
"8",23699428,23712320,-1,"ENSG00000159167",6781,"STC1"
"19",50243010,50266587,-1,"ENSG00000126467",60385,"TSKS"
"18",3977649,3978615,-1,"ENSG00000250933",NA,"GAPDHP66"
"7",11409984,11871824,-1,"ENSG00000005108",221981,"THSD7A"
"18",4264602,4295405,1,"ENSG00000261520",284215,"DLGAP1-AS5"
"2",162272605,162282381,1,"ENSG00000136535",10716,"TBR1"
"X",132158659,132231137,-1,"ENSG00000134588",83844,"USP26"
"3",52529354,52558511,1,"ENSG00000010327",23166,"STAB1"
"X",55284848,55291279,-1,"ENSG00000204279",NA,"PAGE3"
"5",138204612,138211057,-1,"ENSG00000146006",26045,"LRRTM2"
"14",45672393,45722743,-1,"ENSG00000129534",55320,"MIS18BP1"
"X",132350697,132352376,-1,"ENSG00000183434",51270,"TFDP3"
"12",58087738,58115340,1,"ENSG00000135506",10956,"OS9"
"9",139981379,140003635,1,"ENSG00000177239",11253,"MAN1B1"
"6",57053607,57087078,-1,"ENSG00000112210",51715,"RAB23"
"1",76251879,76260764,1,"ENSG00000137955",692085,"RABGGTB"
"1",76251879,76260764,1,"ENSG00000137955",26805,"RABGGTB"
"1",76251879,76260764,1,"ENSG00000137955",26804,"RABGGTB"
"1",76251879,76260764,1,"ENSG00000137955",5876,"RABGGTB"
"1",230838269,230850043,-1,"ENSG00000135744",183,"AGT"
"X",132434131,132549518,-1,"ENSG00000076716",2239,"GPC4"
"12",123405498,123466196,-1,"ENSG00000150967",23457,"ABCB9"
"13",99853028,100038688,1,"ENSG00000134882",337867,"UBAC2"
"5",172659112,172662360,-1,"ENSG00000183072",1482,"NKX2-5"
"2",37477645,37551951,-1,"ENSG00000115825",23683,"PRKD3"
"22",40766595,40806293,1,"ENSG00000100359",27352,"SGSM3"
"10",75013517,75118617,-1,"ENSG00000156042",118491,"TTC18"
"19",107471,111696,1,"ENSG00000176695",81099,"OR4F17"
"10",97471536,97637023,1,"ENSG00000138185",953,"ENTPD1"
"18",10454625,10489945,1,"ENSG00000154856",147495,"APCDD1"
"19",50270225,50310370,1,"ENSG00000196961",160,"AP2A1"
"15",48431625,48470714,-1,"ENSG00000104177",50804,"MYEF2"
"10",12207324,12238143,-1,"ENSG00000165609",11164,"NUDT5"
"14",23340822,23350789,1,"ENSG00000197324",26020,"LRP10"
"19",281040,291393,-1,"ENSG00000141934",8612,"PPAP2C"
"5",172741716,172756506,-1,"ENSG00000113739",8614,"STC2"
"1",230883130,230937749,1,"ENSG00000135773",10753,"CAPN9"
"5",138282409,138629246,-1,"ENSG00000120725",64374,"SIL1"
"8",24151553,24216531,1,"ENSG00000042980",10863,"ADAM28"
"8",54628117,54756118,-1,"ENSG00000047249",51606,"ATP6V1H"
"13",99906968,99913998,-1,"ENSG00000125245",2841,"GPR18"
"11",118477155,118528741,1,"ENSG00000019144",102466719,"PHLDB1"
"11",118477155,118528741,1,"ENSG00000019144",23187,"PHLDB1"
"13",99946784,99959659,-1,"ENSG00000169508",1880,"GPR183"
"5",173034517,173043663,-1,"ENSG00000145919",91272,"BOD1"
"18",10525902,10552758,1,"ENSG00000134265",8774,"NAPG"
"12",92239,93430,-1,"ENSG00000256263",NA,"DDX11L8"
"12",147073,149350,-1,"ENSG00000206114",NA,"FAM138D"
"10",105791044,105845760,-1,"ENSG00000065618",1308,"COL17A1"
"12",215690,221016,-1,"ENSG00000256948",NA,"RP11-598F7.3"
"19",305575,344798,-1,"ENSG00000105556",54531,"MIER2"
"12",246577,258335,-1,"ENSG00000249695",574538,"RP11-598F7.4"
"17",5082831,5095178,-1,"ENSG00000180626",84622,"ZNF594"
"13",100153671,100216260,1,"ENSG00000125304",9375,"TM9SF2"
"12",273830,275487,-1,"ENSG00000256694",NA,"RP11-598F7.5"
"3",23986751,24022109,1,"ENSG00000174738",9975,"NR1D2"
"12",276022,291565,-1,"ENSG00000256540",NA,"RP11-598F7.6"
"1",230972865,231005335,-1,"ENSG00000119280",84886,"C1orf198"
"8",101928753,101965616,-1,"ENSG00000164924",7534,"YWHAZ"
"9",140004994,140009629,-1,"ENSG00000176978",29952,"DPP7"
"17",5112256,5138155,-1,"ENSG00000161929",388325,"SCIMP"
"1",76262567,76378923,1,"ENSG00000057468",4438,"MSH4"
"14",69846848,69865344,-1,"ENSG00000100632",2079,"ERH"
"17",74385532,74449288,-1,"ENSG00000175931",63893,"UBE2O"
"16",4838398,4846492,1,"ENSG00000267795",440335,"SMIM22"
"1",154127784,154167124,-1,"ENSG00000143549",7170,"TPM3"
"7",154720208,154741618,1,"ENSG00000214106",NA,"PAXIP1-AS2"
"11",31391387,31453396,1,"ENSG00000170946",120526,"DNAJC24"
"18",4430945,4431152,1,"ENSG00000264246",NA,"RP11-138C24.2"
"2",10281509,10351851,1,"ENSG00000163009",348738,"C2orf48"
"11",71825915,71850936,1,"ENSG00000110203",2352,"FOLR3"
"2",234526291,234681956,1,"ENSG00000241635",54659,"UGT1A8"
"2",234526291,234681956,1,"ENSG00000241635",54658,"UGT1A8"
"2",234526291,234681956,1,"ENSG00000241635",54600,"UGT1A8"
"2",234526291,234681956,1,"ENSG00000241635",54579,"UGT1A8"
"2",234526291,234681956,1,"ENSG00000241635",54576,"UGT1A8"
"18",4459230,4459458,1,"ENSG00000265545",NA,"RP11-183C12.1"
"1",76384558,76398116,-1,"ENSG00000154007",127247,"ASB17"
"18",4775053,5004536,-1,"ENSG00000266268",NA,"RP11-172F10.1"
"10",320130,735683,-1,"ENSG00000151240",22982,"DIP2C"
"18",4988091,4988168,-1,"ENSG00000222463",NA,"AP005138.1"
"18",5002758,5003253,-1,"ENSG00000264775",NA,"PPIAP14"
"14",23352374,23356895,1,"ENSG00000139890",161253,"REM2"
"18",5081181,5095814,1,"ENSG00000265514",NA,"RP11-92G19.2"
"18",5132748,5133228,-1,"ENSG00000215368",NA,"RP11-190I17.4"
"X",55478538,55479998,1,"ENSG00000187601",28986,"MAGEH1"
"18",5159331,5171025,1,"ENSG00000266153",NA,"RP11-190I17.2"
"1",76540404,77100286,1,"ENSG00000184005",256435,"ST6GALNAC3"
"13",100258919,100549387,1,"ENSG00000125246",171425,"CLYBL"
"18",5232875,5238525,-1,"ENSG00000265091",NA,"RP11-835E18.5"
"2",10443015,10567743,1,"ENSG00000115756",3241,"HPCAL1"
"X",55511049,55515635,-1,"ENSG00000247746",158880,"USP51"
"19",361750,376013,-1,"ENSG00000105549",51298,"THEG"
"18",5236723,5238597,-1,"ENSG00000264575",147525,"LINC00526"
"2",99613724,99771427,-1,"ENSG00000135951",80705,"TSGA10"
