gene	top_index	TSI
DANCR	0.87	0.397966162183787
DAPK1-IT1	0.87	0.467615716355646
DBET	0.87	0.34806545377433
DBH-AS1	0.87	0.679867142733166
DCTN1-AS1	0.87	0.371012938213654
DDC-AS1	0.87	0.346336235695526
DGCR11	0.87	0.617604955778106
DGCR5	0.87	0.390986890275714
DHRS4-AS1	0.87	0.568100787673748
DIAPH2-AS1	0.87	0.604658814051785
DIAPH3-AS1	0.87	0.406917805927853
DICER1-AS1	0.87	0.515548542452496
DIO2-AS1	0.87	0.537844983882979
DIO3OS	0.87	0.358638423313907
DKFZP434A062	0.87	0.356822747458235
DLEU2	0.87	0.654855361343634
DLEU7-AS1	0.87	0.593154518500958
DLG3-AS1	0.87	0.494207640174372
DLG5-AS1	0.87	0.406907594055324
DLGAP1-AS1	0.87	0.496825326486566
DLGAP1-AS2	0.87	0.7495440133698
DLGAP1-AS3	0.87	0.692553568764823
DLGAP2-AS1	0.87	0.603530085405746
DLX6-AS1	0.87	0.404404272126107
DNAH17-AS1	0.87	0.541000665163981
DNAJB8-AS1	0.87	0.458052614787736
DNAJC27-AS1	0.87	0.427288168393457
DNAJC9-AS1	0.87	0.527616981749821
DNM3OS	0.87	0.622514320741488
DOCK4-AS1	0.87	0.766503642294919
DPP10-AS1	0.87	0.540753353928213
DPP10-AS3	0.87	0.404937262376598
DSCAM-AS1	0.87	0.54526601763785
DSCR10	0.87	0.639234225293155
DSCR9	0.87	0.411283913456516
EDNRB-AS1	0.87	0.50890198199029
EGFLAM-AS2	0.87	0.547450248954502
EGFLAM-AS4	0.87	0.429111190155661
EGOT	0.87	0.378770497437842
EIF1B-AS1	0.87	0.355945337394708
ELFN1-AS1	0.87	0.428470820285173
ELOVL2-AS1	0.87	0.724437723593052
ENO1-AS1	0.87	0.599222291984994
ENTPD1-AS1	0.87	0.566016720528581
ENTPD3-AS1	0.87	0.595937526072483
EPB41L4A-AS1	0.87	0.491326051872967
EPHA1-AS1	0.87	0.674825232681722
EPHA5-AS1	0.87	0.48998922400965
EPN2-AS1	0.87	0.364880041070393
ERC2-IT1	0.87	0.48007538852921
ERICH3-AS1	0.87	0.388756224157499
ESRG	0.87	0.495294603799533
EXTL3-AS1	0.87	0.38540480623649
F11-AS1	0.87	0.344530425376083
FAM138A	0.87	0.579258307083787
FAM138B	0.87	0.579258307083787
FAM138C	0.87	0.579258307083787
FAM138D	0.87	0.579258307083787
FAM138E	0.87	0.579258307083787
FAM138F	0.87	0.579258307083787
FAM13A-AS1	0.87	0.599592487734208
FAM170B-AS1	0.87	0.418741802101986
FAM181A-AS1	0.87	0.509937772448537
FAM182A	0.87	0.328560029990706
FAM201A	0.87	0.34436559479661
FAM215A	0.87	0.492651893911002
FAM222A-AS1	0.87	0.409564084274129
FAM223A	0.87	0.539901667175464
FAM223B	0.87	0.554223097077797
FAM224A	0.87	0.507627032628691
FAM224B	0.87	0.515153035631641
FAM225A	0.87	0.301045222294855
FAM225B	0.87	0.301045222294855
FAM230B	0.87	0.548133518090744
FAM230C	0.87	0.500627176314076
FAM27C	0.87	0.344515466562824
FAM41AY1	0.87	0.458662399935219
FAM41AY2	0.87	0.458662399935219
FAM53B-AS1	0.87	0.577821061059084
FAM66B	0.87	0.398676881831863
FAM66C	0.87	0.478190688930928
FAM66D	0.87	0.354159247598383
FAM83C-AS1	0.87	0.52647249435026
FAM87A	0.87	0.526939604957061
FAM87B	0.87	0.526939604957061
FAM95B1	0.87	0.292078460942184
FAM99B	0.87	0.434352176150062
FBXL19-AS1	0.87	0.453118050300794
FENDRR	0.87	0.306948300724051
FER1L6-AS1	0.87	0.464139995063971
FGD5-AS1	0.87	0.721688476626252
FGF10-AS1	0.87	0.560675296254828
FGF13-AS1	0.87	0.600736940263834
FGF14-AS2	0.87	0.367147565527366
FGF14-IT1	0.87	0.359838844899315
FIRRE	0.87	0.735275353800942
FLJ12825	0.87	0.580389912356785
FLJ13224	0.87	0.528616293518446
FLJ16779	0.87	0.615632562132045
FLJ20021	0.87	0.428485031906283
FLJ30679	0.87	0.457432162604339
FLJ38576	0.87	0.581534136525058
FLJ40288	0.87	0.422599493176207
FLNB-AS1	0.87	0.44978376299239
FOXD2-AS1	0.87	0.526505556092903
FOXD3-AS1	0.87	0.378903885743936
FOXN3-AS1	0.87	0.400749510831966
FOXN3-AS2	0.87	0.454055054064297
FOXP1-AS1	0.87	0.555205455855692
FRMD6-AS1	0.87	0.438627471725976
FTX	0.87	0.673717390499668
FUT8-AS1	0.87	0.556007743644812
FZD10-AS1	0.87	0.55654833175229
GABPB1-AS1	0.87	0.667517210651809
GAS5	0.87	0.479993590982786
GAS5-AS1	0.87	0.47563031114018
GAS6-AS1	0.87	0.412403585619769
GATA3-AS1	0.87	0.456672779507731
GATA6-AS1	0.87	0.814523592735816
GCSAML-AS1	0.87	0.524825625472184
GHET1	0.87	0.511136903238953
GHRLOS	0.87	0.425339690314773
GK-AS1	0.87	0.408681691494206
GLIDR	0.87	0.396213241657413
GLIS3-AS1	0.87	0.465277113771057
GLYCTK-AS1	0.87	0.618735990506835
GNA14-AS1	0.87	0.336621593214829
GRID1-AS1	0.87	0.706623980981758
GRIK1-AS1	0.87	0.345840148532512
GRTP1-AS1	0.87	0.428946384284252
GS1-24F4.2	0.87	0.55455605723774
GS1-600G8.3	0.87	0.604731934752202
GSN-AS1	0.87	0.507601237721918
GTF3C2-AS1	0.87	0.47583775887571
H19	0.87	0.520023507365279
HAGLR	0.87	0.37608883932941
HAGLROS	0.87	0.46239894502598
HAND2-AS1	0.87	0.407484556149599
HAR1A	0.87	0.528249061438444
HCCAT5	0.87	0.318853467041677
HCG11	0.87	0.442998479807916
HCG18	0.87	0.570887761946349
HCG9	0.87	0.403466402249538
HCP5	0.87	0.417968099449112
HCP5B	0.87	0.428396250039834
HEIH	0.87	0.644605884407092
HEXA-AS1	0.87	0.461046875052742
HHIP-AS1	0.87	0.630926700277406
HIPK1-AS1	0.87	0.562419555780885
HLA-F-AS1	0.87	0.484128465941336
HMGN3-AS1	0.87	0.402000666333771
HMMR-AS1	0.87	0.64630445370473
HOTAIRM1	0.87	0.548233089265632
HOTTIP	0.87	0.535589751283021
HOXA-AS2	0.87	0.406235833799204
HOXA-AS3	0.87	0.437772443142008
HOXA10-AS	0.87	0.385709790749228
HOXA11-AS	0.87	0.441347790143407
HOXB-AS1	0.87	0.574578137289948
HOXB-AS3	0.87	0.622842492860281
HOXC-AS3	0.87	0.463662619905322
HOXD-AS2	0.87	0.685419183276088
HPYR1	0.87	0.540914145795614
HYMAI	0.87	0.587433804410286
IDH1-AS1	0.87	0.389150454014249
IDI2-AS1	0.87	0.51113548801348
IGF2-AS	0.87	0.356717186592188
IL12A-AS1	0.87	0.459914525382282
IL21R-AS1	0.87	0.362390060785126
INE1	0.87	0.427017448603682
INHBA-AS1	0.87	0.610714105234937
INTS6-AS1	0.87	0.656483517013384
IPO9-AS1	0.87	0.443344648818736
IQCF5-AS1	0.87	0.372650856130629
IQCH-AS1	0.87	0.594706926542143
IQCJ-SCHIP1-AS1	0.87	0.396849440816915
ISM1-AS1	0.87	0.598357881125197
ITGA9-AS1	0.87	0.436294324784619
ITGB2-AS1	0.87	0.39752705485464
ITPK1-AS1	0.87	0.668000301989787
ITPKB-IT1	0.87	0.39968638146593
JAKMIP2-AS1	0.87	0.554335213901567
JARID2-AS1	0.87	0.39329783933872
JAZF1-AS1	0.87	0.663388661859029
JMJD1C-AS1	0.87	0.469866408861478
JPX	0.87	0.53374028275406
KANSL1-AS1	0.87	0.538106040183638
KCNIP2-AS1	0.87	0.618785295107524
KCNQ1-AS1	0.87	0.664779114389733
KCNQ1DN	0.87	0.33590162330716
KCNQ1OT1	0.87	0.633107426384925
KIAA1614-AS1	0.87	0.377293261908503
KIF25-AS1	0.87	0.310868675237609
KIF9-AS1	0.87	0.547096303066465
KIRREL3-AS2	0.87	0.463015407676872
KIRREL3-AS3	0.87	0.630917767050026
KLF3-AS1	0.87	0.59416311654902
KMT2E-AS1	0.87	0.583598606018457
KRBOX1-AS1	0.87	0.527297525264176
KRTAP5-AS1	0.87	0.787847832209745
LAMA5-AS1	0.87	0.400537702324209
LAMTOR5-AS1	0.87	0.457416619110405
LBX1-AS1	0.87	0.354385247784749
LBX2-AS1	0.87	0.626750000803954
LDLRAD4-AS1	0.87	0.480942988621927
LEF1-AS1	0.87	0.584083131164422
LGALS8-AS1	0.87	0.406428191911034
LHFPL3-AS1	0.87	0.599853662014981
LHFPL3-AS2	0.87	0.451943744828583
LIMD1-AS1	0.87	0.684752232543136
LINC-PINT	0.87	0.596165442440136
LINC00028	0.87	0.361600303485204
LINC00029	0.87	0.499196839674715
LINC00051	0.87	0.455174995549829
LINC00052	0.87	0.412368730971817
LINC00092	0.87	0.426725453286754
LINC00106	0.87	0.477089298837177
LINC00112	0.87	0.415325377601709
LINC00113	0.87	0.751590751624836
LINC00115	0.87	0.671454509916161
LINC00158	0.87	0.533380244509922
LINC00161	0.87	0.428433278301275
LINC00163	0.87	0.414605425481646
LINC00165	0.87	0.435159466641156
LINC00173	0.87	0.720027821360439
LINC00174	0.87	0.626974698204594
LINC00184	0.87	0.361259477938847
LINC00189	0.87	0.636884035535898
LINC00205	0.87	0.519981207113738
LINC00208	0.87	0.582662420221924
LINC00210	0.87	0.376273259358169
LINC00216	0.87	0.779931630830259
LINC00221	0.87	0.296575060564025
LINC00226	0.87	0.380038599276586
LINC00242	0.87	0.436502660387675
LINC00244	0.87	0.401407715551569
LINC00254	0.87	0.460008232810468
LINC00261	0.87	0.436617177106265
LINC00265	0.87	0.53631345890051
LINC00266-1	0.87	0.719470010796813
LINC00269	0.87	0.56287036303469
LINC00276	0.87	0.401929010270703
LINC00280	0.87	0.718741790783574
LINC00293	0.87	0.353362362429497
LINC00294	0.87	0.557698472407567
LINC00298	0.87	0.545972258948445
LINC00299	0.87	0.523068876684473
LINC00301	0.87	0.575134634148414
LINC00302	0.87	0.360890142777607
LINC00304	0.87	0.366371757273078
LINC00308	0.87	0.420600175963423
LINC00309	0.87	0.625114250673532
LINC00310	0.87	0.400510028368528
LINC00311	0.87	0.444397419365347
LINC00313	0.87	0.484844145392012
LINC00317	0.87	0.611837308644571
LINC00319	0.87	0.436101862873471
LINC00320	0.87	0.708673069584342
LINC00324	0.87	0.576422604518711
LINC00326	0.87	0.539183374571378
LINC00327	0.87	0.451038097523882
LINC00330	0.87	0.464441508295772
LINC00334	0.87	0.347524550475396
LINC00339	0.87	0.619149583695336
LINC00342	0.87	0.66238690887751
LINC00343	0.87	0.556281012864471
LINC00347	0.87	0.804616594102453
LINC00354	0.87	0.607975282419074
LINC00355	0.87	0.340288427834181
LINC00382	0.87	0.375610852861091
LINC00396	0.87	0.534543223662979
LINC00408	0.87	0.584863822396663
LINC00410	0.87	0.309322363416908
LINC00415	0.87	0.401887798647469
LINC00421	0.87	0.582386281165257
LINC00423	0.87	0.582211738425147
LINC00424	0.87	0.466549571438612
LINC00445	0.87	0.367416874898092
LINC00452	0.87	0.667985477854542
LINC00454	0.87	0.49893253885386
LINC00458	0.87	0.383580779655294
LINC00459	0.87	0.492108477474812
LINC00460	0.87	0.734196804240338
LINC00461	0.87	0.334161810480732
LINC00462	0.87	0.45174032914421
LINC00463	0.87	0.502746372442831
LINC00466	0.87	0.528197858030997
LINC00467	0.87	0.453073689267096
LINC00470	0.87	0.412660955766379
LINC00473	0.87	0.441490333507663
LINC00474	0.87	0.413651698833251
LINC00475	0.87	0.408299909250398
LINC00477	0.87	0.635914480504099
LINC00479	0.87	0.605862329853765
LINC00482	0.87	0.288259825326755
LINC00486	0.87	0.487167603314077
LINC00488	0.87	0.667293553905238
LINC00491	0.87	0.357863137560629
LINC00494	0.87	0.617913928765378
LINC00504	0.87	0.439336489812292
LINC00511	0.87	0.42661426108319
LINC00520	0.87	0.751620763284764
LINC00523	0.87	0.54486050063311
LINC00525	0.87	0.491497622239025
LINC00526	0.87	0.646981707532948
LINC00528	0.87	0.632152794216686
LINC00529	0.87	0.715891462276222
LINC00536	0.87	0.30532405963393
LINC00540	0.87	0.583745475454289
LINC00543	0.87	0.61205124194023
LINC00544	0.87	0.700023717310434
LINC00545	0.87	0.452328347957868
LINC00557	0.87	0.392456226057426
LINC00559	0.87	0.531411324919337
LINC00560	0.87	0.41203433006713
LINC00561	0.87	0.413023156033155
LINC00563	0.87	0.765144231481094
LINC00565	0.87	0.763630022532707
LINC00566	0.87	0.276326333650834
LINC00567	0.87	0.649797676765126
LINC00572	0.87	0.631001890606255
LINC00574	0.87	0.501122302069438
LINC00582	0.87	0.417440175103766
LINC00587	0.87	0.330665704820819
LINC00588	0.87	0.813107151378902
LINC00589	0.87	0.437169447743335
LINC00592	0.87	0.460298047580876
LINC00593	0.87	0.573425019120366
LINC00598	0.87	0.45465695302692
LINC00605	0.87	0.509446743565398
LINC00606	0.87	0.539368940382286
LINC00607	0.87	0.460535085873307
LINC00608	0.87	0.426017657476206
LINC00612	0.87	0.480841289494554
LINC00620	0.87	0.39899733457931
LINC00621	0.87	0.351053945721341
LINC00622	0.87	0.607227188324678
LINC00623	0.87	0.729967456923067
LINC00626	0.87	0.445508904768412
LINC00628	0.87	0.4281369566083
LINC00629	0.87	0.7823945235687
LINC00635	0.87	0.491571656287585
LINC00636	0.87	0.659362560992765
LINC00638	0.87	0.600907159400943
LINC00639	0.87	0.380092486886398
LINC00641	0.87	0.580536122647349
LINC00642	0.87	0.446095869485737
LINC00648	0.87	0.568390145510066
LINC00652	0.87	0.374494448202168
LINC00654	0.87	0.508548146902061
LINC00656	0.87	0.384523064396192
LINC00658	0.87	0.358459100640696
LINC00659	0.87	0.515824767137454
LINC00661	0.87	0.370304507735654
LINC00662	0.87	0.486740700854087
LINC00664	0.87	0.634181108620543
LINC00665	0.87	0.521725090887464
LINC00667	0.87	0.670115776414097
LINC00668	0.87	0.577167585033718
LINC00671	0.87	0.454902787060033
LINC00682	0.87	0.440502365215014
LINC00685	0.87	0.495184710706237
LINC00687	0.87	0.446639859644825
LINC00689	0.87	0.480002599909445
LINC00690	0.87	0.622801295257695
LINC00691	0.87	0.524620783222757
LINC00698	0.87	0.340280658452914
LINC00700	0.87	0.586738000415256
LINC00703	0.87	0.357091806423567
LINC00705	0.87	0.276485414748446
LINC00708	0.87	0.461366844247602
LINC00710	0.87	0.550753452665993
LINC00824	0.87	0.48256541150241
LINC00836	0.87	0.714351799180787
LINC00838	0.87	0.5579935471677
LINC00839	0.87	0.405722480562223
LINC00841	0.87	0.619744382781557
LINC00845	0.87	0.389443600972578
LINC00847	0.87	0.540162167528823
LINC00851	0.87	0.400589980279929
LINC00852	0.87	0.602453429335721
LINC00853	0.87	0.568470538995176
LINC00856	0.87	0.284101651933517
LINC00857	0.87	0.698354337327435
LINC00858	0.87	0.561197292451326
LINC00862	0.87	0.533597319718768
LINC00865	0.87	0.627805997938263
LINC00867	0.87	0.550297330016398
LINC00868	0.87	0.398031325864263
LINC00869	0.87	0.390353392088408
LINC00870	0.87	0.409418108753942
LINC00877	0.87	0.550046744674803
LINC00879	0.87	0.585309550528148
LINC00880	0.87	0.493873209411018
LINC00881	0.87	0.482983621461985
LINC00882	0.87	0.521000619613898
LINC00886	0.87	0.737285654014642
LINC00887	0.87	0.561533593629953
LINC00892	0.87	0.461526753495465
LINC00895	0.87	0.412684526115984
LINC00896	0.87	0.57512042875987
LINC00899	0.87	0.524256612642784
LINC00900	0.87	0.611076280420039
LINC00901	0.87	0.390134941641804
LINC00905	0.87	0.450877523394487
LINC00906	0.87	0.570793582568786
LINC00907	0.87	0.593200196503439
LINC00908	0.87	0.4933597092579
LINC00910	0.87	0.508897661341018
LINC00911	0.87	0.626690643888343
LINC00917	0.87	0.568761566089949
LINC00919	0.87	0.629087710941249
LINC00920	0.87	0.676250572536087
LINC00921	0.87	0.683356579772716
LINC00922	0.87	0.684261445780783
LINC00923	0.87	0.497027277419462
LINC00924	0.87	0.67635419921287
LINC00926	0.87	0.628636921753737
LINC00927	0.87	0.417156132938899
LINC00928	0.87	0.62204735022345
LINC00929	0.87	0.401736136805097
LINC00930	0.87	0.498421841938548
LINC00934	0.87	0.414674541259205
LINC00937	0.87	0.336815672623538
LINC00939	0.87	0.439870539447362
LINC00942	0.87	0.409207821121604
LINC00943	0.87	0.590200379568018
LINC00944	0.87	0.560470047224881
LINC00951	0.87	0.587479515975152
LINC00954	0.87	0.789924446677794
LINC00957	0.87	0.471967190106038
LINC00958	0.87	0.675078347744927
LINC00960	0.87	0.430608717056319
LINC00963	0.87	0.439252917149234
LINC00964	0.87	0.523215431996203
LINC00967	0.87	0.609298425448418
LINC00968	0.87	0.747674416603324
LINC00970	0.87	0.646884487564291
LINC00992	0.87	0.489978503262218
LINC00993	0.87	0.514505698387945
LINC00996	0.87	0.453743410227734
LINC00997	0.87	0.363628429800165
LINC01001	0.87	0.634670320888464
LINC01002	0.87	0.602138873885022
LINC01003	0.87	0.624165118013085
LINC01004	0.87	0.527113624306937
LINC01007	0.87	0.667440584588594
LINC01010	0.87	0.500421681052191
LINC01012	0.87	0.408455605152623
LINC01013	0.87	0.592909947358086
LINC01015	0.87	0.620405618834954
LINC01016	0.87	0.527141929360434
LINC01018	0.87	0.600910782877339
LINC01019	0.87	0.376962241453454
LINC01020	0.87	0.552713830625869
LINC01023	0.87	0.34289520032446
LINC01029	0.87	0.39676737642357
LINC01049	0.87	0.320333349796845
LINC01056	0.87	0.412747844375804
LINC01069	0.87	0.591174802392748
LINC01082	0.87	0.36934689597783
LINC01088	0.87	0.637935736928794
LINC01089	0.87	0.641911804851419
LINC01091	0.87	0.522638518889349
LINC01093	0.87	0.620647903819558
LINC01094	0.87	0.55893471756752
LINC01095	0.87	0.723466200567402
LINC01096	0.87	0.462359684608005
LINC01097	0.87	0.401753511950812
LINC01098	0.87	0.675170498189591
LINC01101	0.87	0.378059849624428
LINC01102	0.87	0.625041759317921
LINC01103	0.87	0.454135814366413
LINC01104	0.87	0.430781633255834
LINC01106	0.87	0.565081932985254
LINC01107	0.87	0.446979357657522
LINC01111	0.87	0.467471354034274
LINC01114	0.87	0.317096229910947
LINC01115	0.87	0.590369933397772
LINC01116	0.87	0.349667337582233
LINC01118	0.87	0.369937668981658
LINC01119	0.87	0.642952017547701
LINC01120	0.87	0.40106622142335
LINC01121	0.87	0.410103988183696
LINC01122	0.87	0.521343692176732
LINC01123	0.87	0.565081932985254
LINC01126	0.87	0.78595179861748
LINC01127	0.87	0.403868216458938
LINC01128	0.87	0.527274368684888
LINC01133	0.87	0.608510079952793
LINC01134	0.87	0.366451287476753
LINC01138	0.87	0.539495761803368
LINC01140	0.87	0.36480258915934
LINC01141	0.87	0.306506132454848
LINC01142	0.87	0.644341712692515
LINC01144	0.87	0.416993425458643
LINC01149	0.87	0.6572040016142
LINC01159	0.87	0.309637447531565
LINC01169	0.87	0.548771145395908
LINC01180	0.87	0.524941080588333
LINC01181	0.87	0.448377715629213
LINC01186	0.87	0.640813692192672
LINC01187	0.87	0.661800618075226
LINC01191	0.87	0.568869191130659
LINC01192	0.87	0.475340563157782
LINC01204	0.87	0.410444335694682
LINC01206	0.87	0.455188717540076
LINC01208	0.87	0.755944646690921
LINC01209	0.87	0.514294104292035
LINC01210	0.87	0.633767079131867
LINC01213	0.87	0.524952125880274
LINC01214	0.87	0.389347480393746
LINC01215	0.87	0.450848706630112
LINC01220	0.87	0.492301650806661
LINC01222	0.87	0.340061924877522
LINC01227	0.87	0.527641626593849
LINC01231	0.87	0.369597219203576
LINC01234	0.87	0.569536754380116
LINC01241	0.87	0.482575443060656
LINC01243	0.87	0.41228294316729
LINC01252	0.87	0.621633818177802
LINC01254	0.87	0.64739540550051
LINC01255	0.87	0.252828776670042
LINC01260	0.87	0.696637583797435
LINC01267	0.87	0.354883685187827
LINC01270	0.87	0.758153405298213
LINC01271	0.87	0.556421337777788
LINC01278	0.87	0.625999841385142
LINC01281	0.87	0.337708266358246
LINC01282	0.87	0.498655463979753
LINC01289	0.87	0.512030773280002
LINC01300	0.87	0.52014922873769
LINC01304	0.87	0.316424940372913
LINC01305	0.87	0.391786070952469
LINC01310	0.87	0.557735674074802
LINC01312	0.87	0.491006619580729
LINC01315	0.87	0.540697242907073
LINC01333	0.87	0.394868878394082
LINC01339	0.87	0.390758433411886
LINC01341	0.87	0.599201598570318
LINC01342	0.87	0.353688758291
LINC01343	0.87	0.375989648347649
LINC01346	0.87	0.43459180620707
LINC01347	0.87	0.61101745348235
LINC01348	0.87	0.404111916059326
LINC01350	0.87	0.4708066149032
LINC01352	0.87	0.485925861794098
LINC01355	0.87	0.525956791467522
LINC01356	0.87	0.51034513285325
LINC01359	0.87	0.516717198471208
LINC01362	0.87	0.54011455922044
LINC01364	0.87	0.580092589170897
LINC01365	0.87	0.665324882653963
LINC01366	0.87	0.461699236710374
LINC01393	0.87	0.397572082252393
LINC01395	0.87	0.582977570145976
LINC01398	0.87	0.518436807147247
LINC01405	0.87	0.451607629920712
LINC01410	0.87	0.436443443289605
LINC01419	0.87	0.371474896764036
LINC01424	0.87	0.419386400351475
LINC01425	0.87	0.439185486952933
LINC01426	0.87	0.539471179344141
LINC01428	0.87	0.553072314025041
LINC01431	0.87	0.631852770775851
LINC01432	0.87	0.497911394335
LINC01448	0.87	0.537330623521548
LINC01449	0.87	0.650333061542974
LIPE-AS1	0.87	0.282991894670497
LOH12CR2	0.87	0.347312562014487
LOXL1-AS1	0.87	0.563010603886472
LPP-AS2	0.87	0.540604163323765
LRRC2-AS1	0.87	0.724796400806944
LSAMP-AS1	0.87	0.368004807489768
LY86-AS1	0.87	0.860899832314778
LZTS1-AS1	0.87	0.710538692013682
MACROD2-AS1	0.87	0.620208273032371
MAGI1-IT1	0.87	0.376789898264452
MAGI2-AS2	0.87	0.635816896529531
MALAT1	0.87	0.522419673929254
MAMDC2-AS1	0.87	0.538049020099658
MAP3K14-AS1	0.87	0.605470022932173
MAPKAPK5-AS1	0.87	0.5459200944179
MAPT-AS1	0.87	0.398745638887894
MATN1-AS1	0.87	0.633080809173916
MBNL1-AS1	0.87	0.66429044331221
MCF2L-AS1	0.87	0.636433150380215
MCHR2-AS1	0.87	0.468894252339377
MCM3AP-AS1	0.87	0.589274103007788
MED14OS	0.87	0.518168482066794
MEF2C-AS1	0.87	0.415862707286225
MEG3	0.87	0.298304620349245
MEG8	0.87	0.743441387323211
MEG9	0.87	0.357993332683296
MGC15885	0.87	0.460487748558912
MGC16275	0.87	0.616628230391166
MGC32805	0.87	0.410180033271025
MIAT	0.87	0.574999380551673
MIATNB	0.87	0.546354736912264
MIR124-2HG	0.87	0.369645520949746
MIR155HG	0.87	0.501448965820879
MIR17HG	0.87	0.495148757308715
MIR181A2HG	0.87	0.556041174911964
MIR205HG	0.87	0.58428610143873
MIR210HG	0.87	0.323737466094146
MIR22HG	0.87	0.448370049505019
MIR31HG	0.87	0.521172247802475
MIR4458HG	0.87	0.507515407689957
MIR4500HG	0.87	0.437229507397861
MIR497HG	0.87	0.413439977058577
MIR503HG	0.87	0.570837304327086
MIR600HG	0.87	0.549958737559691
MIR646HG	0.87	0.748479397944198
MIR670HG	0.87	0.446705346093884
MIR7-3HG	0.87	0.534175676402148
MIR7515HG	0.87	0.542164989336962
MIRLET7BHG	0.87	0.393786369393096
MKNK1-AS1	0.87	0.682518237191289
MNX1-AS1	0.87	0.711497638457509
MORC2-AS1	0.87	0.552164615985249
MORF4L2-AS1	0.87	0.767387390655712
MRGPRG-AS1	0.87	0.38456585308076
MTUS2-AS1	0.87	0.715475397628066
MYCNOS	0.87	0.54451429605012
MYLK-AS1	0.87	0.460557908464307
N4BP2L2-IT2	0.87	0.662960377284097
NADK2-AS1	0.87	0.722046162707962
NALCN-AS1	0.87	0.712974289642372
NAPA-AS1	0.87	0.41416154928761
NAV2-AS2	0.87	0.667738489993989
NAV2-AS4	0.87	0.442590393049619
NAV2-AS5	0.87	0.578191639439786
NDUFB2-AS1	0.87	0.634517228612407
NDUFV2-AS1	0.87	0.766478435060378
NEAT1	0.87	0.658483024996456
NEBL-AS1	0.87	0.404496550347564
NEGR1-IT1	0.87	0.629330061024778
NFE4	0.87	0.745130032660257
NFIA-AS2	0.87	0.540571953874229
NFYC-AS1	0.87	0.567345542017346
NHEG1	0.87	0.398168398966967
NIFK-AS1	0.87	0.480075369219527
NKX2-1-AS1	0.87	0.431157298127542
NNT-AS1	0.87	0.603113872825035
NOP14-AS1	0.87	0.689863359711898
NPHP3-AS1	0.87	0.398082058542657
NPSR1-AS1	0.87	0.429466687650529
NPTN-IT1	0.87	0.519923694268821
NR2F2-AS1	0.87	0.395317915005286
NRG1-IT1	0.87	0.32465336279424
NTRK3-AS1	0.87	0.404510971240295
NUTM2A-AS1	0.87	0.492054682883344
OIP5-AS1	0.87	0.527362724655805
OR2A1-AS1	0.87	0.522653753630633
OSTM1-AS1	0.87	0.512622561050903
OTUD6B-AS1	0.87	0.54068065391878
OTX2-AS1	0.87	0.514347376152961
OVAAL	0.87	0.55645857484805
OVCH1-AS1	0.87	0.411115796759074
OVOL1-AS1	0.87	0.58393651564741
PACRG-AS1	0.87	0.654904187333898
PAN3-AS1	0.87	0.479192964218005
PARD6G-AS1	0.87	0.618721063979512
PART1	0.87	0.565426667311049
PAX8-AS1	0.87	0.413578254807762
PAXBP1-AS1	0.87	0.487439198805345
PCA3	0.87	0.295022141223737
PCAT18	0.87	0.476619204507199
PCAT19	0.87	0.421731380567876
PCAT4	0.87	0.547686462388593
PCAT6	0.87	0.711172396484863
PCBP1-AS1	0.87	0.404224287831147
PCED1B-AS1	0.87	0.611691115668016
PCGEM1	0.87	0.506950401832745
PCOLCE-AS1	0.87	0.408352684313849
PDCD4-AS1	0.87	0.640068077201246
PDZRN3-AS1	0.87	0.625328251790306
PGM5-AS1	0.87	0.509467167214724
PHEX-AS1	0.87	0.544444290550972
PITPNA-AS1	0.87	0.618617136732806
PITRM1-AS1	0.87	0.420033870647422
PLAC4	0.87	0.344857055413914
PLCG1-AS1	0.87	0.554195921368524
POTEH-AS1	0.87	0.498890765522213
PP12613	0.87	0.747404919545899
PP7080	0.87	0.454445493021303
PPP1R26-AS1	0.87	0.473153149365749
PPP3CB-AS1	0.87	0.73012986325789
PRICKLE2-AS3	0.87	0.411071788193376
PRKAG2-AS1	0.87	0.562911035869813
PRKCQ-AS1	0.87	0.44416441024406
PRKG1-AS1	0.87	0.465124197436636
PRMT5-AS1	0.87	0.389178938220151
PRO1804	0.87	0.451739809948412
PROSER2-AS1	0.87	0.385889650940393
PROX1-AS1	0.87	0.60850120197921
PRR34-AS1	0.87	0.562497459758596
PRR7-AS1	0.87	0.762659910868861
PRRT3-AS1	0.87	0.647782344516353
PRRX2-AS1	0.87	0.495217208553821
PSMB8-AS1	0.87	0.432049812342876
PSMD6-AS2	0.87	0.682688150631406
PSMG3-AS1	0.87	0.566154447738959
PSORS1C3	0.87	0.636596825532386
PTOV1-AS1	0.87	0.502114196174716
PVT1	0.87	0.422095680520808
PWAR5	0.87	0.738198581923825
PWAR6	0.87	0.727938156016023
PWRN1	0.87	0.553981922983944
PWRN2	0.87	0.647626305243718
PXN-AS1	0.87	0.446953061154067
RAB11B-AS1	0.87	0.650502174287685
RAD21-AS1	0.87	0.657303504254946
RAD51-AS1	0.87	0.685632433488267
RALY-AS1	0.87	0.653065309130296
RAMP2-AS1	0.87	0.32755713968744
RAP2C-AS1	0.87	0.575074299892599
RAPGEF4-AS1	0.87	0.437345667506552
RARA-AS1	0.87	0.645893957706804
RASSF1-AS1	0.87	0.637235385903194
RASSF8-AS1	0.87	0.564624390207651
RBAKDN	0.87	0.413323795074401
RBM12B-AS1	0.87	0.626278075568261
