"","FeatureName","FeatureID","AvgRank"
"4473","cg20962532",4605,3838.4
"4474","cg04478698",1153,3838.8
"4475","cg00378313",92,3839.6
"4476","cg27023822",5774,3840.6
"4477","cg25272394",5434,3840.8
"4478","cg05310260",1347,3841
"4479","cg16192575",3674,3841
"4480","cg15064753",3461,3841.2
"4481","cg24034992",5174,3841.4
"4482","cg01760103",448,3841.6
"4483","cg02392882",613,3842.4
"4484","cg09899496",2333,3842.8
"4485","cg15183961",3487,3843.4
"4486","cg15595571",3560,3843.4
"4487","cg11205335",2615,3844.6
"4488","cg05693814",1440,3844.8
"4489","cg10441401",2461,3845.2
"4490","cg24355240",5246,3845.2
"4491","cg01826682",469,3845.6
"4492","cg22821560",4937,3846.4
"4493","cg18543108",4152,3847
"4494","cg10580549",2492,3847.6
"4495","cg09917591",2340,3848.2
"4496","cg19774899",4381,3848.6
"4497","cg13672300",3152,3848.8
"4498","cg12557133",2916,3850.2
"4499","cg20454213",4508,3850.2
"4500","cg20608075",4533,3851.2
"4501","cg02793507",717,3851.4
"4502","cg03840912",997,3851.6
"4503","cg19665362",4359,3851.8
"4504","cg00176672",46,3852.2
"4505","cg25132957",5409,3852.4
"4506","cg05889642",1479,3852.6
"4507","cg21399385",4688,3852.8
"4508","cg20497120",4516,3853.2
"4509","cg03245218",840,3853.8
"4510","cg04259935",1105,3855.4
"4511","cg10668198",2505,3855.4
"4512","cg20513038",4519,3855.4
"4513","cg05337607",1353,3855.8
"4514","cg06549228",1596,3857
"4515","cg26803670",5730,3857.4
"4516","cg06417592",1571,3858.4
"4517","cg07874334",1895,3858.4
"4518","cg12602112",2929,3858.4
"4519","cg07973464",1918,3859
"4520","cg23243857",5023,3859
"4521","cg08424930",2019,3859.8
"4522","cg01973394",514,3860.4
"4523","cg01377124",350,3860.6
"4524","cg13489127",3104,3860.6
"4525","cg01929615",497,3862
"4526","cg14052688",3245,3862.6
"4527","cg08869547",2117,3863.2
"4528","cg21095379",4631,3863.6
"4529","cg26971210",5764,3863.8
"4530","cg18478753",4140,3864.8
"4531","cg04144686",1074,3865
"4532","cg06702718",1625,3865.2
"4533","cg00033304",9,3865.8
"4534","cg06702850",1626,3865.8
"4535","cg13411149",3085,3866.2
"4536","cg08550882",2052,3866.8
"4537","cg10445708",2462,3866.8
"4538","cg00408764",101,3867
"4539","cg22284860",4845,3867.8
"4540","cg05544095",1407,3868
"4541","cg22615730",4906,3868.6
"4542","cg13360190",3075,3868.8
"4543","cg06150919",1529,3870.2
"4544","cg01587630",401,3872.6
"4545","cg11149277",2605,3872.6
"4546","cg01613965",412,3873
"4547","cg08512940",2045,3873
"4548","cg09700327",2285,3873
"4549","cg16692090",3796,3873.2
"4550","cg18205081",4094,3875.4
"4551","cg00330857",82,3876.2
"4552","cg16291589",3698,3876.2
"4553","cg25606097",5501,3876.4
"4554","cg02845274",735,3877
"4555","cg05417788",1374,3877.2
"4556","cg26953856",5762,3877.2
"4557","cg12784990",2961,3878
"4558","cg11625262",2699,3878.2
"4559","cg20331241",4483,3878.2
"4560","cg06090362",1520,3878.8
"4561","cg10950297",2564,3879.6
"4562","cg11309866",2631,3879.8
"4563","cg06399109",1566,3880.2
"4564","cg19958627",4421,3880.4
"4565","cg00036263",10,3880.6
"4566","cg08955859",2137,3880.6
"4567","cg19110895",4259,3880.6
"4568","cg00127150",25,3881
"4569","cg08377526",2012,3882.4
"4570","cg08477744",2037,3882.4
"4571","cg13327911",3069,3884.2
"4572","cg18979559",4244,3884.2
"4573","cg19880901",4402,3884.2
"4574","cg05482502",1388,3884.4
"4575","cg06972188",1695,3884.4
"4576","cg14381371",3325,3884.6
"4577","cg20391058",4491,3884.8
"4578","cg03768831",979,3885.4
"4579","cg18698767",4184,3885.4
"4580","cg10659447",2504,3885.6
"4581","cg11567970",2686,3885.6
"4582","cg25179313",5417,3885.8
"4583","cg15224459",3491,3886.2
"4584","cg05590274",1418,3886.6
"4585","cg12052765",2789,3886.8
"4586","cg01943983",501,3887
"4587","cg06276653",1546,3887
"4588","cg11518826",2676,3887
"4589","cg23053506",4977,3887.2
"4590","cg04550367",1159,3887.4
"4591","cg17178218",3896,3888
"4592","cg13657095",3145,3888.4
"4593","cg19613968",4344,3889.2
"4594","cg18248869",4101,3889.8
"4595","cg13026437",3004,3890
"4596","cg19678266",4365,3890
"4597","cg02791948",714,3890.8
"4598","cg24734418",5334,3891.6
"4599","cg07112091",1720,3892
"4600","cg18005219",4061,3892
"4601","cg18798934",4208,3892
"4602","cg05509696",1397,3892.6
"4603","cg25133706",5410,3892.6
"4604","cg05585630",1415,3894
"4605","cg02438892",620,3894.4
"4606","cg16609139",3774,3894.4
"4607","cg10803871",2525,3894.6
"4608","cg04960169",1261,3894.8
"4609","cg07207670",1748,3895
"4610","cg22848646",4942,3895.6
"4611","cg02446434",623,3895.8
"4612","cg10862620",2540,3895.8
"4613","cg21438722",4695,3896
"4614","cg12571629",2920,3896.4
"4615","cg00525964",132,3896.6
"4616","cg24139093",5199,3897.4
"4617","cg14338526",3315,3898
"4618","cg11511795",2674,3898.2
"4619","cg03263716",845,3898.4
"4620","cg07022307",1701,3898.4
"4621","cg04012614",1047,3898.8
"4622","cg07214920",1750,3899.2
"4623","cg17481047",3953,3899.2
"4624","cg16680677",3793,3900.4
"4625","cg04330126",1117,3901.2
"4626","cg19363889",4304,3901.4
"4627","cg12790061",2962,3901.8
"4628","cg13557213",3117,3902
"4629","cg09763097",2299,3902.2
"4630","cg08899199",2123,3902.6
"4631","cg08569678",2056,3903.2
"4632","cg08832220",2107,3903.8
"4633","cg21507299",4707,3905
"4634","cg02135861",543,3905.2
"4635","cg26790663",5723,3906.2
"4636","cg05515143",1398,3906.4
"4637","cg03731898",969,3906.6
"4638","cg21881821",4756,3907
"4639","cg14788003",3412,3907.4
"4640","cg04459499",1148,3907.8
"4641","cg18222240",4097,3907.8
"4642","cg04457069",1144,3908.2
"4643","cg10284440",2428,3908.4
"4644","cg01961156",507,3908.6
"4645","cg08166568",1957,3908.6
"4646","cg01738524",442,3908.8
"4647","cg27421291",5856,3908.8
"4648","cg03448202",891,3909.4
"4649","cg21936763",4771,3911
"4650","cg01335566",340,3911.2
"4651","cg00765635",191,3912.6
"4652","cg14033737",3241,3912.8
"4653","cg04238575",1100,3914
"4654","cg19567866",4334,3914.6
"4655","cg17268033",3911,3915
"4656","cg19355555",4302,3915.2
"4657","cg21962013",4777,3915.8
"4658","cg22947124",4958,3916.2
"4659","cg19655070",4356,3916.4
"4660","cg24901028",5367,3916.6
"4661","cg12363584",2863,3917
"4662","cg00862307",214,3917.2
"4663","cg19267248",4282,3917.2
"4664","cg15501526",3549,3917.6
"4665","cg17754782",4003,3920
"4666","cg11661940",2707,3920.2
"4667","cg20731340",4560,3920.2
"4668","cg26797529",5728,3922
"4669","cg09454997",2241,3923.8
"4670","cg05275343",1340,3924
"4671","cg09996971",2358,3924.2
"4672","cg02540338",647,3925.2
"4673","cg13882309",3202,3925.4
"4674","cg16705097",3801,3925.6
"4675","cg17216758",3904,3925.6
"4676","cg05432213",1375,3926.2
"4677","cg01688536",430,3927.6
"4678","cg11704309",2719,3927.8
"4679","cg19313373",4287,3928.4
"4680","cg27435491",5860,3928.4
"4681","cg20634738",4539,3929.4
"4682","cg00948878",236,3929.8
"4683","cg11704790",2720,3929.8
"4684","cg23699463",5101,3929.8
"4685","cg17535647",3968,3930.2
"4686","cg15950413",3616,3931.4
"4687","cg23898292",5147,3931.8
"4688","cg11539857",2680,3932
"4689","cg00188032",48,3932.6
"4690","cg24516711",5278,3933.6
"4691","cg01603118",407,3934.4
"4692","cg21716282",4727,3935.2
"4693","cg13856652",3193,3935.4
"4694","cg10505902",2472,3935.6
"4695","ch.10.410979F",5904,3936.2
"4696","cg20954110",4604,3936.4
"4697","cg04821520",1224,3936.6
"4698","cg01382768",353,3938
"4699","cg02108015",537,3939.6
"4700","cg00980519",241,3940
"4701","cg17812123",4017,3941.2
"4702","cg02853948",737,3941.4
"4703","cg07135408",1728,3941.6
"4704","cg05755889",1449,3941.8
"4705","cg12821804",2969,3942.8
"4706","cg17885794",4035,3943
"4707","cg25080256",5400,3943.2
"4708","cg02946903",766,3944.2
"4709","cg26713043",5713,3945
"4710","cg01658563",421,3945.4
"4711","cg01289637",330,3945.6
"4712","cg03945663",1024,3945.8
"4713","cg26510473",5665,3946.4
"4714","cg21199346",4651,3946.8
"4715","cg07277190",1767,3947.2
"4716","cg21474842",4701,3947.4
"4717","cg12674760",2945,3947.8
"4718","cg02272814",581,3948.2
"4719","cg26083141",5580,3948.2
"4720","cg02826439",725,3948.4
"4721","cg20020000",4433,3949.6
"4722","cg14702589",3400,3949.8
"4723","cg01598421",406,3950.2
"4724","cg24522339",5280,3950.4
"4725","cg24682986",5321,3950.8
"4726","cg13647079",3141,3951
"4727","cg13363608",3076,3951.2
"4728","cg14370927",3321,3952
"4729","cg25757224",5527,3952.8
"4730","cg04885941",1243,3953
"4731","cg05952475",1494,3953.4
"4732","cg10725937",2514,3953.4
"4733","cg08762653",2099,3953.6
"4734","cg15412313",3529,3954
"4735","cg17400559",3936,3954.8
"4736","cg23940023",5155,3954.8
"4737","cg17469471",3951,3955.2
"4738","cg24145109",5202,3955.2
"4739","cg05801246",1464,3955.4
"4740","cg11024449",2576,3956
"4741","cg16671160",3788,3956.4
"4742","cg00832270",205,3956.6
"4743","cg21203097",4652,3956.8
"4744","cg14347819",3317,3957.8
"4745","cg17740587",4000,3957.8
"4746","cg18101764",4081,3959
"4747","cg27360282",5844,3959.2
"4748","cg00730260",179,3960.2
"4749","cg04348305",1120,3960.4
"4750","cg08130682",1948,3960.6
"4751","cg07874445",1896,3960.8
"4752","cg25691239",5513,3962.6
"4753","cg12090994",2798,3962.8
"4754","cg09010699",2142,3963.2
"4755","cg05237641",1329,3963.4
"4756","cg00548433",138,3963.8
"4757","cg08443305",2028,3964.2
"4758","cg07811074",1883,3965.2
"4759","cg25316624",5446,3965.8
"4760","cg14918019",3437,3966.2
"4761","cg03567814",918,3966.4
"4762","cg10821976",2532,3966.6
"4763","cg20612128",4534,3966.8
"4764","cg14622782",3384,3968.6
"4765","cg20816478",4577,3968.8
"4766","cg13660443",3146,3969.2
"4767","cg21236182",4658,3969.6
"4768","cg12166662",2819,3970
"4769","cg00379630",93,3971.4
"4770","cg20994801",4615,3972.2
"4771","cg07749951",1873,3973
"4772","cg21852439",4748,3973
"4773","cg17215680",3902,3973.4
"4774","cg24187345",5216,3973.4
"4775","cg12636482",2938,3974
"4776","cg11376305",2649,3974.8
"4777","cg09646173",2277,3976
"4778","cg21239080",4660,3976.4
"4779","cg26329192",5631,3977.2
"4780","cg08208480",1972,3977.8
"4781","cg11505048",2673,3978.6
"4782","cg02296564",587,3980.8
"4783","cg22662233",4915,3980.8
"4784","cg21269843",4669,3981.8
"4785","cg07198258",1745,3982.4
"4786","cg19117501",4260,3982.8
"4787","cg03998227",1039,3983.2
"4788","cg13967977",3220,3983.4
"4789","cg26426112",5653,3985.2
"4790","cg14194263",3281,3985.6
"4791","cg03693105",952,3985.8
"4792","cg12193327",2825,3986.4
"4793","cg04063348",1064,3987.6
"4794","cg04978343",1264,3988.4
"4795","cg07570652",1840,3989.6
"4796","cg22453634",4879,3989.6
"4797","cg05463326",1383,3989.8
"4798","cg12474452",2894,3989.8
"4799","cg25806190",5536,3990.2
"4800","cg17217017",3905,3991.4
"4801","cg23617947",5091,3992.2
"4802","cg03130248",823,3992.6
"4803","cg15327380",3512,3992.8
"4804","cg03208707",834,3993.2
"4805","cg21756485",4732,3993.6
"4806","cg17533563",3966,3995
"4807","cg12686478",2948,3995.2
"4808","cg10016256",2364,3995.4
"4809","cg24480277",5270,3995.6
"4810","cg04491396",1155,3996.2
"4811","cg08181476",1963,3996.2
"4812","cg02057013",528,3997.2
"4813","cg25726859",5524,3997.6
"4814","cg11496630",2671,3997.8
"4815","cg27034568",5779,3998.8
"4816","cg25570328",5493,3999.8
"4817","cg02959688",772,4001.4
"4818","cg12361744",2861,4001.4
"4819","cg08920032",2128,4002.6
"4820","cg15964132",3620,4003
"4821","cg24665807",5311,4003
"4822","cg16654079",3783,4004.4
"4823","cg04773333",1212,4004.8
"4824","cg26517012",5667,4005.4
"4825","cg10171307",2401,4005.8
"4826","cg17888232",4036,4005.8
"4827","cg17166067",3891,4007.2
"4828","cg25937972",5552,4009
"4829","cg01140585",288,4009.2
"4830","cg08720746",2089,4009.6
"4831","cg07955933",1914,4010
"4832","cg26556719",5678,4010
"4833","cg13736939",3165,4011.2
"4834","cg01257780",316,4012
"4835","cg23164183",4997,4013
"4836","cg26369576",5641,4013.6
"4837","cg01677142",427,4014.6
"4838","cg24302133",5238,4015
"4839","cg15089742",3467,4015.2
"4840","cg20951266",4603,4015.2
"4841","cg08712190",2088,4015.6
"4842","cg02974527",779,4016.2
"4843","cg09542088",2257,4016.2
"4844","cg09540085",2256,4017.2
"4845","cg24587185",5294,4017.8
"4846","cg04821026",1223,4018.8
"4847","cg05926918",1485,4020.6
"4848","cg18587137",4162,4020.6
"4849","cg08792703",2105,4021
"4850","cg18436714",4135,4022
"4851","cg00841868",207,4022.8
"4852","cg24498488",5273,4022.8
"4853","cg05227215",1323,4023
"4854","cg19949797",4416,4023.2
"4855","cg21224380",4656,4025.6
"4856","cg09263059",2200,4026.2
"4857","cg23018689",4970,4026.2
"4858","cg13664067",3147,4026.6
"4859","cg03694433",955,4027
"4860","cg06834235",1656,4027.2
"4861","cg15672853",3573,4027.6
"4862","cg18742986",4194,4027.6
"4863","cg15127613",3475,4028.2
"4864","cg02911408",757,4028.4
"4865","cg01417062",368,4028.6
"4866","cg02105152",536,4028.6
"4867","cg01635346",416,4029.6
"4868","cg02315271",590,4030.2
"4869","cg13969072",3221,4030.2
"4870","cg09078100",2153,4030.8
"4871","cg03576480",923,4031.2
"4872","cg06792724",1649,4031.8
"4873","cg15356966",3521,4032.2
"4874","cg04832019",1228,4032.8
"4875","cg09703571",2287,4032.8
"4876","cg17823376",4020,4033
"4877","cg02287007",585,4034.6
"4878","cg25584081",5498,4035.4
"4879","cg09395703",2223,4036.2
"4880","cg18082788",4078,4037
"4881","cg16786721",3821,4037.4
"4882","cg20444381",4504,4037.6
"4883","cg07931962",1907,4038
"4884","cg05407757",1369,4039
"4885","cg08445694",2030,4039
"4886","cg22804352",4934,4039
"4887","cg12935656",2990,4040.2
"4888","cg21573651",4712,4040.6
"4889","cg24914483",5372,4040.6
"4890","cg22022927",4788,4041
"4891","cg00645049",163,4041.8
"4892","cg18193259",4091,4041.8
"4893","cg27144719",5799,4042
"4894","cg10807105",2527,4042.2
"4895","cg22277102",4840,4042.2
"4896","cg16531660",3752,4042.8
"4897","cg11577716",2689,4043
"4898","cg07131864",1725,4043.8
"4899","cg12537003",2910,4044.4
"4900","cg26213663",5605,4044.4
"4901","cg03899412",1014,4044.6
"4902","cg17284326",3916,4045.6
"4903","cg00626312",159,4045.8
"4904","cg03159877",827,4046
"4905","cg01709551",434,4048
"4906","cg13822691",3185,4048.2
"4907","cg06970454",1694,4048.4
"4908","cg21320945",4676,4049.2
"4909","cg03198317",831,4049.6
"4910","cg24490529",5271,4050.6
"4911","cg07508299",1828,4051.2
"4912","cg10323921",2437,4051.4
"4913","cg11225091",2619,4051.4
"4914","cg03795574",989,4052.4
"4915","cg26810966",5732,4052.6
"4916","cg18470295",4139,4053.8
"4917","cg26832552",5738,4053.8
"4918","cg19698403",4369,4054
"4919","cg05172425",1311,4054.2
"4920","cg23211310",5007,4054.8
"4921","cg27320674",5837,4054.8
"4922","cg14284289",3301,4055.2
"4923","cg24652361",5306,4055.2
"4924","cg05600935",1419,4056.2
"4925","cg02538976",645,4056.6
"4926","cg03876032",1008,4058.2
"4927","cg23422170",5055,4058.6
"4928","cg04663292",1185,4059
"4929","cg08158233",1956,4060.4
"4930","cg24734735",5335,4062
"4931","cg00013618",3,4063
"4932","cg12064213",2791,4063.4
"4933","cg07138793",1730,4064
"4934","cg13134916",3031,4064
"4935","cg07669260",1860,4064.6
"4936","cg05351357",1356,4065.6
"4937","cg05016408",1274,4066
"4938","cg17657618",3982,4068.2
"4939","cg12869097",2980,4069
"4940","cg14786381",3411,4069
"4941","cg02844051",733,4069.2
"4942","cg26730024",5716,4069.4
"4943","cg00277397",67,4070
"4944","cg06734820",1630,4070
"4945","cg12640930",2939,4070.4
"4946","cg18866817",4221,4071.2
"4947","cg13584678",3128,4072
"4948","cg19958511",4420,4072.2
"4949","cg00267078",63,4072.6
"4950","cg10258962",2419,4073.6
"4951","cg15050473",3455,4073.6
"4952","cg02720426",698,4073.8
"4953","cg10130460",2392,4074
"4954","cg01181259",298,4074.6
"4955","cg04106436",1068,4074.6
"4956","cg19745415",4375,4075.2
"4957","cg09447621",2237,4076.6
"4958","cg13998223",3231,4076.6
"4959","cg18826453",4212,4076.8
"4960","cg03986562",1035,4077
"4961","cg00387156",96,4077.2
"4962","cg18744360",4195,4078.4
"4963","cg08288811",1994,4078.6
"4964","cg23718201",5107,4078.8
"4965","cg14295915",3304,4079.2
"4966","cg24610044",5297,4079.6
"4967","cg20723705",4559,4079.8
"4968","cg12561945",2917,4080
"4969","cg10895168",2550,4080.4
"4970","cg10809498",2528,4080.8
"4971","cg22680139",4919,4081
"4972","cg18853490",4216,4081.6
"4973","cg19597318",4341,4081.8
"4974","cg02458532",624,4082.2
"4975","cg14067450",3250,4083
"4976","cg02594183",662,4083.4
"4977","cg18048071",4070,4083.6
"4978","cg23716449",5106,4083.8
"4979","cg02822257",723,4084.4
"4980","cg22264170",4837,4084.4
"4981","cg22098660",4798,4085.6
"4982","cg20550154",4524,4086.4
"4983","cg13130025",3029,4089
"4984","cg00551654",139,4089.4
"4985","cg03224792",839,4089.4
"4986","cg03036119",798,4090.6
"4987","cg08034990",1929,4092
"4988","cg05524038",1401,4093
"4989","cg07136635",1729,4093
"4990","cg09623712",2271,4093.4
"4991","cg09187549",2181,4093.8
"4992","cg00441301",109,4094.2
"4993","cg00060627",15,4094.6
"4994","cg16039651",3639,4095.4
"4995","cg18468467",4138,4095.4
"4996","cg16814362",3827,4095.8
"4997","cg25114183",5405,4097
"4998","cg24695281",5326,4097.2
"4999","cg20972380",4610,4098.2
"5000","cg27026585",5776,4098.6
"5001","cg09439054",2234,4098.8
"5002","cg20694545",4553,4099.4
"5003","cg00994629",245,4101
"5004","cg01170114",296,4102.8
"5005","cg08213221",1974,4102.8
"5006","cg20963047",4606,4103.2
"5007","cg25090051",5402,4103.6
"5008","cg27574071",5888,4103.6
"5009","cg24446604",5265,4104
"5010","cg14701682",3399,4104.6
"5011","cg00621197",156,4105.2
"5012","cg03274539",849,4105.8
"5013","cg05475010",1386,4106.4
"5014","cg00864821",217,4107.2
"5015","cg01365639",349,4107.4
"5016","cg18169971",4089,4107.6
"5017","cg02466016",627,4108
"5018","cg05222959",1322,4108.6
"5019","cg04056384",1061,4108.8
"5020","cg14454440",3340,4109.2
"5021","cg05557233",1411,4110.2
"5022","cg17469361",3950,4110.8
"5023","cg23662487",5097,4112
"5024","cg00468091",119,4112.4
"5025","cg09950370",2348,4112.4
"5026","cg05409752",1370,4112.8
"5027","cg20001978",4427,4113
"5028","cg19053454",4253,4113.8
"5029","cg23484249",5066,4114.2
"5030","cg18301717",4109,4115
"5031","cg06576512",1603,4115.2
"5032","cg08586426",2062,4115.4
"5033","cg11396411",2654,4115.8
"5034","cg20627364",4537,4117.2
"5035","cg15685006",3576,4117.4
"5036","cg02061967",530,4118
"5037","cg00247614",60,4119.8
"5038","cg23338753",5049,4119.8
"5039","cg02669193",685,4120
"5040","cg16519487",3748,4120
"5041","cg23963024",5158,4120.4
"5042","cg04818594",1222,4120.6
"5043","cg11610614",2695,4121
"5044","cg03679715",947,4121.4
"5045","cg02698900",692,4122
"5046","cg21389884",4686,4122.2
"5047","cg14312063",3309,4123
"5048","cg04017193",1050,4123.2
"5049","cg22519189",4889,4123.4
"5050","cg19403939",4314,4123.8
"5051","cg13886135",3204,4124.4
"5052","cg08538752",2046,4124.8
"5053","cg08202754",1969,4125
"5054","cg13677859",3153,4125
"5055","cg02323405",591,4125.2
"5056","cg14620117",3380,4125.4
"5057","cg26385097",5646,4125.4
"5058","cg27504369",5872,4127
"5059","cg25099154",5403,4128.2
"5060","cg02378440",603,4128.4
"5061","cg10698327",2509,4128.4
"5062","cg13822242",3184,4128.6
"5063","cg27394814",5850,4128.6
"5064","cg04755409",1206,4128.8
"5065","cg25583128",5496,4129.2
"5066","cg03370490",872,4129.4
"5067","cg08083251",1938,4129.4
"5068","cg24216596",5223,4129.4
"5069","cg07063294",1711,4129.8
"5070","cg08490094",2039,4130.2
"5071","cg06763776",1640,4131.4
"5072","cg01104924",276,4131.6
"5073","cg14957671",3441,4132.2
"5074","cg14633298",3388,4132.4
"5075","cg20121927",4447,4132.4
"5076","cg14312439",3310,4133
"5077","cg12220696",2829,4133.2
"5078","cg01287730",328,4133.4
"5079","cg06909689",1678,4133.4
"5080","cg20869257",4589,4133.8
"5081","cg09440385",2235,4135.8
"5082","cg20980587",4612,4135.8
"5083","cg14887500",3429,4136
"5084","cg14012546",3236,4136.4
"5085","cg27299021",5831,4136.4
"5086","cg27172877",5802,4137.2
"5087","cg23322122",5042,4138
"5088","cg16765600",3815,4139.6
"5089","cg20914572",4598,4139.8
"5090","cg07775813",1876,4140.8
"5091","cg24041000",5177,4141
"5092","cg18717355",4189,4141.8
"5093","cg06282829",1548,4143
"5094","cg27315805",5833,4143.2
"5095","cg02232704",571,4144.2
"5096","cg13231921",3053,4144.2
"5097","cg20301678",4477,4146.2
"5098","cg03042180",802,4147
"5099","cg05184308",1313,4147.4
"5100","cg02913918",758,4148.8
"5101","cg17821835",4019,4150
"5102","cg24185817",5214,4150.6
"5103","cg14034270",3243,4154
"5104","cg14724899",3405,4155.2
"5105","cg20720208",4558,4155.2
"5106","cg21904074",4759,4156.2
"5107","cg03044435",804,4156.6
"5108","cg13532829",3112,4156.8
"5109","cg19861288",4399,4156.8
"5110","cg14440297",3337,4157.8
"5111","cg06859135",1662,4159.2
"5112","cg20125971",4449,4159.2
"5113","cg25220428",5426,4159.4
"5114","cg18506679",4143,4160
"5115","cg11942503",2771,4161.4
"5116","cg15750705",3587,4161.6
"5117","cg05133398",1299,4162.8
"5118","cg25417766",5471,4162.8
"5119","cg02793162",715,4163.2
"5120","cg00802386",199,4163.6
"5121","cg22503106",4885,4164.8
"5122","cg01545964",395,4165.4
"5123","cg20044410",4438,4165.4
"5124","cg08217354",1976,4165.6
"5125","cg13014558",3002,4166
"5126","cg21852117",4747,4166
"5127","cg26378073",5645,4166.2
"5128","cg12240828",2832,4166.4
"5129","cg05525305",1403,4167
"5130","cg14355134",3318,4167
"5131","cg04244307",1101,4167.4
"5132","cg08242633",1982,4167.4
"5133","cg24438135",5264,4167.4
"5134","cg01383911",354,4168
"5135","cg03884792",1009,4168.6
"5136","cg16328394",3706,4168.6
"5137","cg15329115",3514,4169.4
"5138","cg19568844",4335,4170.2
"5139","cg08542066",2049,4171
"5140","cg16022049",3633,4172.2
"5141","cg11942329",2770,4173
"5142","cg13149147",3034,4173
"5143","cg21183455",4646,4173.8
"5144","cg00902847",227,4174.4
"5145","cg09754549",2297,4176.2
"5146","cg23790567",5124,4176.8
"5147","cg06528092",1590,4178
"5148","cg10809622",2529,4178.4
"5149","cg02141498",545,4179.2
"5150","cg21807253",4740,4179.6
"5151","cg07052880",1707,4181.2
"5152","cg00481499",120,4182
"5153","cg17162095",3889,4182.4
"5154","cg09503202",2250,4183.2
"5155","cg07099567",1718,4183.6
"5156","cg20140394",4456,4183.6
"5157","cg16807457",3826,4185.8
"5158","cg16711857",3805,4186
"5159","cg13231680",3052,4186.8
"5160","cg12627712",2935,4187.8
"5161","cg05248655",1333,4188
"5162","cg22444983",4876,4188.6
"5163","cg24814801",5349,4188.6
"5164","cg01968728",512,4188.8
"5165","cg17074017",3872,4189
"5166","cg05407338",1368,4189.6
"5167","cg01390061",355,4189.8
"5168","cg07907597",1903,4191.2
"5169","cg21975337",4782,4192
"5170","cg08742360",2096,4193.2
"5171","cg04841121",1230,4194
"5172","cg18961101",4242,4194.4
"5173","cg05161602",1308,4194.6
"5174","cg12283218",2841,4195.8
"5175","cg22958118",4960,4196.8
"5176","cg24550433",5287,4196.8
"5177","cg23845945",5139,4197
"5178","cg26135325",5590,4198.2
"5179","cg05643339",1425,4199.6
"5180","cg12825252",2971,4199.6
"5181","cg15481221",3546,4199.6
"5182","cg24138084",5198,4199.6
"5183","cg17088014",3876,4200.4
"5184","cg25197500",5419,4200.6
"5185","cg01474424",376,4201
"5186","cg19094597",4257,4202
"5187","cg25347728",5451,4203.2
"5188","cg20220737",4468,4204.4
"5189","cg22244938",4833,4206.2
"5190","cg01405004",362,4207.4
"5191","cg17136073",3884,4209.2
"5192","cg19572135",4337,4210.6
"5193","cg23543766",5079,4210.6
"5194","cg10509850",2473,4211.2
"5195","cg10318368",2436,4211.6
"5196","cg09340511",2217,4212.8
"5197","cg22427208",4874,4213
"5198","cg25059070",5399,4213
"5199","cg02870147",742,4213.6
"5200","cg26112843",5586,4213.6
"5201","cg10893986",2548,4216.4
"5202","cg15337281",3517,4216.4
"5203","cg01713348",435,4216.6
"5204","cg05092583",1289,4216.6
"5205","cg08119295",1943,4217.6
"5206","cg12463089",2890,4220.4
"5207","cg02102490",534,4220.6
"5208","cg23718917",5108,4220.8
"5209","cg18612627",4171,4221
"5210","cg18870258",4222,4221
"5211","cg10178628",2404,4221.8
"5212","cg02646491",677,4222.6
"5213","cg19243721",4277,4222.8
"5214","cg25147026",5413,4223.6
"5215","cg01518025",388,4224.2
"5216","cg03681335",948,4225
"5217","cg13869635",3198,4225
"5218","cg26782833",5722,4225.2
"5219","cg02718002",696,4225.4
"5220","cg01035789",257,4226.6
"5221","cg25687642",5511,4227
"5222","cg10830279",2533,4227.2
"5223","cg16170838",3669,4227.4
"5224","cg08768385",2101,4228.2
"5225","cg01065780",264,4228.4
"5226","cg26834192",5739,4228.6
"5227","cg25938025",5553,4229.6
"5228","cg12957814",2993,4230.2
"5229","cg06172119",1534,4230.4
"5230","cg12030298",2783,4230.4
"5231","cg08002427",1923,4230.6
"5232","cg09307530",2212,4231
"5233","cg00701242",171,4232.8
"5234","cg23212799",5008,4234
"5235","cg04927066",1255,4234.6
"5236","cg08509063",2043,4234.8
"5237","cg18045290",4069,4234.8
"5238","cg08215366",1975,4236.2
"5239","cg08539737",2047,4236.4
"5240","cg13384212",3081,4236.4
"5241","cg09368704",2220,4236.6
"5242","cg07499553",1823,4237
"5243","cg24057373",5183,4237
"5244","cg24274662",5233,4237.2
"5245","cg05131202",1296,4238.2
"5246","cg04435420",1133,4238.6
"5247","cg23844325",5137,4238.8
"5248","cg01912379",492,4239
"5249","cg15329936",3515,4240.6
"5250","cg27128011",5795,4241.4
"5251","cg17618474",3979,4241.6
"5252","cg02997962",784,4241.8
"5253","cg13741103",3167,4243.2
"5254","cg11401986",2656,4244
"5255","cg13596370",3131,4245.4
"5256","cg19329999",4291,4246.4
"5257","cg09222505",2190,4246.6
"5258","cg07507085",1827,4246.8
"5259","cg12876838",2981,4246.8
"5260","cg01258031",317,4247.4
"5261","cg20456564",4509,4247.4
"5262","cg16429182",3730,4248.4
"5263","cg04276551",1108,4248.8
"5264","cg01966816",509,4250
"5265","cg10001848",2360,4250.8
"5266","cg08323957",2002,4251.6
"5267","cg02187988",558,4251.8
"5268","cg03963391",1029,4251.8
"5269","cg20671790",4549,4251.8
"5270","cg13565129",3120,4253.2
"5271","cg01062269",262,4253.4
"5272","cg19493242",4324,4253.6
"5273","cg04459585",1149,4254
"5274","cg10324701",2439,4254.6
